Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
1,Abilene Christian,18,8,10,0.444,-3.44,-2.44,4.0,5.0,6,3,2,6,1287,1233,70.6,99.2,0.3,0.479,0.512,54.1,54.9,10.6,4.4,0.48,19.0,37.1,0.21
2,Air Force,21,9,12,0.429,-3.56,3.6,2.0,6.0,7,4,2,6,1292,1413,70.4,86.9,0.216,0.339,0.45,45.5,51.9,16.2,5.4,0.417,17.4,30.2,0.158
3,Akron,18,7,11,0.389,-8.11,-6.56,2.0,6.0,3,3,3,7,1136,1164,68.3,89.3,0.285,0.322,0.475,50.7,51.2,8.6,7.2,0.437,20.5,33.9,0.205
4,Alabama,22,16,6,0.727,20.62,3.53,3.0,4.0,11,3,3,2,1640,1264,70.8,105.3,0.337,0.349,0.538,52.9,49.9,13.2,10.5,0.506,17.9,37.7,0.238
5,Alabama A&M,19,8,11,0.421,-12.82,-9.88,3.0,4.0,5,2,2,8,1159,1182,70.1,86.5,0.281,0.218,0.462,50.9,49.0,11.9,7.7,0.425,21.4,34.9,0.198
6,Alabama State,18,2,16,0.111,-29.97,0.81,2.0,5.0,0,4,2,12,866,1420,74.1,64.9,0.268,0.293,0.401,42.4,53.7,9.3,7.6,0.365,28.7,26.4,0.173
7,Albany (NY),20,18,2,0.9,0.48,-11.26,7.0,0.0,10,0,8,2,1327,1013,64.4,103.0,0.292,0.31,0.542,55.2,59.2,12.1,10.0,0.507,19.7,38.4,0.22
8,Alcorn State,18,4,14,0.222,-19.14,-1.61,2.0,5.0,3,2,1,12,918,1183,71.2,71.7,0.292,0.22,0.401,48.1,58.5,11.4,8.5,0.367,22.9,29.7,0.178
9,American,19,8,11,0.421,-11.48,-7.48,6.0,2.0,4,6,4,5,1166,1242,70.8,85.5,0.281,0.291,0.474,47.3,61.7,11.9,4.5,0.442,21.0,27.9,0.19
10,Appalachian State,20,10,10,0.5,-2.61,-2.91,4.0,5.0,7,1,1,9,1409,1403,77.3,90.6,0.347,0.345,0.467,48.9,49.6,12.0,6.7,0.429,18.4,32.7,0.231
11,Arizona,21,11,10,0.524,19.04,13.7,3.0,6.0,7,3,2,5,1490,1378,71.4,97.6,0.294,0.246,0.521,48.2,54.5,16.4,11.4,0.486,18.5,31.4,0.217
12,Arizona State,21,10,11,0.476,7.64,12.64,2.0,7.0,6,6,1,4,1348,1453,69.6,92.3,0.321,0.248,0.472,45.9,41.6,11.4,6.1,0.433,16.1,30.5,0.222
13,Arkansas,22,16,6,0.727,17.64,8.96,4.0,3.0,9,3,4,2,1603,1412,75.2,96.9,0.31,0.471,0.496,48.7,45.8,9.0,13.1,0.456,14.8,26.4,0.226
14,Arkansas State,19,10,9,0.526,0.11,-1.61,4.0,5.0,8,3,2,6,1328,1217,68.4,100.8,0.295,0.361,0.512,51.3,52.0,11.7,7.0,0.47,15.8,32.7,0.228
15,Arkansas-Pine Bluff,20,10,10,0.5,-1.8,-0.41,5.0,2.0,5,2,5,5,1526,1416,79.1,95.9,0.298,0.3,0.497,50.6,60.0,12.9,10.5,0.47,17.2,33.3,0.196
16,Army,18,8,10,0.444,-18.43,-10.05,5.0,3.0,4,6,4,4,1062,1136,69.2,85.3,0.274,0.301,0.444,50.6,49.4,11.9,6.6,0.407,18.9,33.3,0.191
17,Auburn,20,14,6,0.7,17.79,6.64,3.0,4.0,11,2,3,4,1338,1115,72.6,92.1,0.34,0.208,0.476,50.6,53.3,14.8,8.6,0.434,17.5,31.9,0.239
18,Austin Peay,21,9,12,0.429,-4.92,-3.92,2.0,5.0,6,7,1,5,1313,1306,67.8,90.6,0.301,0.269,0.514,50.8,49.5,10.1,9.6,0.487,22.4,29.4,0.198
19,Ball State,20,18,2,0.9,10.06,-1.31,8.0,0.0,7,1,9,1,1492,1239,72.0,103.0,0.291,0.417,0.559,49.3,60.1,14.8,7.8,0.532,18.2,26.2,0.209
20,Baylor,19,16,3,0.842,29.47,8.9,5.0,3.0,10,1,3,2,1507,1116,74.0,107.2,0.27,0.363,0.552,56.3,68.2,13.1,5.3,0.526,17.4,35.8,0.194
21,Bellarmine,19,6,13,0.316,-17.6,-2.42,1.0,6.0,3,5,3,8,1261,1443,76.6,86.1,0.261,0.358,0.472,47.3,60.3,10.9,5.5,0.44,20.4,29.6,0.181
22,Belmont,20,15,5,0.75,13.64,4.89,8.0,1.0,9,1,5,3,1387,1212,69.4,99.9,0.306,0.38,0.527,50.6,59.8,11.1,9.0,0.495,17.6,28.5,0.217
23,Bethune-Cookman,20,13,7,0.65,-7.64,-6.94,4.0,3.0,7,3,4,3,1396,1221,74.9,92.6,0.36,0.235,0.469,52.0,58.4,15.7,6.5,0.434,17.8,37.4,0.231
24,Binghamton,20,7,13,0.35,-12.09,-9.92,2.0,5.0,5,7,2,4,1259,1271,67.1,93.8,0.207,0.36,0.511,47.0,60.0,8.9,5.9,0.488,18.7,27.1,0.147
25,Boise State,21,13,8,0.619,0.89,-1.48,4.0,4.0,9,2,3,5,1331,1223,68.8,92.2,0.269,0.342,0.489,54.0,65.7,9.3,16.1,0.461,19.5,33.4,0.182
26,Boston College,22,11,11,0.5,10.97,7.24,3.0,6.0,10,2,1,7,1600,1518,73.9,97.9,0.294,0.265,0.497,49.2,54.1,16.3,7.3,0.468,17.5,36.4,0.196
27,Boston University,20,13,7,0.65,-7.73,-8.47,5.0,4.0,10,1,3,6,1252,1205,66.6,92.3,0.307,0.308,0.522,49.5,64.1,11.6,11.5,0.489,21.5,28.3,0.219
28,Bowling Green State,18,10,8,0.556,-2.62,2.05,4.0,4.0,5,2,3,6,1186,1270,70.5,93.5,0.314,0.368,0.505,49.0,57.0,9.4,8.0,0.475,18.9,28.5,0.211
29,Bradley,20,5,15,0.25,-17.04,-2.09,1.0,8.0,4,5,0,9,1228,1506,71.0,85.9,0.258,0.332,0.489,45.9,56.3,7.6,4.9,0.461,21.2,23.8,0.176
30,Brigham Young,21,12,9,0.571,10.12,7.03,2.0,6.0,8,2,1,7,1434,1369,70.4,96.4,0.326,0.338,0.534,55.2,63.3,8.1,10.2,0.516,21.7,32.4,0.201
31,Brown,18,13,5,0.722,-1.38,-3.5,4.0,1.0,4,3,9,2,1103,1012,69.9,87.7,0.26,0.424,0.466,48.5,51.5,13.0,9.5,0.436,19.4,30.1,0.175
32,Bryant,20,10,10,0.5,-13.69,-8.8,3.0,4.0,7,3,3,6,1256,1241,68.2,91.5,0.279,0.367,0.502,50.2,59.8,10.4,6.8,0.483,21.1,30.6,0.171
33,Bucknell,19,5,14,0.263,-15.03,-4.13,2.0,6.0,5,4,0,10,1008,1215,67.0,79.1,0.328,0.298,0.464,46.3,57.0,8.6,8.6,0.418,23.3,23.5,0.236
34,Buffalo,18,10,8,0.556,-5.1,-6.04,4.0,4.0,8,3,2,5,1209,1153,69.3,97.0,0.324,0.303,0.508,49.3,55.0,10.8,6.1,0.473,17.6,30.1,0.225
35,Butler,20,9,11,0.45,3.45,5.08,1.0,8.0,6,5,2,6,1247,1224,65.8,94.8,0.194,0.393,0.518,50.2,61.7,9.6,5.8,0.497,20.0,28.9,0.137
36,Cal Poly,19,10,9,0.526,0.49,0.49,6.0,3.0,3,3,7,6,1169,1169,68.0,89.9,0.268,0.287,0.509,53.4,55.1,12.4,12.5,0.475,24.1,34.5,0.197
37,Cal State Bakersfield,18,6,12,0.333,-14.11,-4.58,3.0,6.0,5,3,1,8,1069,1223,69.8,84.5,0.194,0.415,0.445,43.8,48.5,11.8,6.8,0.425,17.1,24.9,0.122
38,Cal State Fullerton,19,7,12,0.368,-7.65,-1.07,3.0,6.0,3,5,3,6,1124,1249,69.6,85.0,0.234,0.307,0.471,47.2,60.1,11.4,7.5,0.433,20.6,27.2,0.182
39,Cal State Northridge,19,2,17,0.105,-19.99,-1.88,0.0,9.0,2,9,0,8,1024,1354,72.5,73.9,0.248,0.314,0.413,44.2,55.5,11.5,9.8,0.381,21.8,26.0,0.162
40,California,21,13,8,0.619,17.0,12.24,3.0,6.0,11,4,2,4,1446,1346,68.7,99.0,0.262,0.435,0.506,51.7,60.2,11.6,7.4,0.47,18.2,35.6,0.198
41,California Baptist,18,16,2,0.889,3.82,-7.02,8.0,1.0,9,0,7,2,1428,1233,78.5,99.7,0.31,0.43,0.52,51.2,67.0,12.4,4.3,0.486,16.3,27.6,0.221
42,Campbell,19,10,9,0.526,-7.5,-6.44,3.0,5.0,6,2,2,7,1166,1042,67.0,91.0,0.248,0.386,0.505,53.3,59.1,10.0,8.7,0.485,21.8,30.3,0.159
43,Canisius,19,11,8,0.579,-10.83,-9.89,6.0,4.0,4,3,7,5,1151,1160,66.2,90.9,0.246,0.393,0.493,51.5,57.6,9.2,5.9,0.473,20.6,30.7,0.155
44,Central Arkansas,20,14,6,0.7,-1.29,-5.56,6.0,1.0,7,0,7,5,1359,1185,69.8,96.1,0.288,0.348,0.513,53.3,40.3,10.3,8.8,0.481,19.0,32.1,0.204
45,Central Connecticut State,20,4,16,0.2,-19.91,-8.91,2.0,5.0,4,3,0,13,1127,1347,69.1,81.0,0.22,0.274,0.441,42.7,50.7,10.6,4.9,0.404,18.9,24.7,0.167
46,Central Florida,18,10,8,0.556,12.12,8.06,1.0,7.0,7,4,0,4,1206,1114,71.3,93.3,0.351,0.262,0.508,54.6,51.2,10.3,6.0,0.46,22.3,37.3,0.265
47,Central Michigan,18,4,14,0.222,-16.55,-5.78,2.0,6.0,2,5,2,9,1118,1278,74.0,83.9,0.281,0.303,0.46,52.9,48.3,9.6,9.8,0.427,23.6,36.9,0.187
48,Charleston Southern,20,6,14,0.3,-17.87,-7.45,3.0,4.0,4,6,2,8,1199,1384,73.5,81.5,0.24,0.264,0.451,50.7,47.8,9.4,6.1,0.423,23.2,33.9,0.159
49,Charlotte,20,12,8,0.6,5.46,1.81,5.0,3.0,7,2,4,4,1310,1237,72.7,88.4,0.392,0.282,0.492,52.8,53.7,12.6,9.7,0.439,22.1,32.6,0.289
50,Chattanooga,20,17,3,0.85,3.54,-4.46,5.0,0.0,9,1,6,0,1300,1087,65.0,100.0,0.32,0.341,0.563,51.6,43.2,9.7,6.2,0.524,19.5,24.5,0.248
51,Chicago State,25,1,24,0.04,-31.03,-2.44,,,1,9,0,11,1458,2076,76.7,74.9,0.279,0.182,0.43,45.4,47.5,7.9,10.9,0.386,23.9,29.5,0.201
52,Cincinnati,19,10,9,0.526,9.83,11.3,2.0,6.0,7,3,2,4,1173,1201,70.2,88.0,0.362,0.282,0.453,53.4,42.3,9.0,8.5,0.398,19.7,38.0,0.266
53,Clemson,21,9,12,0.429,11.27,9.93,2.0,7.0,8,4,0,6,1510,1482,72.8,98.8,0.294,0.371,0.537,50.6,56.0,10.5,3.9,0.505,19.9,31.1,0.215
54,Cleveland State,22,18,4,0.818,8.03,-5.24,9.0,2.0,11,0,5,3,1663,1371,72.8,103.9,0.433,0.245,0.548,51.8,49.4,13.9,7.7,0.508,17.7,32.0,0.305
55,Coastal Carolina,22,7,15,0.318,-8.61,0.25,1.0,8.0,3,4,3,10,1474,1636,75.9,87.8,0.39,0.255,0.468,51.3,44.1,11.0,8.4,0.432,22.2,38.5,0.246
56,Colgate,19,11,8,0.579,-8.65,-10.59,4.0,4.0,7,4,4,3,1173,1063,65.3,94.0,0.263,0.199,0.511,52.7,62.7,10.1,6.3,0.482,19.5,31.7,0.185
57,College of Charleston,18,13,5,0.722,-2.08,-9.64,5.0,2.0,8,1,5,4,1388,1108,76.1,100.7,0.28,0.344,0.495,50.7,49.5,14.4,5.2,0.46,15.7,35.9,0.202
58,Colorado,20,17,3,0.85,28.57,14.32,7.0,2.0,9,1,5,1,1557,1272,72.8,106.9,0.272,0.327,0.553,53.5,65.5,14.8,8.2,0.524,16.9,33.1,0.202
59,Colorado State,19,13,6,0.684,7.08,-0.92,4.0,4.0,8,2,4,4,1361,1181,69.1,103.0,0.215,0.426,0.556,44.1,56.8,7.7,12.1,0.526,12.0,11.3,0.174
60,Columbia,18,13,5,0.722,15.52,2.96,4.0,1.0,10,1,3,2,1387,1161,72.5,106.4,0.258,0.4,0.542,54.3,61.7,11.3,5.8,0.518,18.5,39.6,0.182
61,Connecticut,21,17,4,0.81,39.31,18.36,9.0,0.0,8,1,7,2,1754,1258,73.0,114.4,0.263,0.308,0.596,53.4,62.5,14.3,9.2,0.573,15.9,30.5,0.195
62,Coppin State,19,7,12,0.368,-9.42,-1.79,4.0,1.0,3,5,4,7,1040,1185,68.0,80.6,0.295,0.365,0.433,45.2,48.8,11.0,5.8,0.403,20.1,28.2,0.181
63,Cornell,17,6,11,0.353,-10.9,1.28,0.0,5.0,2,4,4,7,950,1157,69.3,80.6,0.32,0.204,0.455,48.8,52.2,9.0,4.0,0.409,23.2,32.1,0.229
64,Creighton,19,16,3,0.842,23.51,13.14,7.0,2.0,7,2,6,1,1392,1195,68.9,106.3,0.209,0.416,0.543,50.2,65.6,10.1,9.3,0.512,13.8,26.7,0.17
65,Dartmouth,17,6,11,0.353,-15.82,-7.42,0.0,5.0,3,6,3,5,835,895,62.9,78.0,0.171,0.318,0.425,49.8,55.7,10.2,8.1,0.403,21.4,29.9,0.112
66,Davidson,20,14,6,0.7,10.47,-1.48,4.0,5.0,9,3,5,3,1346,1107,65.7,102.4,0.256,0.361,0.533,52.3,48.4,11.1,10.7,0.504,18.0,34.8,0.187
67,Dayton,20,9,11,0.45,-5.84,-0.73,3.0,6.0,6,4,1,7,1298,1376,71.0,91.4,0.245,0.245,0.481,56.5,52.9,9.1,5.8,0.448,21.4,40.0,0.176
68,Delaware,19,7,12,0.368,-4.13,-3.66,3.0,4.0,3,5,3,4,1314,1323,74.5,92.2,0.29,0.339,0.506,51.7,50.4,10.7,5.4,0.468,21.1,32.3,0.214
69,Delaware State,18,6,12,0.333,-27.54,-3.36,2.0,3.0,4,5,2,7,1050,1330,72.8,79.6,0.272,0.296,0.441,45.0,48.3,11.1,3.4,0.409,21.6,29.2,0.177
70,Denver,20,4,16,0.2,-10.45,-3.45,1.0,6.0,3,7,1,9,1253,1364,68.6,91.3,0.31,0.514,0.499,47.7,57.8,9.0,5.9,0.471,19.1,25.5,0.203
71,DePaul,22,10,12,0.455,8.05,4.55,2.0,7.0,8,5,1,5,1624,1547,75.2,97.1,0.212,0.37,0.494,51.0,65.2,13.9,7.5,0.462,16.5,32.6,0.164
72,Detroit Mercy,22,14,8,0.636,-6.6,-6.1,7.0,4.0,7,1,6,7,1384,1395,70.9,88.2,0.301,0.276,0.505,53.9,48.0,9.1,7.1,0.471,24.0,32.5,0.213
73,Drake,20,15,5,0.75,14.17,3.67,8.0,1.0,9,2,6,3,1634,1424,76.6,105.4,0.323,0.394,0.594,55.5,67.2,11.3,11.5,0.556,21.6,31.4,0.258
74,Drexel,18,9,9,0.5,-3.61,-4.67,4.0,3.0,6,4,3,4,1022,980,62.9,90.2,0.172,0.241,0.458,51.0,66.3,10.3,7.0,0.431,16.9,33.3,0.13
75,Duke,20,13,7,0.65,26.67,14.72,5.0,4.0,10,2,3,5,1422,1183,70.9,99.0,0.239,0.295,0.53,53.6,55.1,13.0,16.1,0.502,20.7,37.0,0.177
76,Duquesne,20,12,8,0.6,1.2,-0.5,7.0,2.0,7,2,5,4,1386,1352,70.6,96.3,0.262,0.412,0.517,50.0,52.2,8.7,11.6,0.495,18.1,27.1,0.172
77,East Carolina,19,11,8,0.579,7.99,2.99,4.0,4.0,8,3,3,3,1235,1140,73.1,88.9,0.351,0.271,0.467,48.0,52.2,16.7,11.3,0.424,20.5,37.6,0.242
78,East Tennessee State,20,14,6,0.7,-4.2,-7.7,3.0,2.0,9,1,4,5,1173,1063,64.1,91.4,0.279,0.362,0.479,52.4,44.2,10.8,7.0,0.448,18.3,32.2,0.189
79,Eastern Illinois,21,9,12,0.429,-10.2,-6.68,6.0,2.0,5,2,4,8,1363,1437,71.4,89.8,0.238,0.312,0.493,51.0,56.2,9.6,9.3,0.462,21.5,31.1,0.174
80,Eastern Kentucky,21,16,5,0.762,-2.84,-5.95,5.0,2.0,8,0,7,4,1512,1274,75.7,95.2,0.302,0.28,0.488,52.6,57.3,12.2,6.1,0.451,17.6,34.2,0.213
81,Eastern Michigan,18,5,13,0.278,-15.47,-4.71,2.0,6.0,3,4,2,9,1046,1204,71.5,80.7,0.254,0.325,0.446,48.5,46.4,11.7,10.6,0.412,22.4,30.3,0.176
82,Eastern Washington,20,16,4,0.8,8.32,-4.4,6.0,1.0,6,1,8,3,1446,1143,69.9,102.8,0.185,0.351,0.511,52.3,56.6,12.9,6.2,0.485,14.5,32.8,0.143
83,Elon,20,7,13,0.35,-13.37,-2.37,3.0,4.0,1,6,6,6,1075,1266,69.6,77.3,0.207,0.273,0.421,48.1,53.4,11.5,8.9,0.399,21.6,31.0,0.127
84,Evansville,20,2,18,0.1,-22.33,-2.23,0.0,9.0,1,9,1,9,1269,1671,77.5,80.3,0.376,0.312,0.444,46.3,56.7,7.2,5.1,0.391,21.4,28.0,0.265
85,Fairfield,18,17,1,0.944,7.48,-8.64,9.0,0.0,8,0,9,1,1337,976,71.1,103.7,0.207,0.46,0.569,53.6,62.2,11.9,7.6,0.548,21.1,33.1,0.153
86,Fairleigh Dickinson,20,6,14,0.3,-18.72,-8.36,4.0,3.0,6,4,0,10,1106,1255,65.4,84.0,0.227,0.419,0.454,50.6,57.9,9.5,4.4,0.423,21.1,33.9,0.161
87,Florida,19,11,8,0.579,17.7,9.12,2.0,5.0,6,3,2,5,1449,1286,75.7,100.8,0.288,0.302,0.516,49.9,43.9,12.7,8.4,0.484,16.5,32.8,0.205
88,Florida A&M,18,4,14,0.222,-15.67,-1.45,3.0,4.0,3,4,1,10,1085,1341,72.2,81.2,0.304,0.299,0.469,45.6,47.7,12.0,5.9,0.428,24.3,30.6,0.217
89,Florida Atlantic,19,6,13,0.316,-7.25,-0.41,1.0,7.0,3,6,3,6,1146,1251,67.5,88.8,0.348,0.345,0.481,49.9,48.0,8.8,5.1,0.45,21.6,33.8,0.222
90,Florida Gulf Coast,21,17,4,0.81,13.37,0.69,7.0,0.0,9,0,6,3,1561,1179,68.7,108.2,0.331,0.498,0.546,54.3,54.3,13.6,6.5,0.517,16.6,35.6,0.228
91,Florida International,20,14,6,0.7,-1.58,-5.58,5.0,1.0,10,5,4,1,1419,1260,74.7,95.0,0.344,0.335,0.509,54.6,51.6,11.9,8.8,0.47,21.2,37.7,0.244
92,Florida State,22,15,7,0.682,20.34,10.79,6.0,4.0,10,2,4,3,1794,1584,77.8,104.2,0.28,0.331,0.512,49.0,45.4,9.5,8.9,0.473,12.4,29.4,0.214
93,Fordham,20,7,13,0.35,-5.57,0.04,2.0,7.0,7,5,0,8,1224,1257,69.3,87.7,0.218,0.295,0.462,50.7,51.0,14.4,10.2,0.438,19.9,33.5,0.144
94,Fresno State,21,10,11,0.476,-4.59,-4.85,3.0,5.0,8,4,1,6,1420,1334,68.8,98.3,0.26,0.349,0.5,51.3,47.1,13.5,5.4,0.468,16.5,33.5,0.189
95,Furman,21,12,9,0.571,-13.15,-10.43,2.0,3.0,8,2,3,6,1472,1354,73.0,96.1,0.297,0.331,0.498,56.9,56.2,8.9,5.4,0.464,20.2,40.9,0.208
96,Gardner-Webb,20,3,17,0.15,-25.8,-5.2,2.0,5.0,2,7,1,10,1199,1611,74.9,80.0,0.225,0.437,0.452,45.2,47.8,5.9,3.8,0.419,23.0,28.3,0.162
97,George Mason,19,16,3,0.842,14.45,-1.38,7.0,1.0,8,0,8,3,1426,1090,72.9,103.0,0.328,0.342,0.503,54.1,48.9,12.9,6.7,0.462,15.5,37.8,0.238
98,George Washington,20,8,12,0.4,-4.36,-2.46,1.0,7.0,6,4,2,5,1160,1135,67.9,85.4,0.244,0.379,0.462,52.7,52.1,9.3,6.9,0.433,21.2,33.5,0.165
99,Georgetown,20,14,6,0.7,8.68,1.88,4.0,5.0,5,4,9,2,1220,1084,64.8,93.5,0.237,0.309,0.488,53.8,58.6,11.1,10.8,0.458,19.3,35.4,0.17
100,Georgia,20,10,10,0.5,10.36,10.06,1.0,6.0,6,4,1,5,1296,1290,71.9,89.6,0.289,0.196,0.466,51.8,54.9,11.6,8.9,0.435,18.7,34.4,0.191
101,Georgia Southern,21,13,8,0.619,-1.15,-6.05,3.0,6.0,8,4,4,4,1629,1434,82.4,94.2,0.281,0.22,0.471,53.8,45.7,13.2,11.1,0.439,18.2,40.5,0.19
102,Georgia State,19,11,8,0.579,-2.22,-3.57,5.0,4.0,6,4,5,4,1375,1273,74.9,96.0,0.309,0.329,0.5,48.9,52.9,14.2,8.1,0.466,17.5,31.8,0.215
103,Georgia Tech,21,13,8,0.619,14.24,8.67,4.0,5.0,9,3,3,4,1483,1366,72.4,97.5,0.264,0.305,0.51,51.2,60.3,9.1,4.6,0.484,16.1,28.7,0.179
104,Gonzaga,22,20,2,0.909,26.74,9.24,7.0,0.0,9,0,8,1,1778,1393,68.4,116.7,0.243,0.366,0.591,56.3,65.0,10.0,9.8,0.561,16.3,38.7,0.197
105,Grambling,18,11,7,0.611,-7.39,-2.99,5.0,2.0,8,2,3,5,1387,1199,81.5,92.7,0.302,0.279,0.474,53.0,53.9,15.3,5.5,0.436,19.3,39.5,0.213
106,Grand Canyon,21,17,4,0.81,8.13,-3.17,9.0,1.0,10,3,7,1,1459,1159,68.3,100.0,0.272,0.326,0.531,52.4,57.5,14.4,5.8,0.501,18.8,31.2,0.196
107,Green Bay,21,17,4,0.81,17.72,0.52,10.0,1.0,9,0,6,3,1603,1220,67.8,112.6,0.269,0.342,0.588,52.8,66.1,11.1,5.1,0.557,14.8,27.7,0.213
108,Hampton,17,2,15,0.118,-18.84,-4.78,2.0,5.0,2,4,0,9,907,1146,73.9,72.2,0.37,0.213,0.413,45.1,44.6,12.8,9.5,0.364,23.6,27.0,0.243
109,Harvard,18,11,7,0.611,8.25,2.59,4.0,1.0,3,2,6,5,1259,1157,70.2,99.7,0.269,0.37,0.523,50.9,56.0,10.3,9.2,0.487,18.0,33.3,0.205
110,Hawaii,18,10,8,0.556,2.03,1.81,7.0,2.0,7,3,3,5,1020,1016,65.7,86.2,0.321,0.443,0.488,47.0,56.5,9.7,9.8,0.443,21.7,24.6,0.241
111,High Point,20,10,10,0.5,-12.27,-3.82,5.0,2.0,7,4,3,3,1253,1342,71.1,87.6,0.278,0.412,0.503,44.1,52.8,9.4,8.0,0.47,20.6,20.0,0.199
112,Hofstra,18,7,11,0.389,-14.82,-12.46,1.0,6.0,5,5,2,6,1053,1004,68.0,85.5,0.248,0.356,0.457,53.6,58.1,12.2,8.1,0.432,22.5,37.3,0.158
113,Holy Cross,20,14,6,0.7,-0.03,-8.92,8.0,1.0,10,0,4,6,1259,1049,67.0,94.0,0.216,0.285,0.475,55.2,63.8,8.7,10.6,0.447,16.5,33.2,0.154
114,Houston,20,11,9,0.55,10.18,7.38,2.0,7.0,9,3,2,6,1438,1382,75.9,93.5,0.278,0.35,0.477,47.9,43.0,16.1,9.4,0.442,17.9,34.2,0.197
115,Houston Christian,19,5,14,0.263,-18.97,1.96,0.0,8.0,4,4,1,10,1038,1234,69.4,78.7,0.243,0.323,0.45,45.3,57.1,10.0,9.5,0.417,22.1,24.0,0.17
116,Howard,19,6,13,0.316,-8.35,-5.35,3.0,2.0,3,3,3,7,1085,1142,69.8,81.2,0.345,0.279,0.438,48.2,52.8,13.1,9.4,0.391,20.4,30.1,0.237
117,Idaho,19,10,9,0.526,-2.92,-6.22,3.0,4.0,2,7,7,2,1188,1071,66.7,93.2,0.249,0.366,0.5,52.0,53.2,10.6,6.2,0.463,18.2,28.0,0.192
118,Idaho State,19,9,10,0.474,-2.42,1.25,5.0,3.0,7,1,1,8,1117,1144,68.7,85.1,0.256,0.211,0.445,51.1,46.6,11.7,11.5,0.409,19.2,32.5,0.181
119,Illinois,19,9,10,0.474,17.78,8.52,3.0,6.0,7,4,1,4,1409,1233,70.3,105.5,0.27,0.282,0.536,52.2,51.4,9.4,8.4,0.501,14.7,31.7,0.207
120,Illinois State,19,13,6,0.684,7.27,0.66,6.0,3.0,9,1,3,5,1476,1319,73.7,104.8,0.38,0.354,0.568,53.4,54.0,5.9,9.7,0.525,18.6,29.2,0.29
121,Illinois-Chicago,19,12,7,0.632,2.88,-2.97,5.0,3.0,5,1,6,5,1379,1262,74.8,95.8,0.392,0.285,0.514,52.0,62.8,12.9,5.7,0.475,20.4,34.3,0.27
122,Incarnate Word,18,11,7,0.611,-5.64,-5.21,4.0,3.0,7,3,4,4,1119,1004,66.5,93.4,0.315,0.389,0.475,53.3,55.3,11.4,6.5,0.437,18.1,36.5,0.219
123,Indiana,19,17,2,0.895,29.6,10.23,8.0,1.0,11,0,4,2,1529,1161,71.6,112.4,0.285,0.348,0.606,52.4,62.5,9.6,9.8,0.586,16.4,25.9,0.203
124,Indiana State,19,7,12,0.368,-8.31,-2.59,3.0,6.0,2,5,4,6,1227,1332,73.6,87.1,0.341,0.275,0.468,51.7,49.7,11.4,8.9,0.419,21.2,35.3,0.249
125,Iona,18,7,11,0.389,-14.83,-9.33,2.0,7.0,4,4,3,7,1047,1146,66.6,86.7,0.222,0.408,0.498,47.6,62.5,7.6,5.7,0.468,22.1,24.7,0.165
126,Iowa,21,19,2,0.905,37.21,13.73,8.0,1.0,9,1,5,1,1910,1417,76.3,118.6,0.303,0.436,0.617,56.0,62.8,10.8,8.2,0.587,15.9,31.7,0.237
127,Iowa State,19,12,7,0.632,20.51,11.72,5.0,3.0,9,1,3,4,1428,1261,71.5,105.1,0.272,0.391,0.566,58.3,67.7,6.3,7.6,0.541,19.6,34.1,0.196
128,IUPUI,19,4,15,0.211,-14.4,-1.29,2.0,8.0,3,7,1,7,1228,1477,75.9,84.1,0.333,0.303,0.468,47.5,55.2,7.5,8.6,0.434,21.9,29.6,0.217
129,Jackson State,18,12,6,0.667,6.15,2.15,7.0,0.0,5,0,5,5,1291,1052,72.1,99.5,0.348,0.293,0.482,55.1,49.1,12.4,12.5,0.443,17.0,43.4,0.238
130,Jacksonville,19,6,13,0.316,-11.96,-0.2,2.0,4.0,5,4,1,9,1226,1390,77.5,83.2,0.467,0.295,0.501,47.1,37.9,13.4,5.7,0.449,26.7,31.0,0.328
131,Jacksonville State,18,6,12,0.333,-11.99,-2.05,1.0,5.0,5,3,1,9,1076,1169,70.2,84.5,0.217,0.399,0.45,49.3,54.0,9.0,4.9,0.425,18.8,27.7,0.143
132,James Madison,21,15,6,0.714,6.39,2.39,7.0,2.0,10,2,4,3,1519,1366,73.5,97.9,0.3,0.286,0.499,57.7,49.1,7.2,6.1,0.469,17.7,36.4,0.201
133,Kansas,20,10,10,0.5,18.5,15.9,3.0,6.0,8,1,1,7,1347,1295,69.9,96.4,0.328,0.321,0.518,48.7,43.6,10.5,8.8,0.486,17.4,25.5,0.225
134,Kansas City,22,10,12,0.455,-8.37,-4.72,1.0,6.0,8,3,1,7,1458,1397,72.9,90.9,0.323,0.222,0.476,51.9,49.6,10.8,8.9,0.446,18.9,34.8,0.207
135,Kansas State,21,20,1,0.952,31.21,9.45,8.0,0.0,12,0,5,0,1564,1107,71.1,104.8,0.252,0.357,0.547,54.7,68.8,12.2,14.6,0.525,16.7,31.7,0.175
136,Kennesaw State,20,8,12,0.4,-9.39,1.05,4.0,3.0,6,4,1,7,1123,1237,69.1,81.3,0.293,0.194,0.434,53.4,44.7,12.2,9.3,0.398,22.1,38.1,0.192
