Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
11,Arizona,37,24,13,0.649,18.89,11.56,7,11,19,5,5,8,2516,2245.0,69.5,85.6,0.292,0.359,0.466,50.8,56.8,7.8,8.3,0.434,19.2,28.9,0.194
12,Arizona State,33,22,11,0.667,23.73,16.55,10,7,14,4,8,7,2159,1922.0,66.2,87.2,0.273,0.263,0.474,45.3,43.5,8.7,5.6,0.443,17.3,24.5,0.185
13,Arkansas,37,22,15,0.595,14.78,10.67,6,10,11,8,11,7,2736,2584.0,76.2,91.3,0.28,0.288,0.489,55.2,53.2,7.3,9.0,0.456,18.7,33.7,0.195
14,Arkansas State,30,12,18,0.4,-6.5,-1.53,7,11,9,5,3,13,2030,2179.0,74.3,97.3,0.232,0.3,0.518,54.0,58.2,10.8,9.1,0.493,19.4,37.2,0.164
15,Arkansas-Pine Bluff,25,5,20,0.2,-32.31,-13.17,2,16,4,9,1,11,1284,1450.0,70.9,81.1,0.378,0.269,0.486,50.1,59.3,14.5,8.3,0.454,21.0,30.0,0.24
16,Army,30,11,19,0.367,-11.37,-6.68,6,12,7,9,4,10,1699,1761.0,65.8,89.3,0.164,0.347,0.475,45.5,54.0,11.0,9.2,0.456,15.8,26.4,0.112
17,Auburn,32,22,10,0.688,16.28,8.6,9,7,10,5,12,5,2292,1977.0,70.8,86.6,0.33,0.385,0.522,50.1,60.6,9.6,5.2,0.487,25.1,32.7,0.233
18,Austin Peay,30,15,15,0.5,-7.17,-7.49,10,8,11,4,4,11,2072,1873.0,68.0,91.8,0.312,0.294,0.545,49.4,54.5,8.9,9.5,0.508,21.4,28.3,0.236
19,Ball State,31,8,23,0.258,-2.86,6.24,3,15,6,11,2,12,1986,2160.0,74.1,94.0,0.256,0.387,0.514,51.4,60.0,12.5,7.0,0.493,18.2,29.4,0.168
20,Baylor,38,37,1,0.974,41.69,15.66,18,0,25,0,12,1,3104,2115.0,73.4,75.8,0.271,0.4,0.415,37.5,51.5,7.7,4.1,0.378,17.6,20.9,0.18
21,Belmont,33,26,7,0.788,12.32,-2.62,16,2,14,2,12,5,2474,1981.0,68.7,87.0,0.222,0.341,0.45,45.9,52.4,8.2,9.7,0.421,15.0,26.8,0.154
22,Bethune-Cookman,32,21,11,0.656,-11.75,-11.72,11,5,12,3,9,8,1999,1806.0,69.0,81.1,0.274,0.291,0.455,49.3,54.0,10.3,9.1,0.419,18.4,29.5,0.191
23,Binghamton,30,12,18,0.4,-11.8,-6.16,7,9,8,7,4,11,1787,1803.0,67.8,88.2,0.283,0.347,0.481,46.8,56.7,12.6,7.3,0.445,16.6,26.8,0.202
24,Boise State,33,28,5,0.848,10.71,2.39,16,2,19,1,9,4,2478,2036.0,71.7,85.4,0.323,0.282,0.505,46.4,49.9,8.5,6.4,0.468,21.5,24.9,0.229
25,Boston College,30,14,16,0.467,8.66,8.26,3,13,9,9,5,7,2205,2193.0,76.1,94.9,0.345,0.275,0.53,48.7,52.7,10.6,7.6,0.495,20.6,32.3,0.245
26,Boston University,29,15,14,0.517,-5.59,-5.39,11,7,8,6,7,8,1707,1713.0,65.3,90.1,0.241,0.362,0.483,48.7,56.0,10.6,8.1,0.455,18.5,31.3,0.168
27,Bowling Green State,30,9,21,0.3,-4.22,2.61,2,16,7,8,2,13,2068,2201.0,74.9,98.0,0.291,0.411,0.515,51.1,55.3,12.3,9.7,0.486,15.0,27.9,0.2
28,Bradley,30,20,10,0.667,-1.16,-4.26,10,8,13,3,7,7,2123,1950.0,74.3,86.7,0.32,0.304,0.482,48.3,52.5,10.3,6.0,0.44,19.2,26.7,0.231
29,Brigham Young,33,26,7,0.788,10.71,4.64,15,3,15,2,11,5,2282,1958.0,68.5,86.0,0.279,0.379,0.465,48.1,59.6,10.1,6.3,0.429,17.5,29.8,0.195
30,Brown,30,9,21,0.3,-14.08,-2.62,1,13,6,8,3,13,2074,2242.0,74.6,99.0,0.264,0.345,0.527,54.3,60.1,9.6,8.8,0.498,16.7,33.4,0.19
31,Bryant,30,11,19,0.367,-15.18,-11.01,9,9,7,5,4,14,1940,2065.0,75.1,91.7,0.288,0.326,0.498,47.4,52.4,13.1,8.2,0.464,18.7,29.1,0.204
32,Bucknell,34,28,6,0.824,10.15,-4.44,16,2,16,1,12,5,2462,1966.0,71.0,81.4,0.277,0.313,0.452,48.0,54.8,9.0,6.7,0.413,20.8,27.8,0.197
33,Buffalo,34,24,10,0.706,15.15,6.23,12,6,11,3,13,7,2589,2286.0,74.9,89.1,0.32,0.379,0.495,46.8,63.0,8.3,5.9,0.456,20.9,30.5,0.229
34,Butler,33,23,10,0.697,15.14,6.95,11,7,15,5,8,5,2202,1932.0,70.6,81.0,0.264,0.473,0.476,45.1,58.8,11.7,9.2,0.444,22.4,23.9,0.183
35,Cal Poly,27,6,21,0.222,-10.8,0.55,3,13,5,8,1,13,1611,1819.0,71.4,93.0,0.328,0.405,0.511,47.8,59.4,12.3,7.9,0.474,18.0,28.2,0.233
36,Cal State Bakersfield,31,14,17,0.452,-10.17,-8.3,9,7,9,4,5,13,1966,1855.0,70.7,84.7,0.4,0.33,0.502,50.2,59.1,9.9,4.1,0.458,23.6,31.4,0.279
37,Cal State Fullerton,30,14,16,0.467,-6.64,-3.68,6,10,8,8,6,8,1879,1888.0,69.4,90.3,0.215,0.315,0.473,50.5,55.5,11.4,7.4,0.444,15.8,31.0,0.153
38,Cal State Northridge,31,16,15,0.516,2.47,1.09,10,6,10,5,6,10,1888,1845.0,69.6,85.5,0.178,0.367,0.443,45.7,66.0,10.5,8.1,0.418,15.6,27.5,0.125
39,California,33,20,13,0.606,18.88,16.18,9,9,13,5,7,8,2399,2257.0,68.5,98.7,0.226,0.302,0.516,44.3,51.9,8.2,6.8,0.487,12.9,24.7,0.168
40,California Baptist,30,18,12,0.6,-2.77,-8.42,11,5,11,5,7,7,2381,1837.0,74.6,81.4,0.247,0.256,0.455,45.3,51.4,9.2,6.5,0.426,15.6,25.1,0.166
41,Campbell,36,23,13,0.639,-9.59,-10.73,10,8,13,6,10,7,2143,1946.0,68.1,79.1,0.328,0.218,0.443,46.9,48.3,12.2,10.2,0.396,17.9,24.7,0.233
42,Canisius,30,11,19,0.367,-12.78,-8.61,9,9,7,8,4,11,1728,1853.0,69.2,87.8,0.254,0.416,0.459,48.0,64.1,12.2,9.2,0.428,16.5,29.4,0.173
43,Central Arkansas,30,12,18,0.4,-11.42,-7.73,6,12,8,6,4,12,1845,1608.0,63.5,84.5,0.402,0.276,0.511,46.6,54.6,9.8,7.7,0.47,21.0,31.3,0.277
44,Central Connecticut State,28,7,21,0.25,-18.99,-11.1,4,14,4,9,3,12,1656,1877.0,72.1,92.9,0.324,0.33,0.49,53.8,57.1,11.9,7.1,0.453,16.6,31.7,0.225
45,Central Florida,33,26,7,0.788,12.7,7.3,13,3,13,2,13,5,2018,1840.0,69.0,80.5,0.286,0.363,0.461,48.3,67.0,9.9,8.4,0.425,23.6,30.5,0.197
46,Central Michigan,33,25,8,0.758,19.67,5.46,15,3,12,7,13,1,2658,2189.0,72.6,91.1,0.237,0.322,0.482,44.1,45.6,9.2,6.2,0.451,15.9,25.2,0.17
47,Charleston Southern,32,14,18,0.438,-14.69,-10.59,9,9,9,7,5,11,2062,1917.0,70.3,84.3,0.376,0.318,0.481,48.3,55.2,11.9,6.6,0.439,19.7,32.0,0.255
48,Charlotte,31,18,13,0.581,-0.89,-1.54,9,7,14,2,4,11,1908,1890.0,66.7,91.0,0.252,0.339,0.469,48.3,56.2,10.3,5.7,0.436,16.5,31.4,0.179
49,Chattanooga,31,14,17,0.452,-3.16,-0.6,8,6,9,7,5,10,1923,1939.0,68.8,90.6,0.243,0.293,0.489,49.9,51.0,10.3,7.1,0.46,16.9,27.0,0.17
50,Chicago State,30,2,28,0.067,-35.52,-6.09,2,14,2,12,0,16,1666,2549.0,79.7,106.6,0.338,0.311,0.548,55.4,57.6,15.9,9.9,0.518,16.0,36.7,0.236
51,Cincinnati,35,24,11,0.686,11.11,4.37,12,4,18,2,6,9,2353,2117.0,70.5,85.5,0.308,0.308,0.467,48.2,56.0,7.8,5.1,0.434,19.6,29.0,0.203
52,Clemson,33,20,13,0.606,14.26,12.14,9,7,13,5,7,8,2280,2210.0,78.0,85.2,0.264,0.37,0.481,49.7,56.2,12.0,8.7,0.455,22.3,33.6,0.171
53,Cleveland State,30,10,20,0.333,-6.79,-0.72,7,11,7,7,3,13,1931,1826.0,71.7,84.9,0.229,0.308,0.491,48.1,63.4,10.0,8.5,0.47,18.6,25.5,0.148
54,Coastal Carolina,32,17,15,0.531,-4.9,-4.83,8,10,11,8,6,7,2279,2027.0,72.4,87.2,0.256,0.335,0.482,42.3,56.0,10.7,5.7,0.457,17.7,28.6,0.168
55,Colgate,29,12,17,0.414,-10.61,-7.16,8,10,6,7,6,10,1865,1965.0,74.0,91.1,0.37,0.351,0.495,53.6,61.4,9.3,7.7,0.453,19.4,30.7,0.258
56,College of Charleston,30,7,23,0.233,-16.67,-5.22,3,15,5,10,2,13,1824,2061.0,72.2,94.3,0.356,0.315,0.501,51.0,61.0,12.0,9.3,0.463,17.6,33.8,0.245
57,Colorado,30,12,18,0.4,8.95,12.55,2,16,11,7,1,11,1933,2041.0,71.3,95.5,0.255,0.346,0.508,48.2,53.7,9.9,9.7,0.48,16.9,29.8,0.178
58,Colorado State,30,8,22,0.267,-5.74,3.76,2,16,8,9,0,13,1641,1744.0,62.8,92.2,0.201,0.405,0.479,54.7,64.1,9.3,6.7,0.448,15.8,32.0,0.153
59,Columbia,27,8,19,0.296,-4.4,-0.7,4,10,5,7,3,12,1752,1852.0,71.9,94.9,0.286,0.359,0.481,53.5,54.4,11.7,8.5,0.451,15.3,34.0,0.191
60,Connecticut,38,35,3,0.921,38.13,11.91,16,0,21,0,14,3,3145,2149.0,72.5,78.0,0.173,0.343,0.415,44.8,53.0,7.7,6.3,0.39,17.6,27.7,0.119
61,Coppin State,30,5,25,0.167,-21.98,-7.24,4,12,2,7,3,18,1716,2014.0,71.3,94.1,0.289,0.347,0.509,50.9,60.7,10.2,11.7,0.483,17.2,33.0,0.191
62,Cornell,26,12,14,0.462,-3.71,-2.6,6,8,8,4,4,10,1508,1537.0,70.4,83.9,0.271,0.384,0.467,47.8,63.6,11.6,8.8,0.434,21.6,31.1,0.186
63,Creighton,31,15,16,0.484,10.17,11.66,8,10,7,7,8,9,2016,2062.0,67.0,98.1,0.253,0.317,0.492,50.3,56.8,10.9,8.7,0.462,12.6,26.5,0.179
64,Dartmouth,27,13,14,0.481,-1.22,-3.08,6,8,8,6,5,8,1652,1524.0,66.3,85.1,0.286,0.37,0.477,50.1,58.2,11.6,8.0,0.447,21.5,34.1,0.191
65,Davidson,32,17,15,0.531,0.13,-2.78,10,6,10,5,7,10,2112,1942.0,71.5,84.3,0.291,0.316,0.484,48.4,52.6,9.3,7.6,0.448,21.0,28.1,0.207
66,Dayton,31,17,14,0.548,7.63,1.79,10,6,14,1,3,13,2023,1842.0,71.5,81.1,0.33,0.29,0.438,48.6,52.9,8.0,11.3,0.396,17.4,25.3,0.22
67,Delaware,31,16,15,0.516,-2.28,-2.93,11,7,8,7,8,8,1906,1886.0,73.0,83.3,0.311,0.302,0.449,49.3,57.4,10.8,8.0,0.409,20.1,32.7,0.214
68,Delaware State,28,7,21,0.25,-23.42,-10.04,5,11,7,6,0,15,1682,1828.0,69.7,93.6,0.329,0.327,0.522,51.1,57.6,10.7,5.0,0.49,18.1,34.7,0.229
69,Denver,32,18,14,0.563,2.47,-1.32,10,6,13,3,5,11,2568,2447.0,78.8,95.6,0.338,0.336,0.502,50.5,50.9,9.0,7.4,0.464,17.1,30.8,0.237
70,DePaul,34,26,8,0.765,20.08,11.91,14,4,15,5,11,3,2758,2419.0,74.4,94.5,0.264,0.322,0.547,46.6,51.0,9.3,6.4,0.52,20.0,25.8,0.192
71,Detroit Mercy,29,4,25,0.138,-16.44,-0.73,2,16,2,11,2,14,1537,1909.0,69.4,94.9,0.315,0.353,0.508,59.8,70.4,10.9,10.8,0.481,19.9,39.7,0.206
72,Drake,34,27,7,0.794,17.53,4.68,17,1,14,3,13,4,2738,2223.0,75.1,86.5,0.25,0.399,0.478,45.7,55.9,11.2,8.0,0.445,18.5,27.1,0.18
73,Drexel,33,24,9,0.727,6.16,-3.54,14,4,12,7,12,2,1985,1665.0,63.2,78.3,0.228,0.322,0.442,50.4,57.7,10.5,7.8,0.413,22.3,31.2,0.152
74,Duke,30,15,15,0.5,13.71,12.11,6,10,10,6,5,9,1909,1861.0,71.1,86.5,0.233,0.373,0.469,49.4,60.0,12.3,7.8,0.44,20.1,32.3,0.162
75,Duquesne,32,19,13,0.594,1.85,-0.19,11,5,10,6,9,7,2088,2023.0,70.9,88.8,0.233,0.345,0.481,50.0,55.2,8.5,7.9,0.455,18.3,27.6,0.16
76,East Carolina,31,16,15,0.516,-3.68,-0.13,6,10,14,5,2,10,1896,2006.0,74.9,85.7,0.303,0.287,0.479,54.0,57.0,9.4,7.8,0.448,22.9,36.4,0.199
77,East Tennessee State,31,10,21,0.323,-6.58,-2.06,8,6,8,7,2,14,2103,2243.0,77.5,92.2,0.306,0.272,0.505,50.9,50.7,10.5,11.0,0.473,19.4,31.2,0.21
78,Eastern Illinois,29,11,18,0.379,-12.94,-4.67,5,13,9,5,2,13,1906,1818.0,67.6,92.3,0.362,0.374,0.543,51.2,60.4,11.6,5.6,0.502,20.6,29.8,0.267
79,Eastern Kentucky,29,2,27,0.069,-21.21,-0.36,0,18,2,11,0,16,1581,1984.0,68.4,100.1,0.329,0.36,0.525,51.9,57.1,12.8,6.3,0.492,14.2,29.8,0.229
80,Eastern Michigan,31,14,17,0.452,-0.94,2.06,6,12,9,7,5,10,1943,1980.0,71.1,87.6,0.326,0.339,0.495,49.0,53.1,9.1,6.3,0.458,19.8,26.1,0.227
81,Eastern Washington,33,13,20,0.394,-6.44,0.59,9,11,5,10,8,10,2081,2240.0,69.7,96.3,0.278,0.343,0.519,52.3,57.2,12.0,12.0,0.487,17.0,31.3,0.203
82,Elon,30,9,21,0.3,-10.35,-2.18,4,14,5,11,4,10,1865,2014.0,71.0,94.2,0.323,0.293,0.519,51.5,50.8,12.0,10.5,0.484,19.7,33.9,0.23
83,Evansville,30,4,26,0.133,-19.92,-2.76,2,16,2,12,2,14,1698,2213.0,71.1,103.4,0.287,0.331,0.52,60.1,60.7,10.2,14.0,0.493,14.9,36.0,0.195
84,Fairfield,31,11,20,0.355,-13.08,-9.04,7,11,6,8,5,12,1734,1859.0,65.3,91.1,0.339,0.324,0.503,49.4,52.2,11.4,6.3,0.472,19.9,27.8,0.225
85,Fairleigh Dickinson,30,8,22,0.267,-24.19,-13.58,5,13,6,8,2,14,1729,1859.0,67.8,91.4,0.31,0.325,0.512,51.6,59.4,10.7,7.0,0.484,18.6,29.7,0.207
86,Florida,31,8,23,0.258,0.93,10.16,3,13,6,9,2,14,1883,2169.0,71.0,98.2,0.259,0.3,0.521,51.8,50.3,9.9,10.3,0.495,16.9,31.2,0.181
87,Florida A&M,29,4,25,0.138,-26.45,-9.62,2,14,3,9,1,16,1492,1784.0,71.0,86.3,0.34,0.294,0.481,51.8,55.7,14.2,9.5,0.445,18.6,34.0,0.228
88,Florida Atlantic,30,5,25,0.167,-17.14,-2.18,2,14,4,12,1,13,1710,2159.0,73.8,97.6,0.283,0.3,0.495,54.7,55.4,13.4,7.8,0.465,16.4,36.9,0.193
89,Florida Gulf Coast,33,28,5,0.848,11.83,-5.17,16,0,17,2,11,3,2485,1750.0,69.9,75.9,0.316,0.286,0.478,48.7,49.9,7.2,9.6,0.436,25.1,23.0,0.228
90,Florida International,29,5,24,0.172,-17.94,-4.87,2,14,5,13,0,11,1700,2003.0,70.7,96.8,0.215,0.346,0.511,53.4,50.9,10.4,9.0,0.492,15.6,29.3,0.144
91,Florida State,33,24,9,0.727,18.74,11.43,10,6,15,4,9,5,2260,2019.0,71.2,86.0,0.265,0.284,0.489,45.9,50.8,7.9,7.2,0.459,20.6,26.3,0.182
92,Fordham,34,25,9,0.735,5.46,-0.33,13,3,16,4,9,5,2047,1850.0,62.6,86.6,0.219,0.279,0.474,46.1,49.6,7.8,6.7,0.447,18.4,23.2,0.153
93,Fresno State,32,19,13,0.594,6.32,3.08,11,7,12,5,7,8,2230,1957.0,68.3,89.5,0.253,0.331,0.504,49.1,59.0,9.9,9.4,0.479,19.2,30.8,0.173
94,Furman,33,19,14,0.576,-5.46,-5.62,9,5,15,3,4,11,2132,1982.0,67.4,88.4,0.277,0.346,0.477,46.5,48.5,9.8,11.4,0.442,16.4,29.8,0.195
95,Gardner-Webb,31,16,15,0.516,-11.84,-10.84,10,8,10,5,6,10,2078,1845.0,70.9,82.9,0.382,0.27,0.507,50.7,56.3,9.9,6.9,0.465,24.1,32.1,0.268
96,George Mason,30,16,14,0.533,-3.38,-4.68,8,8,10,5,6,9,1937,1898.0,70.7,88.4,0.247,0.375,0.464,47.8,53.0,11.0,9.4,0.437,17.3,30.8,0.162
97,George Washington,30,10,20,0.333,-5.33,0.77,7,9,6,10,4,10,1538,1721.0,65.6,87.4,0.217,0.363,0.459,53.8,57.8,11.1,9.7,0.432,16.9,29.1,0.149
98,Georgetown,35,19,16,0.543,12.24,10.53,9,9,12,6,7,10,2164,2104.0,68.6,87.7,0.254,0.395,0.474,49.3,61.6,8.1,7.9,0.437,17.8,26.1,0.188
99,Georgia,30,18,12,0.6,14.58,6.28,9,7,14,4,4,8,2051,1802.0,71.9,82.9,0.311,0.271,0.459,45.2,47.7,11.2,5.7,0.415,19.2,26.2,0.223
100,Georgia Southern,29,7,22,0.241,-17.02,-4.49,2,16,4,10,3,12,1805,2017.0,68.7,101.3,0.234,0.348,0.554,52.9,57.7,10.6,8.3,0.532,17.9,36.0,0.166
101,Georgia State,31,17,14,0.548,-4.39,-4.29,11,7,10,5,7,9,1961,1964.0,71.4,88.0,0.221,0.357,0.481,53.3,56.1,9.8,7.6,0.457,20.1,31.8,0.149
102,Georgia Tech,30,17,13,0.567,13.96,10.06,7,9,13,4,4,9,2026,1909.0,74.7,84.5,0.305,0.358,0.48,46.6,64.2,10.5,7.3,0.449,21.8,31.2,0.201
103,Gonzaga,34,29,5,0.853,20.54,6.07,16,2,18,2,11,3,2496,1899.0,68.2,81.3,0.271,0.332,0.465,44.6,54.9,9.1,5.9,0.428,20.1,26.1,0.194
104,Grambling,32,16,16,0.5,-13.27,-9.71,12,6,9,4,7,12,2034,2097.0,76.9,85.2,0.369,0.298,0.484,53.3,54.9,12.7,8.7,0.451,22.6,37.1,0.236
105,Grand Canyon,27,7,20,0.259,-18.87,-9.98,5,11,6,7,1,13,1521,1761.0,67.3,94.2,0.251,0.301,0.486,54.0,50.5,11.9,6.0,0.457,16.1,32.0,0.174
106,Green Bay,32,22,10,0.688,12.88,2.59,15,3,14,3,8,7,2030,1630.0,64.8,78.3,0.303,0.433,0.444,47.3,55.4,9.3,5.4,0.401,20.7,25.5,0.212
107,Hampton,30,16,14,0.533,-9.65,-9.03,12,6,10,5,6,9,2071,1974.0,74.3,88.2,0.298,0.351,0.492,53.6,67.8,10.4,8.3,0.455,22.5,38.6,0.212
108,Hartford,34,23,11,0.676,1.5,-5.24,14,2,14,3,9,8,2166,1937.0,71.3,79.6,0.26,0.387,0.484,55.3,67.6,9.9,7.5,0.453,28.0,37.2,0.181
109,Harvard,30,17,13,0.567,9.0,2.6,9,5,10,5,7,8,2125,1933.0,71.2,88.7,0.302,0.322,0.458,46.1,55.3,9.4,6.8,0.414,15.7,28.8,0.221
110,Hawaii,32,15,17,0.469,-0.61,0.68,10,6,9,8,6,9,1906,1822.0,64.4,87.7,0.299,0.311,0.49,49.1,51.9,10.5,8.1,0.446,17.2,24.2,0.228
111,High Point,31,22,9,0.71,-3.98,-8.12,15,3,14,2,8,7,2256,1948.0,73.6,83.7,0.368,0.279,0.497,46.1,50.9,10.3,7.2,0.452,22.4,27.8,0.265
112,Hofstra,33,11,22,0.333,-11.23,-3.82,3,15,5,10,6,12,1953,2113.0,69.7,91.5,0.307,0.283,0.504,54.0,51.5,11.0,8.9,0.471,19.6,34.2,0.213
113,Holy Cross,31,18,13,0.581,-7.27,-7.53,9,9,11,4,7,9,1964,1956.0,69.6,89.5,0.229,0.35,0.458,48.5,49.1,12.5,7.5,0.432,14.5,27.9,0.15
114,Houston,31,15,16,0.484,6.7,6.99,9,7,6,8,9,8,2114,2123.0,74.6,88.6,0.31,0.264,0.495,50.0,52.8,11.0,8.1,0.46,21.6,33.7,0.215
115,Houston Christian,28,9,19,0.321,-19.22,-8.34,4,14,7,8,2,11,1832,1574.0,69.1,81.3,0.304,0.268,0.47,45.2,57.8,11.5,6.2,0.436,15.7,27.3,0.203
116,Howard,31,18,13,0.581,-10.89,-13.66,10,6,9,4,9,9,2205,2049.0,78.7,83.6,0.372,0.294,0.473,47.1,57.5,9.7,6.5,0.43,20.8,30.6,0.253
117,Idaho,34,22,12,0.647,4.83,0.27,16,4,12,3,10,9,2631,2476.0,73.2,99.5,0.262,0.282,0.515,49.4,47.4,9.1,8.5,0.48,14.0,27.3,0.199
118,Idaho State,31,20,11,0.645,5.15,-0.78,15,5,11,4,9,7,2042,1776.0,68.4,83.4,0.348,0.351,0.471,46.7,48.4,12.0,6.0,0.417,19.9,24.8,0.264
119,Illinois,30,10,20,0.333,5.42,8.28,2,16,8,10,2,10,2035,2121.0,71.1,98.2,0.288,0.361,0.507,51.8,57.1,8.6,6.5,0.476,15.4,30.4,0.202
120,Illinois State,31,19,12,0.613,-0.77,-1.44,11,7,12,3,7,9,1936,1855.0,67.7,88.4,0.311,0.378,0.488,45.8,57.1,10.5,9.7,0.444,17.1,23.4,0.231
121,Illinois-Chicago,29,3,26,0.103,-20.71,-0.2,1,17,2,12,1,14,1428,2023.0,72.7,95.6,0.273,0.388,0.491,58.0,70.6,14.5,10.3,0.461,17.4,37.9,0.187
122,Incarnate Word,29,5,24,0.172,-22.58,-4.06,5,13,4,9,1,15,1652,2123.0,73.7,99.3,0.303,0.358,0.536,53.3,57.1,14.5,11.4,0.503,17.6,35.1,0.221
123,Indiana,34,21,13,0.618,15.84,12.28,8,10,12,4,9,9,2348,2227.0,73.0,89.3,0.303,0.295,0.483,50.0,50.7,9.5,10.3,0.446,17.4,26.9,0.212
124,Indiana State,30,11,19,0.367,-7.08,-2.18,5,13,4,10,7,9,1887,1950.0,71.2,90.1,0.374,0.301,0.548,51.9,59.1,11.1,9.3,0.516,23.6,27.9,0.26
125,Iona,31,5,26,0.161,-21.93,-5.73,3,15,2,13,3,13,1461,1963.0,67.7,93.5,0.313,0.299,0.516,54.0,58.2,13.8,10.0,0.483,20.6,32.1,0.218
126,Iowa,36,29,7,0.806,25.21,14.13,14,4,21,1,8,6,2821,2422.0,72.5,92.9,0.194,0.322,0.473,45.9,51.2,10.4,5.4,0.451,14.2,27.8,0.132
127,Iowa State,35,26,9,0.743,28.91,14.02,13,5,19,3,7,6,2761,2240.0,75.7,84.6,0.253,0.321,0.456,47.0,54.1,8.5,10.4,0.422,17.4,24.9,0.177
128,IUPUI,32,20,12,0.625,6.32,-0.49,13,5,11,4,9,8,2095,1783.0,66.7,81.9,0.234,0.295,0.467,43.3,52.5,11.5,10.4,0.436,18.5,23.1,0.166
129,Jackson State,32,18,14,0.563,-12.09,-13.65,12,6,11,4,7,10,2219,1979.0,75.0,81.5,0.403,0.308,0.48,46.2,59.1,12.2,5.6,0.443,22.6,29.5,0.257
130,Jacksonville,30,14,16,0.467,-9.13,-6.47,7,9,8,5,6,11,1970,1706.0,68.5,82.3,0.283,0.356,0.487,43.0,58.3,11.3,8.9,0.454,18.8,25.7,0.195
131,Jacksonville State,30,15,15,0.5,-5.47,-5.13,9,9,7,6,8,9,1795,1721.0,70.3,80.9,0.309,0.293,0.453,48.1,45.6,10.4,7.4,0.415,19.4,28.3,0.21
132,James Madison,35,29,6,0.829,13.0,-1.51,17,1,18,2,11,4,2314,1806.0,67.9,75.7,0.291,0.285,0.405,43.1,48.6,8.8,6.4,0.362,17.8,26.5,0.198
133,Kansas,31,13,18,0.419,10.4,12.14,2,16,8,8,5,10,2003,2057.0,71.8,92.1,0.373,0.27,0.505,53.1,54.8,9.1,10.3,0.46,20.3,33.2,0.269
134,Kansas City,31,16,15,0.516,-3.05,-7.22,9,7,9,6,7,9,2355,2044.0,73.0,89.3,0.33,0.282,0.507,45.8,55.9,9.7,9.6,0.474,19.5,29.3,0.224
135,Kansas State,33,21,12,0.636,14.97,14.91,11,7,12,6,9,6,2128,2126.0,71.0,90.4,0.252,0.331,0.478,53.0,60.5,11.6,7.4,0.441,18.7,34.3,0.188
136,Kennesaw State,31,9,22,0.29,-11.17,-5.33,4,12,7,7,2,15,1904,1999.0,70.7,90.1,0.347,0.309,0.516,48.5,58.2,12.5,8.3,0.48,21.0,30.9,0.242
