Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Pace,ORtg,FTr,3PAr,TS_Pct,TRB_Pct,AST_Pct,STL_Pct,BLK_Pct,eFG_Pct,TOV_Pct,ORB_Pct,FTperFGA
138,Kentucky,33,25,8,0.758,22.05,9.62,11,5,18,4,7,4,2362,1952.0,71.7,99.0,0.275,0.31,0.504,48.2,51.3,14.9,9.1,0.468,15.1,31.9,0.205
139,La Salle,31,6,25,0.194,-13.82,0.57,3,13,4,9,2,16,1698,2144.0,75.6,72.2,0.31,0.328,0.413,44.4,54.0,11.5,9.1,0.381,21.4,24.3,0.186
140,Lafayette,31,8,23,0.258,-15.13,-8.71,2,16,5,10,3,13,1672,1871.0,67.2,78.9,0.232,0.308,0.431,52.8,56.0,8.7,10.3,0.398,21.3,32.9,0.161
141,Lamar,31,24,7,0.774,2.56,-5.77,17,1,14,3,10,4,2414,1668.0,71.2,108.1,0.285,0.363,0.486,53.9,52.3,22.1,10.6,0.461,15.4,39.8,0.183
142,Lehigh,31,21,10,0.677,1.07,-5.83,12,6,13,5,8,5,1992,1712.0,69.5,92.1,0.294,0.354,0.484,53.7,54.8,10.2,8.0,0.447,17.9,30.2,0.211
143,Liberty,32,16,16,0.5,-4.96,-5.25,10,6,9,7,7,9,1989,1919.0,68.8,89.7,0.293,0.28,0.495,57.6,59.2,11.2,7.9,0.459,22.8,38.9,0.21
144,Lipscomb,29,4,25,0.138,-22.44,-4.3,2,14,3,10,1,15,1557,2083.0,72.7,73.5,0.284,0.443,0.44,44.5,56.4,11.1,3.9,0.398,24.9,25.3,0.202
145,Little Rock,32,21,11,0.656,5.51,0.98,15,3,12,5,9,6,1964,1819.0,66.6,92.2,0.28,0.182,0.494,49.2,59.0,10.2,3.9,0.458,17.8,29.9,0.202
146,Long Beach State,31,9,22,0.29,-7.41,1.04,5,11,5,11,4,11,1737,1939.0,68.8,81.1,0.26,0.394,0.446,43.1,49.7,13.0,5.0,0.418,19.3,23.7,0.165
147,Long Island University,29,4,25,0.138,-27.65,-12.93,3,15,3,10,1,15,1625,2054.0,71.9,77.6,0.294,0.304,0.438,46.1,58.8,9.3,8.7,0.398,21.3,27.3,0.203
148,Longwood,30,3,27,0.1,-22.64,-8.54,2,16,3,11,0,16,1781,2204.0,74.3,79.6,0.339,0.261,0.465,47.6,50.8,10.3,7.8,0.418,24.1,30.9,0.243
149,Louisiana,30,7,23,0.233,-11.27,-2.34,5,13,5,9,2,14,1858,1989.0,70.6,87.4,0.302,0.234,0.47,47.4,42.5,9.1,3.7,0.431,19.6,27.5,0.213
150,Louisiana State,29,16,13,0.552,16.06,10.55,7,9,10,6,5,7,1790,1594.0,66.6,92.7,0.359,0.188,0.482,55.5,53.5,13.7,7.3,0.453,19.9,39.1,0.222
151,Louisiana Tech,30,14,16,0.467,-0.33,-0.68,6,10,9,5,5,11,2154,1984.0,71.9,98.2,0.307,0.301,0.508,51.3,52.9,10.0,5.9,0.471,18.0,31.5,0.223
152,Louisiana-Monroe,29,10,19,0.345,-15.27,-7.42,4,14,6,8,4,11,1618,1607.0,64.3,86.4,0.293,0.34,0.445,51.1,49.0,10.2,10.0,0.409,20.1,33.1,0.196
153,Louisville,36,32,4,0.889,32.53,14.17,14,2,20,2,12,2,2803,2142.0,71.5,109.0,0.258,0.352,0.557,52.1,57.9,11.5,10.0,0.529,14.4,32.6,0.192
154,Loyola (IL),31,13,18,0.419,-6.69,-2.76,6,12,9,7,4,11,1930,2052.0,71.7,86.9,0.262,0.314,0.508,49.3,57.3,6.3,9.7,0.474,20.1,17.8,0.194
155,Loyola (MD),31,7,24,0.226,-13.95,-3.37,5,13,3,10,4,14,1668,1996.0,66.8,79.0,0.241,0.348,0.426,45.1,58.3,12.8,5.3,0.387,17.6,24.5,0.176
156,Loyola Marymount,33,18,15,0.545,3.26,4.26,10,8,10,8,8,7,2134,2058.0,69.6,91.5,0.355,0.276,0.466,50.6,65.5,13.0,4.9,0.434,17.8,34.4,0.22
157,Maine,33,25,8,0.758,4.67,-4.54,15,1,14,2,11,6,2202,1898.0,65.6,100.9,0.218,0.427,0.516,50.0,65.3,13.6,8.6,0.489,14.1,30.3,0.16
158,Manhattan,31,12,19,0.387,-12.01,-9.78,9,9,8,9,4,10,1677,1746.0,68.9,78.2,0.224,0.291,0.421,51.5,52.0,13.0,11.6,0.397,20.5,32.2,0.137
159,Marist,33,23,10,0.697,0.83,-7.23,13,5,11,4,12,6,2246,1980.0,68.9,98.8,0.269,0.396,0.537,49.9,66.7,8.2,7.7,0.505,17.4,26.6,0.203
160,Marquette,35,27,8,0.771,32.12,12.0,15,3,18,2,9,6,2870,2166.0,74.5,109.6,0.285,0.345,0.556,56.2,58.4,12.5,7.5,0.526,14.3,35.1,0.209
161,Marshall,32,17,15,0.531,-4.7,-4.09,10,6,11,6,6,9,2154,2091.0,70.3,92.8,0.239,0.417,0.487,47.9,53.3,10.8,8.5,0.459,16.7,26.4,0.167
162,Maryland,34,29,5,0.853,23.09,9.24,15,3,18,3,11,2,2551,2080.0,73.0,102.8,0.303,0.255,0.537,55.8,59.4,10.3,12.2,0.509,17.5,36.6,0.211
163,Maryland-Baltimore County,30,10,20,0.333,-19.57,-8.5,3,13,6,10,4,10,1664,1736.0,65.5,84.3,0.213,0.358,0.472,51.9,59.3,9.2,7.4,0.442,23.4,27.6,0.156
164,Maryland-Eastern Shore,31,17,14,0.548,-9.46,-10.91,12,4,9,4,8,10,2014,1766.0,68.7,94.1,0.299,0.378,0.457,53.8,57.6,11.7,7.8,0.424,16.6,36.8,0.196
165,Massachusetts,32,16,16,0.5,-4.34,-5.68,7,9,10,6,6,10,2017,1974.0,69.2,90.4,0.28,0.325,0.488,50.4,54.9,10.2,6.4,0.453,17.7,27.4,0.199
166,Massachusetts-Lowell,29,7,22,0.241,-19.56,-8.41,3,13,4,9,3,13,1543,1776.0,65.9,80.4,0.262,0.277,0.451,47.4,59.1,10.9,5.5,0.416,22.5,29.2,0.182
167,McNeese State,29,7,22,0.241,-24.03,-7.92,5,13,4,10,3,11,1015,,,,0.26,0.349,0.486,,63.6,,,0.455,16.7,,0.183
168,Memphis,31,11,20,0.355,-6.47,0.98,5,11,7,10,4,10,1769,2000.0,72.2,78.7,0.301,0.275,0.427,50.3,54.7,8.8,8.6,0.387,21.0,34.9,0.204
169,Mercer,33,25,8,0.758,0.4,-5.76,14,0,14,3,11,5,2226,2023.0,69.2,96.8,0.194,0.226,0.493,49.9,55.1,11.1,9.9,0.471,13.6,30.1,0.135
170,Miami (FL),34,25,9,0.735,21.64,11.61,12,4,18,4,7,5,2501,2160.0,72.7,101.2,0.328,0.327,0.537,55.4,57.0,9.0,9.9,0.508,18.3,35.6,0.224
171,Miami (OH),32,23,9,0.719,6.14,1.3,13,5,12,3,11,6,2148,1924.0,69.5,96.5,0.21,0.302,0.494,52.9,55.1,9.8,6.5,0.469,15.9,30.8,0.148
172,Michigan,34,22,12,0.647,18.16,10.07,11,7,15,1,7,11,2437,2162.0,72.5,97.7,0.306,0.229,0.52,55.5,56.1,9.9,9.0,0.489,18.9,36.0,0.214
173,Michigan State,33,21,12,0.636,18.08,11.59,9,9,15,2,6,10,2479,2265.0,74.2,100.9,0.301,0.306,0.527,51.9,65.8,11.1,8.5,0.494,16.4,31.8,0.215
174,Middle Tennessee,34,23,11,0.676,7.91,-0.39,11,5,12,3,11,8,2204,1922.0,63.1,102.3,0.279,0.386,0.526,53.5,49.6,12.3,8.4,0.498,15.9,34.6,0.195
175,Milwaukee,30,15,15,0.5,2.85,0.05,10,8,9,6,6,9,1886,1802.0,69.5,89.6,0.224,0.384,0.491,52.5,60.8,9.9,14.9,0.468,17.8,25.5,0.15
176,Minnesota,32,21,11,0.656,15.42,6.36,9,9,15,5,6,6,2225,1887.0,70.0,98.9,0.391,0.26,0.506,55.3,55.5,10.8,8.1,0.461,17.7,37.3,0.277
177,Mississippi,31,9,22,0.29,1.64,9.74,3,13,8,13,1,9,1832,2032.0,70.1,84.2,0.253,0.305,0.469,49.2,57.0,8.4,7.5,0.436,20.9,28.3,0.179
178,Mississippi State,36,33,3,0.917,38.76,10.79,15,1,20,2,13,1,3103,2096.0,73.6,117.2,0.34,0.207,0.565,60.4,50.8,11.9,13.7,0.532,13.7,46.5,0.249
179,Mississippi Valley State,30,6,24,0.2,-25.28,-11.91,5,13,3,7,3,17,1841,2242.0,77.3,78.7,0.359,0.311,0.44,40.9,51.1,11.8,5.2,0.405,19.6,24.5,0.222
180,Missouri,35,24,11,0.686,19.57,12.42,10,6,14,4,10,7,2306,2056.0,66.0,98.7,0.313,0.453,0.561,52.6,61.5,9.0,8.0,0.528,20.8,29.8,0.232
181,Missouri State,35,25,10,0.714,12.68,3.05,16,2,13,4,12,6,2548,2211.0,74.2,97.5,0.319,0.22,0.497,56.0,46.8,11.6,8.9,0.462,16.0,36.0,0.22
182,Monmouth,31,14,17,0.452,-13.0,-7.48,9,9,7,8,7,9,1801,1972.0,71.4,80.8,0.263,0.333,0.445,52.2,53.9,11.9,8.6,0.419,22.9,35.8,0.164
183,Montana,30,14,16,0.467,-5.65,-0.96,9,11,11,5,3,11,1966,2012.0,69.1,93.7,0.267,0.244,0.478,52.1,57.7,8.9,7.8,0.449,16.4,31.0,0.179
184,Montana State,31,16,15,0.516,-2.14,-0.34,11,9,8,6,8,9,2021,2011.0,69.3,93.7,0.281,0.41,0.495,50.5,59.4,10.6,6.3,0.458,17.6,28.9,0.208
185,Morehead State,35,24,11,0.686,-0.31,-5.43,13,5,14,4,10,7,2667,2258.0,74.2,102.7,0.273,0.29,0.498,52.2,53.5,14.7,14.6,0.47,15.4,36.5,0.185
186,Morgan State,31,10,21,0.323,-20.01,-10.45,8,8,6,10,4,11,1685,1756.0,66.2,81.4,0.305,0.224,0.423,48.0,43.4,12.1,5.0,0.389,20.5,31.2,0.192
187,Mount St. Mary's,31,15,16,0.484,-13.46,-10.86,8,10,9,4,6,12,2064,2068.0,72.0,92.5,0.298,0.433,0.492,50.2,55.5,11.3,5.6,0.459,19.5,32.7,0.206
188,Murray State,30,13,17,0.433,-8.4,-4.54,9,9,10,5,3,12,2072,1981.0,70.5,97.6,0.34,0.327,0.513,52.5,52.6,9.6,6.2,0.467,19.3,31.7,0.257
189,Navy,29,10,19,0.345,-11.32,-5.14,5,13,6,8,4,11,1549,1641.0,68.6,77.9,0.23,0.324,0.405,49.6,53.1,15.4,5.9,0.376,19.6,33.3,0.146
190,NC State,34,28,6,0.824,22.47,12.3,12,4,19,2,9,4,2415,2069.0,70.1,101.0,0.292,0.371,0.535,56.9,56.5,6.7,9.0,0.506,16.9,32.3,0.205
191,Nebraska,30,14,16,0.467,15.31,13.01,9,9,8,7,6,9,2171,2102.0,74.1,96.9,0.303,0.345,0.522,50.5,61.0,9.9,12.2,0.488,17.3,28.5,0.218
192,Nevada,31,12,19,0.387,-0.2,2.76,7,11,8,11,4,8,2030,2044.0,70.5,91.4,0.296,0.243,0.479,52.0,49.4,11.1,5.0,0.441,19.3,35.3,0.21
193,Nevada-Las Vegas,30,12,18,0.4,0.2,2.37,10,8,9,7,3,11,1784,1849.0,69.4,85.0,0.336,0.263,0.461,52.6,45.0,10.8,7.0,0.425,20.6,34.1,0.218
194,New Hampshire,30,6,24,0.2,-20.31,-6.66,3,13,4,10,2,14,1572,1900.0,65.8,79.6,0.302,0.309,0.431,45.1,53.4,11.0,6.6,0.388,19.7,26.1,0.21
195,New Mexico,31,24,7,0.774,11.57,0.19,14,4,16,3,8,4,2337,1984.0,77.2,96.1,0.293,0.364,0.502,53.1,57.0,12.6,14.6,0.472,17.3,33.6,0.201
196,New Mexico State,33,26,7,0.788,-2.8,-8.74,15,1,15,3,11,4,2378,2023.0,74.1,96.2,0.302,0.277,0.491,53.5,47.4,14.5,11.8,0.455,17.3,33.6,0.211
197,New Orleans,28,12,16,0.429,-20.15,-9.39,8,10,8,5,4,11,1706,1574.0,67.3,90.5,0.345,0.262,0.447,55.6,53.1,13.1,15.4,0.417,22.5,41.5,0.205
198,Niagara,31,12,19,0.387,-15.57,-6.76,8,10,8,7,4,12,1899,2172.0,74.5,81.9,0.277,0.315,0.456,46.6,52.9,11.2,3.2,0.425,21.3,29.6,0.182
199,Nicholls State,32,20,12,0.625,-8.11,-8.91,14,4,11,3,9,9,2187,1867.0,68.5,99.5,0.406,0.298,0.521,55.3,56.1,12.7,8.6,0.466,21.2,36.0,0.311
200,NJIT,30,6,24,0.2,-19.79,-7.13,3,13,3,10,3,14,1626,2006.0,72.1,75.2,0.345,0.36,0.448,47.6,57.3,8.4,7.4,0.409,24.0,24.9,0.225
201,Norfolk State,32,17,15,0.531,-10.83,-12.83,10,6,11,5,6,10,1913,1647.0,67.3,88.8,0.294,0.294,0.475,54.5,64.1,13.0,11.8,0.44,22.0,35.4,0.203
202,North Alabama,30,21,9,0.7,-3.05,-8.94,10,6,13,3,8,6,2131,1632.0,70.2,99.5,0.329,0.357,0.53,51.8,65.3,12.1,11.2,0.498,20.9,28.0,0.23
203,North Carolina,33,18,15,0.545,16.72,13.17,8,8,13,5,5,10,2473,2356.0,74.7,99.9,0.273,0.381,0.52,47.5,57.8,10.2,8.2,0.485,15.4,28.5,0.205
204,North Carolina A&T,32,20,12,0.625,-6.73,-12.63,16,0,10,7,10,5,1916,1560.0,69.7,85.9,0.354,0.281,0.438,56.1,56.7,12.5,10.4,0.411,20.9,38.2,0.201
205,North Carolina Central,31,9,22,0.29,-24.1,-12.6,5,11,6,10,3,12,1849,2007.0,72.2,82.7,0.326,0.232,0.443,49.5,55.4,9.8,10.3,0.401,22.1,32.9,0.219
206,North Dakota,31,12,19,0.387,-7.75,0.98,6,10,5,6,7,13,2034,2212.0,73.1,88.7,0.363,0.262,0.478,53.3,54.5,8.4,10.4,0.429,20.6,33.8,0.263
207,North Dakota State,29,7,22,0.241,-13.88,0.02,4,12,6,9,1,13,1658,1998.0,66.4,86.2,0.294,0.338,0.488,48.6,51.8,6.9,5.4,0.455,20.6,23.0,0.203
208,North Florida,29,15,14,0.517,-10.33,-7.22,9,7,10,4,5,10,1892,1810.0,70.2,92.2,0.285,0.307,0.484,50.8,54.5,11.7,9.4,0.449,18.3,28.4,0.202
209,North Texas,34,18,16,0.529,0.18,-0.31,7,9,12,6,6,10,2151,1902.0,65.6,96.0,0.281,0.283,0.467,54.6,52.3,9.4,6.5,0.435,17.1,36.6,0.188
210,Northeastern,32,20,12,0.625,1.35,-2.05,9,9,12,3,8,9,2236,2127.0,71.7,96.7,0.326,0.342,0.524,52.1,61.8,9.2,4.7,0.485,20.1,34.9,0.24
211,Northern Arizona,31,13,18,0.419,-6.16,-1.51,8,12,8,6,5,12,2115,2259.0,75.4,90.1,0.275,0.276,0.483,50.5,56.6,8.5,5.7,0.447,17.6,28.4,0.199
212,Northern Colorado,32,21,11,0.656,1.8,-2.23,15,5,11,4,10,7,2195,2066.0,70.4,96.7,0.245,0.404,0.498,53.4,53.3,10.2,8.2,0.471,16.6,33.5,0.17
213,Northern Illinois,32,19,13,0.594,4.07,1.26,10,8,14,3,5,10,2344,2254.0,76.4,94.7,0.246,0.327,0.492,50.0,46.2,9.8,5.1,0.457,15.2,26.9,0.184
214,Northern Iowa,33,20,13,0.606,4.37,2.21,12,6,12,4,8,9,2200,2058.0,69.1,96.0,0.272,0.426,0.519,52.1,55.7,9.7,8.1,0.481,19.1,30.0,0.21
215,Northern Kentucky,29,11,18,0.379,-4.86,0.14,10,8,8,6,3,12,1703,1770.0,67.7,86.7,0.3,0.397,0.474,53.6,60.5,8.3,6.4,0.44,21.1,31.1,0.204
216,Northwestern,36,21,15,0.583,16.62,10.87,9,9,12,7,9,8,2349,2142.0,70.7,91.4,0.323,0.231,0.472,51.2,61.6,13.5,11.9,0.432,15.7,31.4,0.224
217,Northwestern State,29,11,18,0.379,-19.22,-8.46,6,12,9,6,2,12,2009,1795.0,70.6,97.3,0.338,0.31,0.488,48.7,63.2,17.3,6.8,0.452,21.3,33.1,0.23
218,Notre Dame,39,35,4,0.897,40.74,17.1,14,2,25,1,10,3,3454,2532.0,77.0,115.0,0.317,0.191,0.575,57.6,60.6,11.3,11.3,0.543,14.7,40.9,0.236
219,Oakland,30,6,24,0.2,-13.26,1.53,3,15,5,10,1,14,1854,2110.0,74.2,83.0,0.247,0.321,0.439,49.5,57.6,10.8,10.5,0.408,19.8,29.0,0.165
220,Ohio,36,30,6,0.833,12.93,1.96,14,4,18,4,12,2,2746,2351.0,74.8,101.6,0.321,0.434,0.535,47.4,52.0,14.0,9.9,0.505,14.9,25.8,0.223
221,Ohio State,29,14,15,0.483,10.11,13.15,10,8,9,8,5,7,1801,1889.0,71.2,86.8,0.354,0.336,0.491,49.7,56.5,10.2,10.2,0.457,20.6,26.3,0.232
222,Oklahoma,30,8,22,0.267,8.44,15.37,4,14,6,11,2,11,2161,2369.0,79.9,90.1,0.359,0.302,0.511,48.8,56.5,10.0,4.6,0.478,21.8,30.0,0.239
223,Oklahoma State,30,14,16,0.467,11.96,10.99,5,13,12,7,2,9,1987,1958.0,72.4,91.4,0.262,0.323,0.468,50.1,60.9,9.5,8.6,0.431,15.4,31.3,0.191
224,Old Dominion,32,21,11,0.656,3.5,-2.28,10,6,13,3,8,8,2191,2006.0,70.9,95.4,0.337,0.368,0.476,52.8,50.6,11.2,7.4,0.449,15.0,34.5,0.207
225,Omaha,29,8,21,0.276,-12.62,-2.22,2,14,6,8,2,13,1733,1842.0,68.0,87.8,0.265,0.332,0.466,52.2,50.9,9.8,7.7,0.432,19.5,30.0,0.185
226,Oral Roberts,31,18,13,0.581,0.62,0.37,10,6,10,5,8,8,2206,2031.0,69.7,102.1,0.264,0.438,0.523,49.2,52.5,12.4,5.6,0.491,16.5,28.0,0.196
227,Oregon,38,33,5,0.868,37.78,17.37,16,2,20,2,13,3,3227,2357.0,69.2,122.3,0.235,0.374,0.602,56.0,59.3,10.1,7.3,0.579,12.3,33.9,0.18
228,Oregon State,34,26,8,0.765,27.68,13.82,14,4,19,3,7,5,2553,2082.0,68.7,107.3,0.26,0.371,0.566,56.7,57.6,5.5,8.3,0.541,15.3,30.0,0.19
229,Pacific,32,19,13,0.594,5.47,3.19,10,8,10,4,9,9,2319,2146.0,72.8,99.5,0.278,0.307,0.493,50.4,52.3,13.5,7.6,0.451,15.2,33.1,0.213
230,Penn State,30,12,18,0.4,7.41,10.18,5,13,9,10,3,8,2031,2114.0,73.8,91.0,0.317,0.305,0.482,47.0,51.1,10.4,8.5,0.437,16.1,26.1,0.233
231,Pennsylvania,31,24,7,0.774,10.31,-0.26,12,2,13,2,11,5,2038,1640.0,65.9,98.5,0.244,0.331,0.488,55.5,59.8,11.0,15.2,0.463,15.6,37.6,0.164
232,Pepperdine,34,22,12,0.647,4.67,1.89,12,6,11,1,11,11,2446,2154.0,69.7,102.9,0.281,0.229,0.482,55.7,50.4,9.9,8.1,0.442,13.2,36.3,0.207
233,Pittsburgh,31,11,20,0.355,2.89,12.34,2,14,7,11,4,9,1788,2081.0,71.0,80.9,0.26,0.311,0.452,45.9,64.2,11.8,9.9,0.428,21.3,29.5,0.158
234,Portland,30,13,17,0.433,-2.8,2.42,5,13,8,8,5,9,2219,2051.0,72.1,102.5,0.29,0.409,0.52,50.9,51.9,11.5,4.6,0.485,18.3,30.8,0.215
235,Portland State,33,25,8,0.758,5.91,-3.18,14,6,16,3,9,5,2335,1942.0,72.0,97.9,0.273,0.285,0.52,51.6,66.5,13.5,13.5,0.48,17.6,29.2,0.216
236,Prairie View,31,17,14,0.548,-9.89,-10.16,13,5,10,4,7,10,2095,1865.0,74.3,89.9,0.33,0.269,0.49,50.5,64.0,14.8,10.7,0.445,21.5,31.8,0.244
237,Presbyterian,31,7,24,0.226,-17.83,-9.08,4,14,3,9,4,15,1759,2030.0,70.5,80.1,0.339,0.357,0.468,48.0,56.9,9.7,4.5,0.424,23.7,27.8,0.239
238,Princeton,32,22,10,0.688,9.2,1.95,12,2,10,5,12,5,2270,2038.0,72.7,96.8,0.247,0.337,0.51,51.9,59.0,12.4,12.6,0.473,16.3,30.8,0.193
239,Providence,35,19,16,0.543,7.22,7.3,8,10,13,8,6,8,2195,2198.0,70.3,87.6,0.267,0.309,0.507,47.7,58.4,10.8,9.6,0.472,21.0,23.0,0.197
240,Purdue,34,19,15,0.559,13.26,11.64,8,10,14,5,5,10,2181,2126.0,67.3,94.3,0.311,0.311,0.499,52.3,63.3,9.6,12.4,0.46,17.9,33.6,0.225
241,Purdue Fort Wayne,29,7,22,0.241,-14.37,-1.14,3,13,6,8,1,14,1791,1878.0,66.5,92.9,0.291,0.339,0.489,51.4,47.7,10.2,12.0,0.459,20.4,31.6,0.195
242,Quinnipiac,33,26,7,0.788,10.08,-3.86,18,0,13,3,13,4,2153,1693.0,68.4,94.6,0.286,0.358,0.466,51.6,59.1,16.5,10.7,0.433,14.6,35.0,0.192
243,Radford,33,26,7,0.788,1.06,-7.16,17,1,16,2,10,5,2096,1773.0,69.3,91.0,0.325,0.289,0.457,54.2,57.6,8.4,10.0,0.422,16.1,33.1,0.21
244,Rhode Island,29,8,21,0.276,-10.01,-0.6,3,13,3,11,5,10,1739,2012.0,75.2,79.7,0.309,0.306,0.461,50.8,51.6,11.3,13.8,0.428,23.3,29.6,0.203
245,Rice,32,28,4,0.875,11.51,-1.49,16,0,16,0,12,4,2110,1629.0,64.0,102.7,0.304,0.368,0.563,56.0,61.4,9.7,12.4,0.531,19.7,32.3,0.226
246,Richmond,30,9,21,0.3,-13.47,-1.1,6,10,8,8,1,13,1565,1936.0,68.8,75.8,0.227,0.367,0.413,44.0,54.5,11.4,7.6,0.384,18.5,24.9,0.147
247,Rider,32,19,13,0.594,-7.81,-7.78,14,4,9,8,10,5,1988,1989.0,70.9,87.6,0.255,0.36,0.483,49.7,58.0,11.7,10.2,0.45,18.9,26.9,0.183
248,Robert Morris,33,22,11,0.667,-3.66,-10.0,16,2,15,4,7,7,2047,1771.0,68.5,90.2,0.261,0.372,0.471,51.8,57.4,14.5,9.3,0.443,18.7,34.2,0.171
249,Rutgers,32,22,10,0.688,16.29,10.35,13,5,15,4,7,6,2052,1862.0,68.0,93.9,0.275,0.311,0.498,53.7,56.1,15.1,12.8,0.463,18.9,37.0,0.199
250,Sacramento State,29,10,19,0.345,-10.87,-1.87,6,14,6,10,4,9,2003,2169.0,77.1,88.4,0.247,0.429,0.455,47.7,50.6,11.8,10.7,0.428,17.0,30.3,0.161
251,Sacred Heart,32,19,13,0.594,-8.56,-11.53,14,4,10,5,9,8,2039,1944.0,70.0,90.7,0.37,0.382,0.502,45.6,58.5,9.5,9.0,0.462,17.5,22.0,0.256
252,Saint Francis (PA),33,16,17,0.485,-11.92,-8.01,11,7,10,4,6,13,2368,2407.0,75.4,94.8,0.29,0.453,0.512,48.0,50.9,11.6,10.6,0.478,19.5,30.3,0.209
253,Saint Joseph's,31,12,19,0.387,-5.12,-1.87,7,9,8,9,4,10,1665,1766.0,64.6,82.5,0.256,0.368,0.447,47.3,60.1,8.9,9.2,0.412,17.5,26.2,0.179
254,Saint Louis,31,15,16,0.484,0.09,-0.58,9,7,9,7,6,9,1918,1897.0,68.6,88.7,0.308,0.304,0.483,51.8,55.7,6.8,9.6,0.446,18.1,26.6,0.214
255,Saint Mary's (CA),33,21,12,0.636,12.95,5.53,12,6,12,5,9,7,2489,2135.0,71.0,105.0,0.275,0.369,0.569,58.1,57.9,7.2,9.7,0.547,20.7,34.7,0.191
256,Saint Peter's,30,6,24,0.2,-24.15,-11.68,1,17,4,10,2,14,1688,2062.0,72.9,77.1,0.258,0.282,0.428,41.3,52.6,11.9,6.2,0.389,20.5,26.4,0.182
257,Sam Houston,29,16,13,0.552,-5.09,-6.86,11,7,9,5,7,8,2160,1739.0,74.3,99.8,0.402,0.27,0.508,55.0,55.1,15.5,7.4,0.462,21.4,39.5,0.286
258,Samford,30,10,20,0.333,-13.14,-4.46,5,9,7,4,3,16,1753,1852.0,64.4,89.9,0.268,0.438,0.511,45.8,58.2,7.8,5.7,0.478,19.6,15.8,0.196
259,San Diego,30,9,21,0.3,-8.1,2.73,2,16,7,9,2,11,2079,2086.0,75.5,91.7,0.319,0.261,0.486,51.5,54.3,10.1,8.8,0.449,18.6,31.5,0.222
260,San Diego State,32,14,18,0.438,-1.57,0.9,7,11,9,7,5,11,1033,,,,0.352,0.259,0.498,,58.1,,,0.464,19.6,,0.234
261,San Francisco,31,7,24,0.226,-3.96,3.4,2,16,3,12,4,12,2012,2117.0,70.0,91.6,0.269,0.26,0.496,50.7,49.9,11.1,4.5,0.463,20.6,32.5,0.193
262,San Jose State,30,6,24,0.2,-10.16,2.39,5,13,5,9,1,15,1918,2133.0,74.8,85.5,0.227,0.422,0.472,42.9,60.2,11.1,8.8,0.445,20.0,22.2,0.155
263,Santa Clara,31,14,17,0.452,-1.11,3.73,6,12,6,9,7,8,1987,1850.0,65.3,96.2,0.229,0.379,0.493,51.0,60.7,12.3,11.0,0.464,18.4,29.1,0.167
264,Savannah State,26,7,19,0.269,-27.48,-12.94,5,11,4,9,3,10,888,,,,0.32,0.303,0.441,,50.2,,,0.405,20.5,,0.206
265,Seattle,30,3,27,0.1,-14.37,-4.87,3,13,1,13,2,14,1843,2128.0,71.1,84.9,0.295,0.324,0.474,46.4,54.5,8.2,4.2,0.44,20.1,26.1,0.2
266,Seton Hall,31,15,16,0.484,9.6,7.6,7,11,11,5,4,11,2299,2237.0,76.2,96.9,0.259,0.387,0.513,48.2,61.8,12.3,6.0,0.488,17.6,29.1,0.177
267,Siena,30,12,18,0.4,-14.64,-9.38,8,10,7,10,5,8,1743,1901.0,69.7,81.6,0.398,0.319,0.458,46.2,54.0,11.0,9.0,0.424,20.4,25.6,0.24
268,South Alabama,36,25,11,0.694,-1.38,-4.2,9,9,12,3,13,8,2447,2179.0,71.8,93.6,0.293,0.342,0.493,52.0,56.1,9.0,10.3,0.479,19.8,32.7,0.166
269,South Carolina,33,23,10,0.697,23.64,15.1,13,3,14,6,9,4,2486,2204.0,73.8,100.9,0.327,0.286,0.519,51.6,47.6,10.8,13.6,0.48,15.5,35.1,0.239
270,South Carolina State,32,16,16,0.5,-17.24,-14.01,8,8,9,6,7,10,1833,1597.0,64.8,88.5,0.341,0.29,0.441,54.1,44.5,9.1,11.3,0.404,20.0,36.3,0.216
271,South Carolina Upstate,30,7,23,0.233,-22.52,-10.7,3,15,5,7,2,16,1872,1950.0,72.8,85.0,0.204,0.377,0.457,46.1,53.2,15.1,6.7,0.434,21.5,27.3,0.137
272,South Dakota,34,28,6,0.824,16.25,0.91,14,2,17,1,11,5,2621,1939.0,69.2,110.2,0.304,0.37,0.558,56.4,55.5,13.2,12.1,0.519,15.9,33.4,0.24
273,South Dakota State,35,28,7,0.8,21.45,5.08,15,1,17,2,11,5,2765,2143.0,70.1,111.6,0.303,0.347,0.57,56.2,62.8,10.9,9.2,0.538,14.9,30.8,0.228
274,South Florida,35,19,16,0.543,12.91,6.43,7,9,12,7,7,9,2193,1966.0,68.8,91.1,0.295,0.322,0.47,56.9,55.4,7.1,10.9,0.429,18.4,38.2,0.214
275,Southeast Missouri State,30,13,17,0.433,-7.62,-4.26,8,10,8,5,5,12,1918,1850.0,69.1,92.5,0.306,0.255,0.488,51.7,50.5,13.1,11.6,0.455,20.6,35.9,0.207
276,Southeastern Louisiana,29,9,20,0.31,-19.16,-10.27,4,14,6,7,3,13,1655,1641.0,66.6,84.6,0.305,0.368,0.446,48.3,53.2,12.1,5.8,0.411,20.7,25.3,0.201
