Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
40,California Baptist,30,18,12,0.6,-2.77,-8.42,11,5,11,5,7,7,2381,1837.0,1209,698.0,1805.0,0.387,142.0,462.0,0.307,299.0,446.0,0.67,293.0,999.0,359.0,207.0,79.0,372.0,406.0
41,Campbell,36,23,13,0.639,-9.59,-10.73,10,8,13,6,10,7,2143,1946.0,1445,696.0,1901.0,0.366,112.0,414.0,0.271,442.0,623.0,0.709,294.0,1124.0,336.0,301.0,128.0,480.0,594.0
42,Canisius,30,11,19,0.367,-12.78,-8.61,9,9,7,8,4,11,1728,1853.0,1219,661.0,1801.0,0.367,220.0,749.0,0.294,311.0,458.0,0.679,306.0,923.0,424.0,258.0,104.0,399.0,454.0
43,Central Arkansas,30,12,18,0.4,-11.42,-7.73,6,12,8,6,4,12,1845,1608.0,1200,560.0,1322.0,0.424,122.0,365.0,0.334,366.0,532.0,0.688,271.0,818.0,306.0,187.0,99.0,418.0,464.0
44,Central Connecticut State,28,7,21,0.25,-18.99,-11.1,4,14,4,9,3,12,1656,1877.0,1118,666.0,1659.0,0.401,172.0,548.0,0.314,373.0,538.0,0.693,293.0,1006.0,380.0,240.0,77.0,382.0,446.0
45,Central Florida,33,26,7,0.788,12.7,7.3,13,3,13,2,13,5,2018,1840.0,1323,648.0,1758.0,0.369,197.0,639.0,0.308,347.0,502.0,0.691,314.0,998.0,434.0,226.0,127.0,617.0,561.0
46,Central Michigan,33,25,8,0.758,19.67,5.46,15,3,12,7,13,1,2658,2189.0,1324,816.0,2042.0,0.4,210.0,657.0,0.32,347.0,483.0,0.718,294.0,950.0,372.0,222.0,79.0,429.0,548.0
47,Charleston Southern,32,14,18,0.438,-14.69,-10.59,9,9,9,7,5,11,2062,1917.0,1295,663.0,1692.0,0.392,159.0,538.0,0.296,432.0,637.0,0.678,351.0,1034.0,366.0,271.0,99.0,490.0,500.0
48,Charlotte,31,18,13,0.581,-0.89,-1.54,9,7,14,2,4,11,1908,1890.0,1245,694.0,1800.0,0.386,180.0,611.0,0.295,322.0,453.0,0.711,336.0,1006.0,390.0,214.0,73.0,398.0,482.0
49,Chattanooga,31,14,17,0.452,-3.16,-0.6,8,6,9,7,5,10,1923,1939.0,1245,731.0,1779.0,0.411,174.0,522.0,0.333,303.0,432.0,0.701,273.0,1001.0,373.0,220.0,84.0,404.0,530.0
50,Chicago State,30,2,28,0.067,-35.52,-6.09,2,14,2,12,0,16,1666,2549.0,1201,926.0,2003.0,0.462,224.0,623.0,0.36,473.0,677.0,0.699,379.0,1168.0,533.0,380.0,145.0,443.0,513.0
51,Cincinnati,35,24,11,0.686,11.11,4.37,12,4,18,2,6,9,2353,2117.0,1404,770.0,1976.0,0.39,175.0,609.0,0.287,402.0,608.0,0.661,327.0,1094.0,431.0,193.0,81.0,553.0,580.0
52,Clemson,33,20,13,0.606,14.26,12.14,9,7,13,5,7,8,2280,2210.0,1330,815.0,2043.0,0.399,230.0,756.0,0.304,350.0,539.0,0.649,384.0,1127.0,458.0,311.0,146.0,661.0,593.0
53,Cleveland State,30,10,20,0.333,-6.79,-0.72,7,11,7,7,3,13,1931,1826.0,1199,707.0,1678.0,0.421,163.0,516.0,0.316,249.0,384.0,0.648,260.0,974.0,448.0,214.0,107.0,424.0,477.0
54,Coastal Carolina,32,17,15,0.531,-4.9,-4.83,8,10,11,8,6,7,2279,2027.0,1283,752.0,1874.0,0.401,208.0,628.0,0.331,315.0,479.0,0.658,332.0,936.0,421.0,249.0,85.0,452.0,552.0
55,Colgate,29,12,17,0.414,-10.61,-7.16,8,10,6,7,6,10,1865,1965.0,1166,677.0,1688.0,0.401,175.0,592.0,0.296,436.0,625.0,0.698,304.0,1089.0,416.0,200.0,96.0,478.0,432.0
56,College of Charleston,30,7,23,0.233,-16.67,-5.22,3,15,5,10,2,13,1824,2061.0,1209,725.0,1759.0,0.412,180.0,554.0,0.325,431.0,627.0,0.687,347.0,1028.0,442.0,262.0,115.0,440.0,460.0
57,Colorado,30,12,18,0.4,8.95,12.55,2,16,11,7,1,11,1933,2041.0,1199,750.0,1793.0,0.418,221.0,620.0,0.356,320.0,458.0,0.699,290.0,954.0,403.0,212.0,112.0,410.0,453.0
58,Colorado State,30,8,22,0.267,-5.74,3.76,2,16,8,9,0,13,1641,1744.0,1205,630.0,1662.0,0.379,230.0,673.0,0.342,254.0,334.0,0.76,314.0,1014.0,404.0,176.0,67.0,341.0,358.0
59,Columbia,27,8,19,0.296,-4.4,-0.7,4,10,5,7,3,12,1752,1852.0,1085,675.0,1695.0,0.398,178.0,608.0,0.293,324.0,484.0,0.669,337.0,1020.0,367.0,228.0,83.0,349.0,393.0
60,Connecticut,38,35,3,0.921,38.13,11.91,16,0,21,0,14,3,3145,2149.0,1521,817.0,2391.0,0.342,231.0,821.0,0.281,284.0,414.0,0.686,393.0,1140.0,433.0,211.0,98.0,553.0,645.0
61,Coppin State,30,5,25,0.167,-21.98,-7.24,4,12,2,7,3,18,1716,2014.0,1200,730.0,1739.0,0.42,221.0,604.0,0.366,333.0,502.0,0.663,326.0,1025.0,443.0,218.0,131.0,412.0,511.0
62,Cornell,26,12,14,0.462,-3.71,-2.6,6,8,8,4,4,10,1508,1537.0,1040,552.0,1459.0,0.378,162.0,560.0,0.289,271.0,395.0,0.686,264.0,798.0,351.0,213.0,100.0,454.0,472.0
63,Creighton,31,15,16,0.484,10.17,11.66,8,10,7,7,8,9,2016,2062.0,1255,771.0,1869.0,0.413,185.0,593.0,0.312,335.0,473.0,0.708,280.0,991.0,438.0,229.0,76.0,303.0,484.0
64,Dartmouth,27,13,14,0.481,-1.22,-3.08,6,8,8,6,5,8,1652,1524.0,1079,553.0,1406.0,0.393,150.0,520.0,0.288,268.0,402.0,0.667,285.0,841.0,322.0,208.0,79.0,438.0,406.0
65,Davidson,32,17,15,0.531,0.13,-2.78,10,6,10,5,7,10,2112,1942.0,1289,696.0,1762.0,0.395,185.0,556.0,0.333,365.0,513.0,0.712,293.0,1045.0,366.0,214.0,98.0,534.0,557.0
66,Dayton,31,17,14,0.548,7.63,1.79,10,6,14,1,3,13,2023,1842.0,1269,652.0,1819.0,0.358,138.0,528.0,0.261,400.0,601.0,0.666,287.0,1089.0,345.0,182.0,142.0,444.0,600.0
67,Delaware,31,16,15,0.516,-2.28,-2.93,11,7,8,7,8,8,1906,1886.0,1240,665.0,1829.0,0.364,165.0,552.0,0.299,391.0,568.0,0.688,361.0,1113.0,382.0,244.0,125.0,527.0,540.0
68,Delaware State,28,7,21,0.25,-23.42,-10.04,5,11,7,6,0,15,1682,1828.0,1118,648.0,1513.0,0.428,186.0,495.0,0.376,346.0,498.0,0.695,313.0,916.0,373.0,208.0,57.0,387.0,461.0
69,Denver,32,18,14,0.563,2.47,-1.32,10,6,13,3,5,11,2568,2447.0,1297,854.0,2100.0,0.407,241.0,705.0,0.342,498.0,709.0,0.702,371.0,1194.0,435.0,230.0,99.0,504.0,611.0
70,DePaul,34,26,8,0.765,20.08,11.91,14,4,15,5,11,3,2758,2419.0,1375,913.0,1964.0,0.465,216.0,633.0,0.341,377.0,518.0,0.728,269.0,1044.0,466.0,237.0,76.0,551.0,575.0
71,Detroit Mercy,29,4,25,0.138,-16.44,-0.73,2,16,2,11,2,14,1537,1909.0,1159,697.0,1633.0,0.427,178.0,577.0,0.308,337.0,515.0,0.654,358.0,1114.0,491.0,219.0,108.0,466.0,493.0
72,Drake,34,27,7,0.794,17.53,4.68,17,1,14,3,13,4,2738,2223.0,1369,805.0,2079.0,0.387,239.0,829.0,0.288,374.0,520.0,0.719,332.0,1018.0,450.0,287.0,97.0,528.0,641.0
73,Drexel,33,24,9,0.727,6.16,-3.54,14,4,12,7,12,2,1985,1665.0,1345,636.0,1701.0,0.374,134.0,547.0,0.245,259.0,388.0,0.668,313.0,1020.0,367.0,224.0,98.0,542.0,552.0
74,Duke,30,15,15,0.5,13.71,12.11,6,10,10,6,5,9,1909,1861.0,1210,687.0,1786.0,0.385,198.0,667.0,0.297,289.0,417.0,0.693,327.0,950.0,412.0,265.0,94.0,498.0,440.0
75,Duquesne,32,19,13,0.594,1.85,-0.19,11,5,10,6,9,7,2088,2023.0,1285,750.0,1893.0,0.396,221.0,653.0,0.338,302.0,441.0,0.685,298.0,1076.0,414.0,193.0,95.0,472.0,556.0
76,East Carolina,31,16,15,0.516,-3.68,-0.13,6,10,14,5,2,10,1896,2006.0,1250,737.0,1831.0,0.403,167.0,525.0,0.318,365.0,555.0,0.658,383.0,1236.0,420.0,221.0,118.0,622.0,516.0
77,East Tennessee State,31,10,21,0.323,-6.58,-2.06,8,6,8,7,2,14,2103,2243.0,1255,828.0,1940.0,0.427,179.0,528.0,0.339,408.0,594.0,0.687,336.0,1097.0,420.0,255.0,159.0,534.0,633.0
78,Eastern Illinois,29,11,18,0.379,-12.94,-4.67,5,13,9,5,2,13,1906,1818.0,1166,628.0,1429.0,0.439,180.0,534.0,0.337,382.0,518.0,0.737,261.0,898.0,379.0,229.0,60.0,434.0,426.0
79,Eastern Kentucky,29,2,27,0.069,-21.21,-0.36,0,18,2,11,0,16,1581,1984.0,1159,711.0,1635.0,0.435,188.0,588.0,0.32,374.0,538.0,0.695,275.0,964.0,406.0,253.0,65.0,313.0,354.0
80,Eastern Michigan,31,14,17,0.452,-0.94,2.06,6,12,9,7,5,10,1943,1980.0,1270,695.0,1732.0,0.401,196.0,587.0,0.334,394.0,565.0,0.697,268.0,1036.0,369.0,206.0,75.0,495.0,519.0
81,Eastern Washington,33,13,20,0.394,-6.44,0.59,9,11,5,10,8,10,2081,2240.0,1335,822.0,1905.0,0.431,210.0,654.0,0.321,386.0,530.0,0.728,326.0,1090.0,470.0,280.0,132.0,443.0,498.0
82,Elon,30,9,21,0.3,-10.35,-2.18,4,14,5,11,4,10,1865,2014.0,1205,726.0,1682.0,0.432,175.0,493.0,0.355,387.0,544.0,0.711,320.0,983.0,369.0,257.0,127.0,477.0,549.0
83,Evansville,30,4,26,0.133,-19.92,-2.76,2,16,2,12,2,14,1698,2213.0,1205,822.0,1873.0,0.439,203.0,620.0,0.327,366.0,537.0,0.682,366.0,1214.0,499.0,219.0,143.0,372.0,453.0
84,Fairfield,31,11,20,0.355,-13.08,-9.04,7,11,6,8,5,12,1734,1859.0,1250,657.0,1591.0,0.413,187.0,515.0,0.363,358.0,540.0,0.663,254.0,913.0,343.0,233.0,70.0,460.0,500.0
85,Fairleigh Dickinson,30,8,22,0.267,-24.19,-13.58,5,13,6,8,2,14,1729,1859.0,1199,683.0,1583.0,0.431,166.0,514.0,0.323,327.0,490.0,0.667,264.0,946.0,406.0,217.0,78.0,416.0,413.0
86,Florida,31,8,23,0.258,0.93,10.16,3,13,6,9,2,14,1883,2169.0,1245,825.0,1854.0,0.445,184.0,556.0,0.331,335.0,480.0,0.698,299.0,1016.0,415.0,218.0,106.0,422.0,499.0
87,Florida A&M,29,4,25,0.138,-26.45,-9.62,2,14,3,9,1,16,1492,1784.0,1165,639.0,1597.0,0.4,142.0,469.0,0.303,364.0,543.0,0.67,335.0,991.0,356.0,293.0,109.0,425.0,408.0
88,Florida Atlantic,30,5,25,0.167,-17.14,-2.18,2,14,4,12,1,13,1710,2159.0,1201,807.0,1924.0,0.419,174.0,577.0,0.302,371.0,545.0,0.681,398.0,1158.0,447.0,296.0,82.0,429.0,564.0
89,Florida Gulf Coast,33,28,5,0.848,11.83,-5.17,16,0,17,2,11,3,2485,1750.0,1321,625.0,1590.0,0.393,138.0,454.0,0.304,362.0,503.0,0.72,222.0,998.0,312.0,165.0,94.0,614.0,509.0
90,Florida International,29,5,24,0.172,-17.94,-4.87,2,14,5,13,0,11,1700,2003.0,1170,760.0,1777.0,0.428,228.0,615.0,0.371,255.0,382.0,0.668,294.0,1059.0,387.0,216.0,91.0,363.0,486.0
91,Florida State,33,24,9,0.727,18.74,11.43,10,6,15,4,9,5,2260,2019.0,1319,760.0,1834.0,0.414,165.0,520.0,0.317,334.0,486.0,0.687,261.0,957.0,386.0,185.0,101.0,535.0,547.0
92,Fordham,34,25,9,0.735,5.46,-0.33,13,3,16,4,9,5,2047,1850.0,1365,716.0,1768.0,0.405,147.0,494.0,0.298,271.0,388.0,0.698,231.0,956.0,355.0,166.0,73.0,441.0,569.0
93,Fresno State,32,19,13,0.594,6.32,3.08,11,7,12,5,7,8,2230,1957.0,1281,732.0,1732.0,0.423,194.0,574.0,0.338,299.0,439.0,0.681,305.0,957.0,432.0,216.0,112.0,462.0,436.0
94,Furman,33,19,14,0.576,-5.46,-5.62,9,5,15,3,4,11,2132,1982.0,1330,720.0,1837.0,0.392,183.0,635.0,0.288,359.0,509.0,0.705,338.0,980.0,349.0,220.0,144.0,409.0,564.0
95,Gardner-Webb,31,16,15,0.516,-11.84,-10.84,10,8,10,5,6,10,2078,1845.0,1255,654.0,1539.0,0.425,124.0,415.0,0.299,413.0,588.0,0.702,298.0,1029.0,368.0,221.0,93.0,578.0,533.0
96,George Mason,30,16,14,0.533,-3.38,-4.68,8,8,10,5,6,9,1937,1898.0,1214,690.0,1831.0,0.377,221.0,687.0,0.322,297.0,452.0,0.657,335.0,999.0,366.0,236.0,111.0,428.0,578.0
97,George Washington,30,10,20,0.333,-5.33,0.77,7,9,6,10,4,10,1538,1721.0,1200,649.0,1699.0,0.382,170.0,617.0,0.276,253.0,369.0,0.686,290.0,1068.0,375.0,219.0,102.0,381.0,482.0
98,Georgetown,35,19,16,0.543,12.24,10.53,9,9,12,6,7,10,2164,2104.0,1400,737.0,1981.0,0.372,258.0,782.0,0.33,372.0,504.0,0.738,300.0,1181.0,454.0,194.0,112.0,482.0,573.0
99,Georgia,30,18,12,0.6,14.58,6.28,9,7,14,4,4,8,2051,1802.0,1210,641.0,1710.0,0.375,138.0,463.0,0.298,382.0,532.0,0.718,253.0,880.0,306.0,243.0,81.0,465.0,453.0
100,Georgia Southern,29,7,22,0.241,-17.02,-4.49,2,16,4,10,3,12,1805,2017.0,1160,763.0,1639.0,0.466,219.0,571.0,0.384,272.0,384.0,0.708,316.0,950.0,440.0,211.0,88.0,398.0,428.0
101,Georgia State,31,17,14,0.548,-4.39,-4.29,11,7,10,5,7,9,1961,1964.0,1250,741.0,1849.0,0.401,207.0,660.0,0.314,275.0,408.0,0.674,325.0,1081.0,416.0,218.0,89.0,514.0,579.0
102,Georgia Tech,30,17,13,0.567,13.96,10.06,7,9,13,4,4,9,2026,1909.0,1209,687.0,1738.0,0.395,186.0,623.0,0.299,349.0,530.0,0.658,304.0,961.0,441.0,238.0,103.0,555.0,511.0
103,Gonzaga,34,29,5,0.853,20.54,6.07,16,2,18,2,11,3,2496,1899.0,1369,683.0,1809.0,0.378,182.0,600.0,0.303,351.0,490.0,0.716,289.0,958.0,375.0,212.0,96.0,514.0,548.0
104,Grambling,32,16,16,0.5,-13.27,-9.71,12,6,9,4,7,12,2034,2097.0,1281,754.0,1842.0,0.409,154.0,548.0,0.281,435.0,679.0,0.641,400.0,1154.0,414.0,313.0,124.0,633.0,574.0
105,Grand Canyon,27,7,20,0.259,-18.87,-9.98,5,11,6,7,1,13,1521,1761.0,1108,663.0,1619.0,0.41,153.0,488.0,0.314,282.0,407.0,0.693,288.0,941.0,335.0,222.0,61.0,349.0,443.0
106,Green Bay,32,22,10,0.688,12.88,2.59,15,3,14,3,8,7,2030,1630.0,1285,549.0,1606.0,0.342,191.0,695.0,0.275,341.0,487.0,0.7,257.0,946.0,304.0,194.0,64.0,479.0,566.0
107,Hampton,30,16,14,0.533,-9.65,-9.03,12,6,10,5,6,9,2071,1974.0,1204,698.0,1758.0,0.397,205.0,617.0,0.332,373.0,524.0,0.712,395.0,1081.0,473.0,232.0,109.0,583.0,520.0
108,Hartford,34,23,11,0.676,1.5,-5.24,14,2,14,3,9,8,2166,1937.0,1365,706.0,1781.0,0.396,203.0,689.0,0.295,322.0,463.0,0.695,363.0,1166.0,477.0,240.0,100.0,778.0,524.0
109,Harvard,30,17,13,0.567,9.0,2.6,9,5,10,5,7,8,2125,1933.0,1223,675.0,1844.0,0.366,176.0,594.0,0.296,407.0,556.0,0.732,317.0,994.0,373.0,204.0,74.0,394.0,441.0
110,Hawaii,32,15,17,0.469,-0.61,0.68,10,6,9,8,6,9,1906,1822.0,1290,648.0,1628.0,0.398,155.0,506.0,0.306,371.0,486.0,0.763,224.0,893.0,336.0,218.0,83.0,385.0,489.0
111,High Point,31,22,9,0.71,-3.98,-8.12,15,3,14,2,8,7,2256,1948.0,1265,676.0,1667.0,0.406,155.0,465.0,0.333,441.0,614.0,0.718,276.0,931.0,344.0,240.0,101.0,564.0,507.0
112,Hofstra,33,11,22,0.333,-11.23,-3.82,3,15,5,10,6,12,1953,2113.0,1325,782.0,1830.0,0.427,160.0,517.0,0.309,389.0,561.0,0.693,354.0,1150.0,403.0,255.0,113.0,511.0,520.0
113,Holy Cross,31,18,13,0.581,-7.27,-7.53,9,9,11,4,7,9,1964,1956.0,1249,731.0,1927.0,0.379,204.0,675.0,0.302,290.0,441.0,0.658,311.0,1038.0,359.0,273.0,90.0,363.0,522.0
114,Houston,31,15,16,0.484,6.7,6.99,9,7,6,8,9,8,2114,2123.0,1286,784.0,1870.0,0.419,153.0,493.0,0.31,402.0,579.0,0.694,335.0,1033.0,414.0,264.0,96.0,590.0,560.0
115,Houston Christian,28,9,19,0.321,-19.22,-8.34,4,14,7,8,2,11,1832,1574.0,1119,578.0,1464.0,0.395,121.0,392.0,0.309,297.0,445.0,0.667,275.0,839.0,334.0,222.0,78.0,311.0,383.0
116,Howard,31,18,13,0.581,-10.89,-13.66,10,6,9,4,9,9,2205,2049.0,1245,706.0,1842.0,0.383,171.0,541.0,0.316,466.0,686.0,0.679,335.0,1053.0,406.0,238.0,88.0,569.0,649.0
117,Idaho,34,22,12,0.647,4.83,0.27,16,4,12,3,10,9,2631,2476.0,1359,919.0,2136.0,0.43,214.0,602.0,0.355,424.0,560.0,0.757,308.0,1131.0,436.0,226.0,102.0,390.0,532.0
