Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Pace,ORtg,FTr,3PAr,TS_Pct,TRB_Pct,AST_Pct,STL_Pct,BLK_Pct,eFG_Pct,TOV_Pct,ORB_Pct,FTperFGA
41,California Baptist,35,22,13,0.629,2.39,-0.33,13.0,5.0,10,5,7,5,2593,2498,76.2,94.9,0.315,0.445,0.5,49.3,66.4,12.2,7.5,0.467,17.1,27.5,0.217
42,Campbell,31,16,15,0.516,-12.33,-14.71,10.0,8.0,9,5,6,7,1804,1629,66.8,87.1,0.265,0.423,0.486,55.9,58.5,9.5,10.4,0.468,24.2,35.8,0.158
43,Canisius,30,9,21,0.3,-17.67,-10.84,6.0,14.0,6,8,3,12,1799,2004,70.4,84.1,0.258,0.385,0.465,47.6,51.6,11.1,5.3,0.426,21.8,30.2,0.191
44,Central Arkansas,26,8,18,0.308,-17.39,-4.85,3.0,12.0,6,6,2,12,1337,1607,65.1,78.3,0.285,0.213,0.426,49.2,40.7,9.7,6.2,0.391,21.5,30.7,0.185
45,Central Connecticut State,29,7,22,0.241,-22.85,-15.19,3.0,13.0,5,8,2,14,1647,1869,67.7,83.5,0.249,0.315,0.453,49.0,51.2,11.2,7.2,0.414,21.4,32.6,0.185
46,Central Florida,29,14,15,0.483,0.66,2.25,4.0,11.0,11,5,2,9,1757,1803,71.5,83.3,0.346,0.291,0.432,52.4,50.8,10.6,8.6,0.386,20.4,37.3,0.234
47,Central Michigan,29,6,23,0.207,-10.93,-1.21,4.0,14.0,6,8,0,13,1873,2155,71.0,90.2,0.217,0.353,0.473,51.1,47.2,10.4,7.2,0.446,20.6,35.8,0.151
48,Charleston Southern,30,5,25,0.167,-28.45,-9.79,3.0,15.0,4,10,1,14,1601,2107,72.9,72.9,0.206,0.361,0.419,46.7,48.8,10.7,7.0,0.388,24.6,28.9,0.144
49,Charlotte,31,12,19,0.387,-3.21,3.04,7.0,13.0,8,6,2,11,1921,2115,69.0,88.4,0.298,0.23,0.486,49.2,48.0,9.0,7.4,0.445,20.4,29.9,0.221
50,Chattanooga,33,20,13,0.606,-1.86,-4.8,9.0,5.0,8,5,9,8,1941,1809,64.1,90.7,0.294,0.343,0.505,51.1,51.4,8.9,6.4,0.464,19.5,23.6,0.222
51,Chicago State,28,6,22,0.214,-31.92,-7.92,,,4,8,2,14,1695,2240,78.7,76.9,0.278,0.247,0.436,45.9,50.4,8.6,5.1,0.399,22.4,26.1,0.189
52,Cincinnati,30,9,21,0.3,-1.54,2.63,2.0,14.0,3,10,5,9,1794,1919,69.3,85.3,0.311,0.251,0.45,50.3,55.3,11.0,11.8,0.41,21.0,36.2,0.214
53,Clemson,35,19,16,0.543,15.24,11.7,7.0,11.0,13,6,4,7,2322,2198,71.5,92.1,0.242,0.33,0.496,50.3,56.4,12.9,9.6,0.47,20.3,32.8,0.166
54,Cleveland State,35,30,5,0.857,10.47,-5.62,17.0,3.0,15,1,11,4,2592,2029,72.0,102.1,0.399,0.304,0.523,54.5,51.0,12.4,10.5,0.478,17.5,36.2,0.288
55,Coastal Carolina,30,14,16,0.467,-5.62,-3.23,9.0,9.0,11,3,3,12,2100,2042,73.3,95.5,0.35,0.359,0.518,50.0,57.7,11.7,5.1,0.472,20.5,33.0,0.263
56,Colgate,30,16,14,0.533,-8.42,-10.42,10.0,8.0,8,7,8,7,1753,1638,64.8,88.7,0.228,0.227,0.461,49.5,55.2,10.2,6.0,0.427,16.9,28.4,0.168
57,College of Charleston,29,11,18,0.379,-12.55,-6.93,6.0,12.0,7,7,4,10,1913,1960,71.9,90.9,0.267,0.34,0.446,47.1,40.8,12.1,5.7,0.412,15.8,34.1,0.181
58,Colorado,34,25,9,0.735,24.4,14.51,12.0,5.0,12,2,10,5,2353,2017,68.9,98.7,0.285,0.287,0.513,53.7,58.8,13.6,6.9,0.484,18.4,34.7,0.197
59,Colorado State,32,20,12,0.625,8.18,1.41,12.0,6.0,14,2,4,8,2314,2053,68.7,103.7,0.234,0.364,0.547,45.5,52.2,9.0,11.1,0.515,11.6,15.6,0.185
60,Columbia,34,28,6,0.824,17.13,2.27,12.0,2.0,13,2,14,3,2658,2153,73.6,105.1,0.306,0.401,0.531,55.1,66.5,11.5,9.0,0.506,17.6,38.3,0.204
61,Connecticut,37,31,6,0.838,34.04,16.96,18.0,2.0,15,2,10,3,2808,2176,71.5,106.1,0.283,0.291,0.575,57.3,65.3,9.7,10.7,0.546,19.9,35.4,0.211
62,Coppin State,30,8,22,0.267,-15.04,-10.37,5.0,9.0,5,5,3,16,1657,1797,69.8,78.2,0.307,0.406,0.42,50.2,49.8,9.6,6.5,0.38,20.8,29.9,0.202
63,Cornell,27,10,17,0.37,-8.59,-2.09,3.0,11.0,6,7,4,10,1582,1707,70.8,82.0,0.273,0.282,0.442,51.2,59.7,13.1,3.7,0.404,21.4,33.7,0.189
64,Creighton,31,22,9,0.71,23.09,13.96,15.0,5.0,9,4,12,3,2200,1917,67.0,105.5,0.196,0.437,0.547,51.3,64.9,9.5,6.8,0.525,15.3,27.3,0.147
65,Dartmouth,28,2,26,0.071,-14.64,0.96,0.0,14.0,1,13,1,12,1504,1941,69.7,77.1,0.238,0.362,0.434,46.7,50.8,10.6,4.4,0.404,23.0,28.8,0.157
66,Davidson,30,14,16,0.467,-0.69,0.58,6.0,8.0,6,4,6,9,1870,1908,65.7,94.5,0.223,0.352,0.511,49.2,48.7,9.2,7.8,0.484,19.7,30.2,0.163
67,Dayton,28,7,21,0.25,-4.39,2.02,5.0,10.0,3,10,3,8,1826,1963,70.6,91.2,0.245,0.291,0.488,52.9,51.9,7.6,5.4,0.456,21.4,37.0,0.177
68,Delaware,30,16,14,0.533,-4.3,-5.56,9.0,9.0,7,7,8,5,1979,1941,73.6,89.3,0.294,0.317,0.496,51.9,54.3,10.7,8.6,0.461,22.2,33.2,0.21
69,Delaware State,26,7,19,0.269,-22.53,-8.87,5.0,9.0,4,7,3,11,1271,1529,66.3,73.8,0.299,0.289,0.419,47.2,47.2,10.3,3.5,0.382,23.9,29.5,0.194
70,Denver,30,12,18,0.4,-10.43,-4.77,8.0,10.0,7,8,5,9,1968,2102,69.5,94.0,0.34,0.484,0.498,50.1,57.2,7.2,10.8,0.463,18.6,29.8,0.231
71,DePaul,33,16,17,0.485,15.45,11.12,8.0,12.0,8,7,5,8,2528,2385,74.5,102.5,0.246,0.353,0.501,52.6,57.8,11.9,7.1,0.473,15.5,37.3,0.173
72,Detroit Mercy,30,5,25,0.167,-19.68,-2.96,3.0,17.0,4,10,1,15,1683,2161,71.6,78.0,0.274,0.265,0.443,51.9,48.0,6.9,6.8,0.407,23.8,31.1,0.187
73,Drake,32,22,10,0.688,16.08,2.95,14.0,6.0,12,2,6,6,2533,2113,74.8,104.9,0.328,0.39,0.576,56.9,72.8,10.5,13.1,0.547,20.3,33.2,0.238
74,Drexel,31,21,10,0.677,0.09,-7.3,13.0,5.0,12,2,9,7,2078,1849,65.5,101.5,0.258,0.264,0.527,48.9,66.1,12.0,6.4,0.493,16.0,30.4,0.197
75,Duke,33,26,7,0.788,27.82,15.24,14.0,4.0,14,2,10,3,2099,1684,68.1,93.0,0.256,0.264,0.49,54.7,57.3,13.1,14.1,0.458,19.1,34.7,0.183
76,Duquesne,31,19,12,0.613,1.06,-2.04,8.0,8.0,14,3,4,8,2119,1979,70.5,96.9,0.274,0.405,0.504,51.1,58.2,8.2,11.2,0.479,16.6,29.2,0.181
77,East Carolina,33,23,10,0.697,7.95,2.01,11.0,5.0,13,3,6,7,2067,1871,71.5,85.9,0.364,0.237,0.439,48.9,58.3,17.8,11.7,0.4,19.1,36.6,0.23
78,East Tennessee State,35,25,10,0.714,-2.1,-7.76,9.0,5.0,10,4,9,3,2253,1950,64.8,98.6,0.248,0.345,0.494,53.4,44.2,10.9,8.7,0.463,17.2,37.6,0.179
79,Eastern Illinois,29,21,8,0.724,-5.1,-11.77,13.0,4.0,12,3,9,4,1974,1776,70.5,96.2,0.289,0.294,0.51,52.7,58.9,10.5,7.3,0.475,18.7,32.5,0.21
80,Eastern Kentucky,32,18,14,0.563,-4.84,-7.32,11.0,7.0,12,3,5,10,2444,2225,76.1,100.3,0.28,0.367,0.521,48.0,58.9,12.0,6.9,0.483,16.8,30.0,0.214
81,Eastern Michigan,30,15,15,0.5,-6.49,-3.97,7.0,11.0,9,7,5,6,1910,1968,71.4,88.5,0.279,0.323,0.489,51.9,50.6,10.7,11.2,0.457,21.0,29.6,0.194
82,Eastern Washington,30,19,11,0.633,1.9,-1.5,11.0,7.0,11,4,7,6,2086,1906,71.2,97.2,0.255,0.332,0.503,48.9,57.4,12.5,6.6,0.468,15.1,27.2,0.191
83,Elon,30,9,21,0.3,-11.17,-5.51,5.0,13.0,6,7,3,12,1742,1912,68.5,84.4,0.248,0.267,0.468,51.0,48.6,10.7,6.9,0.44,23.1,33.6,0.167
84,Evansville,30,11,19,0.367,-11.77,-1.37,6.0,14.0,6,8,5,10,1884,2196,72.2,86.6,0.419,0.317,0.477,47.6,55.8,7.8,6.6,0.423,20.4,28.0,0.298
85,Fairfield,30,15,15,0.5,-9.58,-9.38,11.0,9.0,8,5,7,9,1797,1803,69.8,83.4,0.267,0.329,0.455,50.0,58.1,11.8,3.0,0.429,22.0,31.5,0.168
86,Fairleigh Dickinson,32,24,8,0.75,-1.1,-12.97,14.0,2.0,12,3,10,4,2083,1703,66.3,98.1,0.26,0.368,0.509,52.4,60.0,10.0,3.8,0.479,18.2,33.8,0.185
87,Florida,34,19,15,0.559,10.89,10.36,5.0,11.0,11,5,6,8,2343,2325,74.0,92.5,0.329,0.322,0.492,49.2,53.8,11.0,8.1,0.451,19.2,32.3,0.237
88,Florida A&M,29,6,23,0.207,-19.71,-7.21,4.0,14.0,5,7,1,16,1712,2060,73.7,79.0,0.279,0.283,0.447,47.0,52.7,13.4,8.1,0.418,23.6,31.9,0.175
89,Florida Atlantic,30,12,18,0.4,-5.22,0.14,5.0,15.0,9,6,3,11,1945,2008,72.2,89.4,0.357,0.296,0.485,52.5,45.9,11.6,5.8,0.442,21.1,34.0,0.249
90,Florida Gulf Coast,37,33,4,0.892,17.39,-1.47,17.0,1.0,17,1,13,2,2863,2093,69.4,111.1,0.227,0.519,0.591,49.8,62.4,12.7,5.8,0.574,15.8,25.0,0.162
91,Florida International,33,14,19,0.424,-4.63,-0.04,7.0,13.0,10,8,2,9,2271,2360,74.8,92.0,0.327,0.325,0.491,52.0,48.7,12.5,5.5,0.447,21.8,37.8,0.241
92,Florida State,33,23,10,0.697,25.06,12.7,12.0,6.0,14,1,7,5,2617,2209,77.1,102.1,0.329,0.325,0.517,51.3,49.8,10.3,12.0,0.476,15.0,31.4,0.242
93,Fordham,32,19,13,0.594,7.1,0.88,10.0,6.0,12,4,6,7,2315,2091,74.9,95.9,0.166,0.343,0.501,50.4,55.7,11.8,6.2,0.476,16.0,28.2,0.131
94,Fresno State,32,10,22,0.313,-4.64,-0.14,3.0,15.0,8,9,1,11,1885,1960,65.0,89.5,0.312,0.325,0.483,49.9,43.0,10.4,6.2,0.438,19.6,29.1,0.233
95,Furman,30,11,19,0.367,-14.84,-7.58,3.0,11.0,8,7,3,11,1898,1916,69.1,90.4,0.319,0.309,0.463,55.2,55.3,9.2,5.2,0.417,21.1,42.8,0.231
96,Gardner-Webb,34,29,5,0.853,-1.21,-11.3,18.0,0.0,13,0,12,4,2617,2274,74.5,102.9,0.326,0.347,0.528,50.4,43.2,13.0,8.3,0.495,17.4,35.9,0.229
97,George Mason,31,16,15,0.516,-1.55,-0.22,8.0,8.0,11,4,4,7,1876,1917,68.9,87.5,0.336,0.307,0.45,52.2,49.0,9.5,9.2,0.415,19.0,34.8,0.213
98,George Washington,31,18,13,0.581,-0.68,-1.25,9.0,7.0,11,3,5,8,1997,1932,68.0,94.8,0.215,0.399,0.474,51.9,47.4,10.1,6.2,0.448,16.7,35.4,0.149
99,Georgetown,31,14,17,0.452,6.15,10.28,6.0,14.0,8,6,4,9,1833,1926,69.5,85.1,0.246,0.281,0.449,49.0,51.4,12.4,11.5,0.424,18.2,29.3,0.155
100,Georgia,34,22,12,0.647,22.23,13.91,9.0,7.0,13,3,4,6,2280,1997,70.3,95.0,0.312,0.198,0.502,53.1,59.2,14.8,9.3,0.466,19.8,37.3,0.221
101,Georgia Southern,31,21,10,0.677,-5.03,-7.81,12.0,6.0,10,4,10,3,2450,2191,77.7,100.1,0.336,0.305,0.508,54.5,52.9,11.7,7.0,0.476,18.0,38.1,0.225
102,Georgia State,33,12,21,0.364,-8.42,-4.23,5.0,13.0,8,7,1,13,2024,2025,68.5,89.2,0.349,0.236,0.485,52.0,52.5,9.8,8.9,0.44,20.9,32.8,0.25
103,Georgia Tech,30,13,17,0.433,12.61,14.11,4.0,14.0,8,6,3,9,1828,1873,68.6,88.1,0.278,0.264,0.458,49.5,54.4,10.0,5.5,0.415,18.5,33.2,0.208
104,Gonzaga,33,28,5,0.848,17.16,5.43,17.0,1.0,15,0,10,2,2364,1977,67.0,106.5,0.262,0.331,0.55,54.2,55.4,11.6,7.9,0.515,18.0,37.5,0.207
105,Grambling,30,10,20,0.333,-13.04,-6.61,9.0,9.0,4,6,6,11,1683,1876,68.9,81.1,0.282,0.283,0.434,46.7,39.4,11.9,5.7,0.396,19.6,29.1,0.193
106,Grand Canyon,31,21,10,0.677,1.26,-4.43,12.0,6.0,13,4,7,5,2220,1941,72.8,96.8,0.316,0.313,0.509,51.8,50.1,17.1,6.0,0.48,19.4,34.7,0.212
107,Green Bay,34,28,6,0.824,9.21,-4.32,18.0,2.0,15,2,11,2,2310,1850,66.7,101.9,0.225,0.359,0.518,53.4,61.0,9.6,8.2,0.484,15.3,31.1,0.179
108,Hampton,30,12,18,0.4,-10.67,-4.6,8.0,10.0,6,7,5,11,1855,1947,72.7,84.4,0.32,0.233,0.449,42.5,52.6,16.2,6.7,0.406,18.5,27.8,0.224
109,Hartford,28,2,26,0.071,-41.21,-13.87,,,1,7,1,17,1317,1965,71.0,66.2,0.209,0.387,0.365,40.3,50.6,9.5,6.2,0.334,20.0,23.2,0.134
110,Harvard,32,20,12,0.625,11.12,3.78,9.0,5.0,12,3,7,6,2288,2053,70.3,100.9,0.236,0.339,0.535,50.2,54.4,11.7,6.8,0.51,18.3,31.8,0.17
111,Hawaii,33,18,15,0.545,1.42,1.15,13.0,7.0,7,9,8,6,1989,1980,65.6,90.1,0.307,0.421,0.494,50.6,55.8,10.4,6.6,0.457,20.2,28.6,0.219
112,High Point,32,17,15,0.531,-8.99,-10.69,13.0,5.0,8,6,7,6,2068,1954,69.1,93.2,0.252,0.439,0.523,45.9,62.8,10.8,6.7,0.5,18.7,21.5,0.172
113,Hofstra,32,12,20,0.375,-14.24,-8.46,4.0,14.0,7,7,3,12,1861,2016,69.3,83.3,0.256,0.315,0.474,50.7,57.1,10.0,5.3,0.44,24.2,32.2,0.182
114,Holy Cross,33,24,9,0.727,-3.52,-9.05,13.0,5.0,11,4,13,5,2038,1845,66.0,92.8,0.263,0.286,0.504,52.0,58.6,9.6,7.8,0.468,19.6,30.2,0.196
115,Houston,31,15,16,0.484,12.36,7.07,10.0,5.0,9,5,4,8,2008,1844,73.5,85.4,0.261,0.284,0.441,47.2,48.3,17.8,10.4,0.406,18.9,33.4,0.179
116,Houston Christian,29,11,18,0.379,-15.99,-5.76,6.0,12.0,7,6,3,12,1701,1829,68.7,85.4,0.286,0.343,0.469,47.6,57.7,10.3,10.7,0.43,20.3,27.5,0.205
117,Howard,30,16,14,0.533,-11.36,-9.63,10.0,4.0,8,4,6,8,1797,1849,71.9,83.3,0.318,0.343,0.442,47.0,57.8,10.5,9.6,0.403,18.7,29.5,0.212
118,Idaho,30,13,17,0.433,-4.03,-1.66,9.0,9.0,7,3,5,11,2087,2158,72.3,95.4,0.272,0.463,0.523,44.1,57.2,7.1,5.2,0.489,15.4,15.0,0.204
119,Idaho State,30,11,19,0.367,-5.22,-0.97,6.0,12.0,5,7,5,10,1674,1749,66.7,83.4,0.246,0.285,0.442,52.9,56.7,10.7,8.1,0.412,20.5,34.4,0.161
120,Illinois,32,22,10,0.688,19.6,9.51,11.0,7.0,12,3,8,4,2410,2087,70.3,107.2,0.224,0.306,0.542,53.4,48.8,8.8,8.0,0.515,15.7,34.8,0.17
121,Illinois State,33,24,9,0.727,7.68,1.58,17.0,3.0,11,3,10,5,2269,2059,67.8,101.1,0.316,0.351,0.521,48.8,51.1,8.5,12.0,0.483,15.8,28.9,0.233
122,Illinois-Chicago,36,19,17,0.528,-2.61,-1.89,9.0,11.0,9,5,6,8,2076,2102,63.8,89.8,0.402,0.307,0.479,51.9,63.4,10.3,6.8,0.437,20.1,33.9,0.268
123,Incarnate Word,29,15,14,0.517,-12.35,-8.43,10.0,8.0,11,4,4,9,1700,1691,65.1,90.0,0.289,0.383,0.488,46.5,54.7,12.8,5.0,0.456,18.8,27.3,0.199
124,Indiana,32,28,4,0.875,33.51,14.66,16.0,2.0,17,1,8,2,2589,1986,72.1,111.7,0.313,0.325,0.589,53.1,61.4,11.0,12.0,0.557,15.5,27.8,0.24
125,Indiana State,30,11,19,0.367,-5.63,-2.66,6.0,14.0,7,10,4,8,1934,2023,71.3,90.4,0.3,0.313,0.488,50.5,53.9,10.9,7.7,0.453,19.7,30.3,0.21
126,Iona,33,26,7,0.788,-2.93,-10.45,18.0,2.0,12,2,11,5,2079,1831,68.0,92.7,0.183,0.366,0.56,48.2,61.6,11.6,8.2,0.546,24.9,24.7,0.125
127,Iowa,38,31,7,0.816,33.25,17.75,15.0,3.0,17,1,7,4,3316,2727,76.2,113.8,0.332,0.397,0.616,52.9,66.9,9.8,6.1,0.586,16.8,26.7,0.255
128,Iowa State,32,22,10,0.688,27.31,16.49,11.0,7.0,13,1,4,7,2414,2068,72.2,103.7,0.296,0.437,0.537,54.5,56.6,8.3,10.0,0.494,16.1,30.3,0.238
129,IUPUI,30,17,13,0.567,-3.04,-2.97,13.0,7.0,10,5,7,8,2149,2151,71.8,99.8,0.301,0.418,0.538,49.5,59.4,7.7,6.6,0.506,18.1,26.7,0.219
130,Jackson State,31,21,10,0.677,3.93,-5.3,17.0,1.0,10,1,9,8,2134,1848,71.9,95.8,0.406,0.242,0.493,55.2,49.7,9.2,12.0,0.453,18.0,37.9,0.269
131,Jacksonville,28,11,17,0.393,-7.13,-2.36,5.0,12.0,9,5,2,11,1751,1771,67.4,92.4,0.243,0.324,0.494,49.1,45.1,11.9,5.2,0.464,18.0,29.9,0.174
132,Jacksonville State,30,16,14,0.533,-4.38,-5.6,9.0,9.0,9,5,5,8,1876,1738,67.9,91.0,0.292,0.346,0.46,50.9,42.8,9.7,4.7,0.423,15.4,29.3,0.201
133,James Madison,34,26,8,0.765,3.48,-4.31,13.0,5.0,10,4,12,4,2365,2067,70.3,98.6,0.335,0.352,0.503,55.3,49.0,8.3,7.0,0.463,17.0,34.3,0.24
134,Kansas,36,25,11,0.694,23.17,13.0,9.0,9.0,19,3,5,7,2612,2246,71.8,100.0,0.3,0.293,0.521,54.3,49.5,10.8,12.4,0.481,17.9,33.3,0.228
135,Kansas City,32,9,23,0.281,-15.32,-4.09,3.0,15.0,5,9,2,13,2027,2306,72.2,87.1,0.277,0.221,0.464,51.2,47.3,10.8,11.5,0.425,20.5,34.3,0.201
136,Kansas State,36,19,17,0.528,15.99,13.21,5.0,13.0,15,4,0,10,2524,2424,73.8,94.7,0.36,0.429,0.515,48.1,61.4,12.6,9.8,0.465,18.0,25.2,0.277
137,Kennesaw State,31,15,16,0.484,-6.9,-4.0,10.0,8.0,9,4,5,12,2098,2083,71.6,94.1,0.33,0.258,0.478,50.6,47.9,10.4,9.0,0.439,16.8,33.5,0.227
138,Kent State,32,21,11,0.656,4.69,0.76,12.0,6.0,12,3,6,7,2254,2003,68.9,101.4,0.265,0.402,0.524,49.8,49.9,9.6,9.0,0.489,16.3,28.2,0.202
139,Kentucky,31,12,19,0.387,12.39,13.45,2.0,14.0,7,10,2,7,2101,2134,75.1,90.3,0.287,0.275,0.483,47.3,55.2,13.0,9.8,0.444,19.6,32.8,0.209
140,La Salle,31,17,14,0.548,-1.01,-2.11,8.0,7.0,10,3,6,10,1976,1956,72.0,88.2,0.258,0.444,0.475,47.8,62.3,12.7,8.5,0.439,20.3,30.7,0.189
141,Lafayette,29,10,19,0.345,-18.47,-9.68,7.0,11.0,7,7,3,12,1578,1833,67.2,81.0,0.208,0.305,0.443,45.1,49.7,9.6,7.3,0.414,19.1,24.0,0.147
142,Lamar,32,20,12,0.625,-5.9,-8.9,12.0,6.0,11,4,7,7,2062,1930,66.3,96.0,0.26,0.316,0.515,54.2,55.2,9.0,5.7,0.484,21.0,36.4,0.19
143,Lehigh,31,17,14,0.548,-4.9,-8.57,12.0,6.0,10,5,7,9,2187,2034,71.8,97.4,0.249,0.463,0.533,48.7,63.5,8.6,6.5,0.496,18.0,23.4,0.201
144,Liberty,33,24,9,0.727,3.07,-2.58,16.0,2.0,14,1,9,6,2310,2080,67.2,103.0,0.256,0.34,0.54,54.9,59.8,8.5,13.1,0.515,18.8,36.3,0.18
145,Lindenwood,26,2,24,0.077,-24.6,-7.2,1.0,14.0,2,9,0,12,1462,1837,69.2,81.2,0.257,0.417,0.494,45.7,60.5,9.5,4.4,0.468,26.5,25.6,0.173
146,Lipscomb,32,20,12,0.625,-4.43,-4.33,13.0,5.0,10,5,10,6,2221,2122,69.9,97.0,0.303,0.373,0.522,52.5,50.6,7.9,7.9,0.495,19.1,29.4,0.203
147,Little Rock,32,21,11,0.656,-5.06,-6.15,17.0,1.0,12,3,8,7,1684,1649,65.2,80.4,0.33,0.086,0.43,48.5,62.8,11.5,7.4,0.388,19.2,29.2,0.219
148,Long Beach State,33,23,10,0.697,2.32,-1.15,17.0,3.0,10,4,11,5,2050,1894,66.9,92.9,0.224,0.34,0.511,45.2,55.8,17.1,9.2,0.479,18.5,25.5,0.172
149,Long Island University,29,7,22,0.241,-22.2,-11.68,5.0,11.0,3,8,4,14,1643,1948,71.5,79.3,0.244,0.379,0.458,43.7,60.4,12.9,8.3,0.424,23.4,26.1,0.172
150,Longwood,30,9,21,0.3,-22.51,-9.04,8.0,10.0,6,8,3,12,1798,2202,74.7,79.9,0.32,0.249,0.443,43.6,42.9,11.7,4.1,0.395,20.2,24.1,0.232
151,Louisiana,31,16,15,0.516,-4.51,-1.79,10.0,8.0,9,5,6,7,1796,1793,68.0,83.9,0.346,0.261,0.442,49.7,40.6,12.7,6.3,0.406,19.7,32.9,0.219
152,Louisiana State,36,34,2,0.944,35.14,10.78,15.0,1.0,17,0,8,1,2963,2086,72.9,112.5,0.37,0.229,0.537,60.0,49.5,13.0,13.4,0.503,15.2,45.3,0.257
153,Louisiana Tech,32,19,13,0.594,2.32,0.1,12.0,8.0,10,5,7,6,2082,1957,67.8,94.9,0.341,0.275,0.524,49.9,54.4,7.7,7.3,0.478,19.1,26.6,0.261
154,Louisiana-Monroe,30,7,23,0.233,-18.89,-6.0,3.0,15.0,6,10,1,12,1948,2160,75.5,85.7,0.341,0.153,0.449,50.9,54.3,9.5,10.9,0.409,19.3,33.6,0.224
155,Louisville,38,26,12,0.684,24.96,15.9,12.0,6.0,11,3,10,5,2785,2441,71.3,102.1,0.275,0.258,0.529,53.2,54.2,11.6,9.2,0.494,17.7,35.2,0.207
156,Loyola (IL),30,6,24,0.2,-8.84,0.12,1.0,15.0,2,11,2,12,1674,1943,66.6,83.7,0.253,0.329,0.453,44.5,56.1,10.9,4.8,0.413,19.1,25.5,0.188
157,Loyola (MD),31,10,21,0.323,-16.72,-10.11,4.0,14.0,5,10,5,11,1719,1924,64.9,84.4,0.274,0.268,0.462,52.8,53.4,9.7,3.3,0.425,22.0,32.9,0.194
158,Loyola Marymount,30,7,23,0.233,-9.3,4.7,4.0,14.0,5,10,2,12,1686,2081,67.6,82.8,0.257,0.305,0.463,46.3,51.3,10.8,5.5,0.424,21.7,28.3,0.192
159,Maine,30,16,14,0.533,-6.31,-5.78,11.0,5.0,9,5,6,8,1792,1808,64.4,92.4,0.19,0.366,0.503,50.7,57.5,9.2,6.8,0.479,20.1,30.1,0.138
160,Manhattan,33,16,17,0.485,-10.4,-11.21,10.0,10.0,8,6,4,9,1974,1947,70.9,84.1,0.283,0.242,0.434,54.6,53.1,13.2,10.9,0.392,20.7,39.6,0.2
161,Marist,30,12,18,0.4,-13.53,-9.07,8.0,12.0,4,9,6,8,1729,1863,69.0,83.2,0.332,0.29,0.452,46.6,58.4,11.0,9.5,0.401,19.1,26.6,0.244
162,Marquette,32,21,11,0.656,19.1,12.32,13.0,7.0,13,3,5,5,2080,1863,68.6,94.1,0.206,0.259,0.479,52.7,65.5,11.4,6.8,0.446,16.6,33.5,0.159
163,Marshall,31,17,14,0.548,-3.12,-4.05,9.0,9.0,9,6,5,6,1975,1854,67.5,94.0,0.247,0.405,0.487,47.9,54.1,10.4,9.6,0.464,16.6,27.8,0.162
164,Maryland,35,28,7,0.8,28.51,18.11,15.0,3.0,13,2,11,2,2770,2406,75.3,105.1,0.285,0.29,0.539,48.9,58.6,13.8,8.8,0.5,15.5,31.6,0.224
165,Maryland-Baltimore County,29,14,15,0.483,-14.07,-11.32,10.0,6.0,8,4,6,11,1842,1917,69.8,90.6,0.246,0.249,0.484,50.0,44.1,10.4,7.3,0.453,19.6,32.8,0.174
166,Maryland-Eastern Shore,30,10,20,0.333,-16.84,-9.98,5.0,9.0,7,6,2,13,1830,1903,72.8,83.8,0.355,0.266,0.451,50.4,47.3,12.0,5.9,0.405,21.5,34.9,0.244
167,Massachusetts,34,27,7,0.794,13.51,0.6,14.0,2.0,13,3,11,2,2592,2153,72.1,105.0,0.235,0.296,0.522,53.5,62.5,11.5,7.4,0.494,15.7,35.8,0.171
168,Massachusetts-Lowell,27,5,22,0.185,-17.65,-6.54,4.0,12.0,2,11,3,11,1438,1738,67.2,78.8,0.3,0.32,0.446,46.6,51.4,10.3,8.6,0.398,23.2,29.3,0.223
169,McNeese State,31,12,19,0.387,-16.73,-7.9,8.0,10.0,8,7,4,12,2032,2169,74.9,86.5,0.377,0.287,0.49,50.1,60.1,12.5,7.5,0.45,23.5,31.8,0.255
170,Memphis,33,22,11,0.667,12.6,6.39,11.0,4.0,11,4,10,4,2225,2020,70.4,95.0,0.343,0.28,0.461,55.3,41.5,11.1,8.5,0.424,16.4,40.4,0.224
171,Mercer,28,12,16,0.429,-3.28,-1.59,8.0,6.0,6,7,6,6,1813,1827,68.1,94.2,0.232,0.217,0.509,48.6,41.9,8.0,8.2,0.473,18.7,28.4,0.184
172,Merrimack,31,15,16,0.484,-19.28,-12.98,10.0,6.0,9,7,6,9,1905,2045,69.1,88.9,0.256,0.362,0.468,49.2,50.6,10.1,8.0,0.436,19.8,33.8,0.179
173,Miami (FL),35,22,13,0.629,20.25,14.25,11.0,7.0,14,4,5,7,2437,2227,70.9,97.5,0.285,0.283,0.51,53.7,56.3,12.0,6.2,0.476,18.9,35.6,0.206
174,Miami (OH),31,12,19,0.387,-7.14,-1.58,7.0,11.0,9,7,3,10,2185,2303,71.9,97.2,0.325,0.322,0.528,51.0,53.3,8.9,6.0,0.485,19.3,29.2,0.249
175,Michigan,33,23,10,0.697,23.9,13.78,11.0,7.0,10,4,7,5,2426,2092,71.8,102.4,0.32,0.304,0.555,53.4,58.6,10.2,6.8,0.516,19.6,32.7,0.248
176,Michigan State,30,16,14,0.533,21.68,10.58,7.0,10.0,11,6,4,5,2347,2014,75.2,102.3,0.325,0.38,0.517,51.7,62.4,14.2,9.5,0.488,16.0,33.1,0.219
