Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
345,Washington State,34,23,11,0.676,21.47,15.73,9.0,9.0,9,5,9,4,2279,2084,1375,766,1993,0.384,177,583,0.304,375,509,0.737,394,1179,358,254,79,501,517
346,Weber State,31,6,25,0.194,-14.32,-4.02,2.0,16.0,4,10,1,14,1767,2086,1245,684,1728,0.396,190,635,0.299,528,698,0.756,301,1143,351,262,113,454,582
347,West Virginia,31,19,12,0.613,15.31,10.79,10.0,8.0,13,2,3,7,2045,1905,1250,705,1767,0.399,167,613,0.272,328,483,0.679,339,1201,364,203,114,601,540
348,Western Carolina,30,9,21,0.3,-22.71,-8.78,2.0,12.0,7,9,2,11,1636,1959,1210,692,1635,0.423,163,531,0.307,412,601,0.686,330,1047,311,233,93,411,539
349,Western Illinois,30,10,20,0.333,-14.54,-6.79,5.0,13.0,6,9,4,10,2025,2195,1200,750,1826,0.411,248,751,0.33,447,618,0.723,374,1301,426,216,86,550,619
350,Western Kentucky,33,19,14,0.576,2.9,2.11,14.0,6.0,10,4,7,9,2312,2286,1320,804,1779,0.452,204,634,0.322,474,630,0.752,356,1247,448,249,100,670,635
351,Western Michigan,29,12,17,0.414,-7.12,1.23,7.0,11.0,8,5,4,12,1832,2005,1160,746,1670,0.447,191,541,0.353,322,423,0.761,305,1097,446,247,79,510,497
352,Wichita State,33,18,15,0.545,4.74,2.29,6.0,10.0,11,4,4,10,2182,2101,1330,754,1979,0.381,223,766,0.291,370,539,0.686,341,1120,446,268,139,482,574
353,William & Mary,31,18,13,0.581,-7.34,-6.95,12.0,6.0,10,5,7,8,2056,2068,1260,755,1802,0.419,189,585,0.323,367,521,0.704,389,1247,376,208,83,539,499
354,Winthrop,30,8,22,0.267,-24.57,-15.19,6.0,12.0,6,7,2,13,1553,1794,1198,660,1674,0.394,212,651,0.326,262,389,0.674,393,1096,407,225,74,524,447
355,Wisconsin,31,11,20,0.355,7.86,11.99,6.0,12.0,7,7,4,8,2124,2252,1250,793,1845,0.43,222,648,0.343,444,580,0.766,358,1099,463,284,95,484,504
356,Wofford,32,22,10,0.688,-3.14,-5.83,10.0,4.0,11,2,9,7,2230,2081,1280,757,1849,0.409,240,759,0.316,327,449,0.728,338,1195,380,167,81,507,513
357,Wright State,32,8,24,0.25,-14.75,-0.91,6.0,14.0,4,8,4,15,2116,2484,1280,933,1990,0.469,227,619,0.367,391,560,0.698,418,1346,518,201,80,405,394
358,Wyoming,34,23,11,0.676,6.37,1.37,13.0,5.0,13,3,7,8,2229,1993,1370,723,1870,0.387,172,534,0.322,375,472,0.794,273,1017,306,220,103,402,517
359,Xavier,30,7,23,0.233,-2.51,8.19,0.0,20.0,5,12,2,10,1657,1978,1200,713,1698,0.42,181,564,0.321,371,525,0.707,343,1146,476,246,137,488,433
360,Yale,27,13,14,0.481,-4.25,0.86,7.0,7.0,6,6,6,7,1607,1745,1092,615,1476,0.417,131,440,0.298,384,546,0.703,287,960,307,212,86,434,476
361,Youngstown State,30,19,11,0.633,-1.54,-6.21,13.0,7.0,12,5,7,6,2016,1785,1205,621,1671,0.372,173,575,0.301,370,504,0.734,270,996,356,192,72,415,478
