Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Pace,ORtg,FTr,3PAr,TS_Pct,TRB_Pct,AST_Pct,STL_Pct,BLK_Pct,eFG_Pct,TOV_Pct,ORB_Pct,FTperFGA
125,Iona,18,12,6,0.667,-1.2,-6.42,6.0,3.0,4.0,2.0,4.0,3.0,1283.0,1189.0,69.9,102.0,0.345,0.377,0.546,53.5,54.9,9.8,12.5,0.507,19.3,32.2,0.256
126,Iowa,31,22,9,0.71,21.4,10.43,14.0,6.0,14.0,2.0,6.0,4.0,2595.0,2255.0,71.0,117.5,0.32,0.398,0.574,51.8,64.4,7.8,11.6,0.547,11.5,30.5,0.228
127,Iowa State,24,2,22,0.083,-0.72,10.4,0.0,18.0,2.0,10.0,0.0,11.0,1574.0,1841.0,70.5,93.0,0.196,0.386,0.51,45.4,47.0,9.2,8.1,0.48,18.8,24.3,0.154
128,IUPUI,18,8,10,0.444,-11.65,-7.03,7.0,9.0,4.0,5.0,4.0,5.0,1281.0,1364.0,72.7,97.9,0.305,0.389,0.523,48.6,52.9,9.5,5.9,0.49,17.0,25.4,0.219
129,Jackson State,18,12,6,0.667,-11.27,-14.05,11.0,0.0,6.0,0.0,5.0,5.0,1181.0,1131.0,70.5,91.8,0.421,0.293,0.491,51.2,47.9,11.4,8.4,0.446,18.7,28.9,0.286
130,Jacksonville,24,11,13,0.458,-11.15,-6.74,5.0,9.0,7.0,5.0,4.0,8.0,1622.0,1668.0,69.5,96.7,0.34,0.398,0.529,48.0,46.6,9.8,7.4,0.502,18.3,24.8,0.226
131,Jacksonville State,27,18,9,0.667,-3.02,-6.06,13.0,6.0,8.0,3.0,7.0,5.0,2005.0,1851.0,68.0,107.7,0.316,0.393,0.556,53.4,53.0,7.3,9.8,0.531,16.6,32.3,0.217
132,James Madison,20,13,7,0.65,-0.11,-3.17,8.0,2.0,10.0,3.0,3.0,3.0,1562.0,1409.0,72.4,107.9,0.386,0.405,0.549,50.2,50.8,10.3,6.6,0.521,14.6,29.4,0.258
133,Kansas,30,21,9,0.7,15.29,10.26,12.0,6.0,14.0,1.0,4.0,6.0,2191.0,2010.0,69.7,104.3,0.298,0.367,0.531,52.0,52.6,9.9,10.9,0.499,14.8,30.5,0.213
134,Kansas City,24,11,13,0.458,-4.92,-2.67,7.0,7.0,8.0,3.0,2.0,8.0,1683.0,1502.0,66.5,105.5,0.293,0.315,0.572,50.3,55.3,11.9,7.1,0.555,16.9,24.3,0.193
135,Kansas State,29,9,20,0.31,0.76,9.04,4.0,14.0,6.0,12.0,2.0,7.0,1792.0,2037.0,66.5,92.8,0.289,0.409,0.5,49.9,58.1,8.3,4.7,0.472,19.4,29.7,0.192
136,Kennesaw State,24,5,19,0.208,-14.15,-3.67,2.0,13.0,4.0,9.0,0.0,9.0,1571.0,1672.0,69.7,93.9,0.296,0.387,0.507,50.0,45.5,8.2,6.7,0.481,18.0,25.5,0.195
137,Kent State,23,15,8,0.652,1.74,-1.9,12.0,6.0,9.0,2.0,6.0,5.0,1764.0,1635.0,70.9,107.6,0.277,0.396,0.544,53.7,52.0,9.5,9.0,0.508,16.1,34.8,0.216
138,Kentucky,25,9,16,0.36,11.77,11.49,8.0,9.0,5.0,6.0,4.0,7.0,1761.0,1754.0,70.0,99.7,0.345,0.323,0.513,51.2,50.9,8.9,14.9,0.471,16.9,32.6,0.251
139,La Salle,25,9,16,0.36,-3.57,2.85,6.0,11.0,6.0,3.0,3.0,11.0,1702.0,1838.0,69.7,97.2,0.242,0.394,0.525,48.5,50.2,10.6,9.4,0.503,18.2,26.8,0.166
140,Lafayette,15,9,6,0.6,-5.38,-6.38,9.0,5.0,6.0,3.0,3.0,3.0,1165.0,1150.0,70.2,107.1,0.303,0.386,0.549,47.3,60.0,8.6,7.9,0.506,13.3,23.7,0.244
141,Lamar,28,10,18,0.357,-13.1,-6.57,7.0,10.0,5.0,5.0,3.0,11.0,1843.0,2026.0,69.8,93.5,0.308,0.277,0.5,48.4,49.6,10.1,11.1,0.46,17.7,26.4,0.226
142,Lehigh,15,4,11,0.267,-12.85,-4.58,4.0,10.0,1.0,5.0,3.0,6.0,1025.0,1149.0,71.3,95.0,0.279,0.256,0.502,49.4,49.2,8.3,5.6,0.471,16.1,24.9,0.195
143,Liberty,29,23,6,0.793,4.06,-6.14,11.0,2.0,13.0,0.0,5.0,3.0,2157.0,1739.0,64.9,114.6,0.237,0.474,0.604,52.9,58.6,7.2,7.1,0.58,13.9,23.4,0.184
144,Lipscomb,27,15,12,0.556,-7.07,-5.63,9.0,6.0,10.0,4.0,4.0,7.0,1922.0,1848.0,68.4,103.7,0.337,0.381,0.555,49.6,53.0,9.0,5.8,0.527,15.8,23.6,0.233
145,Little Rock,26,11,15,0.423,-6.36,-5.4,7.0,11.0,7.0,4.0,2.0,8.0,1786.0,1782.0,67.9,100.2,0.369,0.337,0.542,52.3,55.5,9.3,9.6,0.508,19.2,31.1,0.259
146,Long Beach State,18,6,12,0.333,-8.5,-2.83,4.0,8.0,4.0,3.0,1.0,8.0,1328.0,1430.0,74.2,96.7,0.377,0.338,0.538,47.0,45.1,8.2,7.2,0.506,18.9,23.1,0.257
147,Long Island University,18,9,9,0.5,-7.76,-8.82,9.0,9.0,6.0,3.0,3.0,6.0,1332.0,1313.0,74.5,99.3,0.312,0.404,0.502,51.1,61.2,11.3,9.7,0.473,16.3,32.9,0.208
148,Longwood,29,12,17,0.414,-7.93,-6.4,10.0,10.0,8.0,5.0,4.0,11.0,1920.0,1966.0,66.3,99.8,0.315,0.38,0.529,49.7,45.1,9.2,6.1,0.499,17.3,27.6,0.217
149,Louisiana,26,17,9,0.654,-4.84,-5.5,10.0,7.0,10.0,3.0,6.0,4.0,1934.0,1892.0,72.1,102.2,0.288,0.331,0.529,53.5,46.6,7.7,11.0,0.501,17.5,33.6,0.201
150,Louisiana State,29,19,10,0.655,15.7,9.14,11.0,6.0,11.0,2.0,4.0,6.0,2371.0,2181.0,72.6,112.1,0.34,0.37,0.56,50.4,42.0,10.6,8.2,0.523,13.5,31.2,0.255
151,Louisiana Tech,32,24,8,0.75,6.63,-0.21,12.0,4.0,15.0,1.0,5.0,5.0,2339.0,2094.0,70.6,103.5,0.342,0.373,0.538,52.2,50.2,9.6,8.1,0.509,15.9,28.0,0.233
152,Louisiana-Monroe,26,7,19,0.269,-10.59,-5.9,5.0,13.0,5.0,8.0,2.0,10.0,1670.0,1792.0,67.7,94.5,0.251,0.39,0.51,44.9,58.3,10.9,8.1,0.482,17.1,22.7,0.176
153,Louisville,20,13,7,0.65,10.35,8.9,8.0,5.0,9.0,2.0,4.0,4.0,1359.0,1330.0,66.0,102.3,0.321,0.303,0.514,53.3,44.7,7.2,5.5,0.478,14.8,32.0,0.23
154,Loyola (IL),31,26,5,0.839,15.12,1.37,16.0,2.0,13.0,0.0,8.0,3.0,2202.0,1738.0,63.8,110.5,0.322,0.375,0.592,54.2,60.9,10.8,7.0,0.567,16.4,25.9,0.231
155,Loyola (MD),17,6,11,0.353,-2.29,-3.47,4.0,10.0,3.0,4.0,3.0,7.0,1226.0,1206.0,68.4,100.9,0.354,0.303,0.529,52.7,47.9,9.5,8.7,0.511,17.5,31.3,0.214
156,Loyola Marymount,22,13,9,0.591,5.55,4.05,7.0,5.0,8.0,3.0,4.0,5.0,1529.0,1496.0,67.8,101.9,0.413,0.349,0.557,56.3,53.3,6.9,7.7,0.517,20.4,32.0,0.3
157,Maine,9,2,7,0.222,-15.66,-4.21,2.0,6.0,1.0,1.0,1.0,6.0,478.0,581.0,65.4,81.2,0.272,0.449,0.468,46.8,62.8,8.7,13.5,0.451,22.4,23.3,0.155
158,Manhattan,20,7,13,0.35,-12.2,-8.35,6.0,12.0,4.0,6.0,3.0,6.0,1268.0,1345.0,67.6,91.0,0.355,0.373,0.466,49.5,54.0,11.1,10.6,0.426,17.5,31.9,0.236
159,Marist,21,12,9,0.571,-8.99,-8.8,10.0,8.0,6.0,3.0,6.0,5.0,1332.0,1336.0,66.7,93.9,0.315,0.412,0.52,50.3,48.2,8.0,12.4,0.491,19.1,23.0,0.216
160,Marquette,27,13,14,0.481,8.51,8.58,8.0,11.0,7.0,7.0,6.0,6.0,1883.0,1885.0,68.4,101.6,0.35,0.374,0.544,51.7,50.4,7.4,9.9,0.506,18.3,29.1,0.257
161,Marshall,22,15,7,0.682,5.7,-1.66,9.0,5.0,9.0,3.0,6.0,3.0,1758.0,1596.0,73.1,108.7,0.242,0.41,0.571,48.7,53.2,10.6,13.2,0.548,14.6,23.8,0.175
162,Maryland,31,17,14,0.548,13.94,11.97,9.0,11.0,11.0,6.0,4.0,6.0,2135.0,2034.0,65.9,104.5,0.329,0.433,0.564,49.1,55.1,7.6,10.0,0.538,15.3,20.2,0.23
163,Maryland-Baltimore County,20,14,6,0.7,-1.05,-5.7,10.0,4.0,5.0,4.0,9.0,2.0,1391.0,1298.0,68.7,101.2,0.366,0.371,0.539,51.8,45.3,7.4,5.1,0.503,16.7,25.8,0.26
164,Massachusetts,15,8,7,0.533,4.77,1.03,6.0,4.0,4.0,3.0,3.0,3.0,1151.0,1095.0,72.3,103.5,0.342,0.44,0.538,48.2,56.9,9.9,9.9,0.5,14.5,24.3,0.251
165,Massachusetts-Lowell,23,11,12,0.478,-6.05,-3.61,7.0,8.0,3.0,4.0,6.0,6.0,1575.0,1631.0,69.3,98.9,0.372,0.349,0.54,51.1,47.7,7.2,10.7,0.512,18.6,26.9,0.246
166,McNeese State,24,10,14,0.417,-18.34,-11.46,4.0,11.0,7.0,5.0,3.0,8.0,1927.0,1722.0,73.3,109.5,0.286,0.361,0.583,53.6,61.7,9.8,5.4,0.563,17.8,31.4,0.197
167,Memphis,28,20,8,0.714,13.81,4.13,11.0,4.0,10.0,1.0,4.0,3.0,2027.0,1756.0,72.0,100.5,0.327,0.361,0.528,55.0,60.7,12.3,14.4,0.509,18.5,33.5,0.202
168,Mercer,29,18,11,0.621,1.28,-1.6,8.0,9.0,9.0,4.0,6.0,6.0,2225.0,2082.0,70.1,107.6,0.249,0.387,0.572,52.0,57.6,9.7,7.9,0.551,16.1,26.2,0.179
169,Merrimack,18,9,9,0.5,-9.06,-8.67,9.0,9.0,6.0,3.0,3.0,6.0,1193.0,1200.0,68.0,96.8,0.31,0.412,0.538,45.3,49.8,11.7,10.1,0.514,18.1,20.8,0.206
170,Miami (FL),27,10,17,0.37,3.23,7.75,4.0,15.0,7.0,8.0,1.0,8.0,1794.0,1916.0,68.0,97.2,0.328,0.333,0.509,50.2,47.1,9.7,10.9,0.474,16.2,27.1,0.23
171,Miami (OH),23,12,11,0.522,-2.67,-2.72,9.0,8.0,7.0,4.0,5.0,6.0,1663.0,1647.0,67.4,106.7,0.254,0.394,0.542,49.7,46.5,6.5,7.5,0.509,13.9,27.9,0.197
172,Michigan,28,23,5,0.821,22.0,11.25,14.0,3.0,13.0,1.0,6.0,2.0,2123.0,1822.0,67.8,111.3,0.304,0.339,0.581,54.7,57.5,6.3,10.1,0.547,14.7,28.9,0.233
173,Michigan State,28,15,13,0.536,9.8,11.48,9.0,11.0,12.0,3.0,3.0,8.0,1944.0,1991.0,68.9,100.3,0.313,0.339,0.518,52.2,63.7,6.4,12.3,0.481,16.2,30.5,0.228
174,Middle Tennessee,23,5,18,0.217,-10.78,-0.78,3.0,13.0,5.0,6.0,0.0,9.0,1426.0,1627.0,69.9,88.7,0.258,0.399,0.48,48.2,44.8,10.2,6.1,0.451,18.9,25.8,0.176
175,Milwaukee,22,10,12,0.455,-7.71,-6.98,7.0,10.0,4.0,5.0,6.0,6.0,1662.0,1678.0,71.1,103.9,0.332,0.359,0.533,48.1,48.5,8.4,6.0,0.495,13.5,24.1,0.243
176,Minnesota,29,14,15,0.483,11.04,11.73,6.0,14.0,13.0,4.0,0.0,10.0,2103.0,2123.0,70.7,101.2,0.367,0.407,0.499,48.0,56.7,8.8,11.4,0.45,13.3,29.2,0.272
177,Mississippi,28,16,12,0.571,11.18,6.0,10.0,8.0,10.0,4.0,5.0,6.0,1927.0,1782.0,67.3,101.7,0.342,0.306,0.522,53.4,48.9,11.1,11.6,0.487,17.5,34.7,0.24
178,Mississippi State,33,18,15,0.545,9.24,6.79,8.0,10.0,9.0,6.0,5.0,4.0,2287.0,2206.0,67.2,101.6,0.337,0.28,0.528,55.0,50.5,9.2,12.9,0.502,18.7,35.8,0.222
179,Mississippi Valley State,24,2,22,0.083,-38.17,-7.63,2.0,13.0,1.0,5.0,1.0,16.0,1364.0,2097.0,73.9,76.9,0.246,0.483,0.453,40.8,55.0,6.2,7.0,0.436,22.2,18.0,0.141
180,Missouri,26,16,10,0.615,12.37,10.87,8.0,8.0,8.0,4.0,6.0,4.0,1909.0,1870.0,70.4,103.4,0.371,0.379,0.542,50.3,51.6,9.4,9.0,0.508,16.4,28.3,0.26
181,Missouri State,24,17,7,0.708,5.16,-0.02,12.0,6.0,9.0,4.0,7.0,2.0,1762.0,1594.0,68.7,106.9,0.312,0.387,0.576,53.6,51.0,6.8,7.5,0.546,16.6,24.8,0.231
182,Monmouth,20,12,8,0.6,-5.88,-7.63,12.0,6.0,7.0,2.0,5.0,5.0,1521.0,1486.0,74.5,100.3,0.382,0.346,0.525,48.6,54.1,10.9,9.8,0.485,15.6,25.7,0.27
183,Montana,28,15,13,0.536,-3.65,-1.57,7.0,9.0,8.0,4.0,5.0,8.0,1981.0,1876.0,68.0,102.7,0.366,0.281,0.557,50.2,51.1,7.1,7.0,0.511,17.3,24.3,0.286
184,Montana State,23,13,10,0.565,-5.62,-4.62,8.0,6.0,5.0,3.0,6.0,6.0,1703.0,1655.0,70.0,104.1,0.397,0.332,0.552,50.7,43.3,7.9,6.6,0.506,15.7,26.0,0.3
185,Morehead State,31,23,8,0.742,-0.95,-4.33,17.0,3.0,12.0,1.0,8.0,5.0,2132.0,1986.0,67.1,101.6,0.354,0.351,0.553,54.8,51.9,6.5,14.6,0.525,19.8,31.7,0.24
186,Morgan State,22,14,8,0.636,-6.55,-11.24,7.0,5.0,5.0,5.0,7.0,2.0,1755.0,1606.0,75.9,105.1,0.359,0.382,0.54,52.4,54.2,10.4,11.0,0.499,17.5,34.8,0.266
187,Mount St. Mary's,23,12,11,0.522,-5.67,-6.67,9.0,7.0,6.0,3.0,6.0,6.0,1454.0,1431.0,63.8,98.0,0.298,0.367,0.513,53.7,50.5,6.6,11.2,0.486,17.3,30.8,0.2
188,Murray State,26,13,13,0.5,-2.86,-8.2,10.0,10.0,9.0,4.0,4.0,8.0,1986.0,1739.0,69.4,109.6,0.254,0.378,0.582,53.0,57.5,9.7,10.4,0.567,16.9,28.3,0.171
189,Navy,18,15,3,0.833,1.02,-3.48,12.0,1.0,8.0,2.0,6.0,1.0,1287.0,1206.0,67.2,104.9,0.33,0.326,0.534,52.6,47.6,12.0,7.4,0.5,15.6,32.3,0.234
190,NC State,25,14,11,0.56,9.6,6.48,9.0,8.0,7.0,4.0,5.0,5.0,1820.0,1742.0,68.2,106.2,0.311,0.326,0.556,49.2,48.9,11.8,11.5,0.529,16.4,29.8,0.218
191,Nebraska,27,7,20,0.259,6.08,12.28,3.0,16.0,6.0,9.0,1.0,10.0,1889.0,2004.0,73.0,95.5,0.311,0.426,0.513,47.7,55.0,9.8,9.6,0.489,17.1,23.5,0.199
192,Nevada,26,16,10,0.615,5.4,2.12,8.0,7.0,10.0,2.0,2.0,7.0,1916.0,1812.0,70.1,105.1,0.388,0.392,0.56,50.8,57.9,8.0,9.5,0.517,16.2,24.2,0.293
193,Nevada-Las Vegas,27,12,15,0.444,-1.48,1.01,8.0,10.0,8.0,4.0,3.0,7.0,1875.0,1822.0,66.8,103.9,0.212,0.403,0.537,52.7,50.4,9.5,9.1,0.516,16.2,29.8,0.15
194,New Hampshire,19,10,9,0.526,-8.2,-6.7,9.0,6.0,5.0,6.0,5.0,3.0,1278.0,1266.0,67.7,98.7,0.319,0.36,0.494,51.5,47.1,8.0,8.4,0.46,13.9,28.0,0.218
195,New Mexico,22,6,16,0.273,-12.38,-1.73,1.0,8.0,,,3.0,8.0,1436.0,1578.0,69.2,93.2,0.327,0.293,0.477,52.1,51.5,8.2,12.0,0.453,17.9,34.3,0.196
196,New Mexico State,20,12,8,0.6,-1.21,-5.09,7.0,6.0,4.0,2.0,5.0,5.0,1422.0,1283.0,66.5,106.9,0.312,0.478,0.536,54.2,50.6,7.5,7.2,0.501,15.5,34.1,0.228
197,New Orleans,25,10,15,0.4,-10.91,-9.74,8.0,7.0,6.0,3.0,2.0,10.0,1899.0,1910.0,74.4,101.1,0.327,0.283,0.557,49.8,55.6,10.1,6.9,0.523,19.8,29.2,0.241
198,Niagara,20,9,11,0.45,-7.54,-6.99,7.0,9.0,5.0,3.0,3.0,7.0,1293.0,1304.0,65.6,98.5,0.346,0.372,0.505,46.6,52.7,8.9,6.2,0.466,13.5,23.3,0.245
199,Nicholls State,25,18,7,0.72,-5.21,-8.71,14.0,2.0,8.0,1.0,7.0,5.0,1960.0,1831.0,74.4,104.4,0.277,0.376,0.538,50.2,45.8,12.1,8.6,0.516,15.2,28.5,0.185
200,NJIT,19,7,12,0.368,-9.75,-5.7,6.0,10.0,3.0,5.0,4.0,6.0,1256.0,1333.0,68.1,95.8,0.342,0.358,0.497,45.7,41.1,9.7,6.2,0.459,14.4,24.0,0.236
201,Norfolk State,25,17,8,0.68,-6.16,-8.51,8.0,4.0,7.0,4.0,6.0,3.0,1839.0,1742.0,72.0,101.7,0.37,0.357,0.53,49.6,47.9,9.0,10.3,0.492,15.6,27.3,0.261
202,North Alabama,24,13,11,0.542,-10.05,-6.3,7.0,8.0,8.0,4.0,3.0,6.0,1756.0,1666.0,71.3,101.6,0.291,0.391,0.529,52.7,43.6,8.2,9.7,0.494,16.7,29.3,0.217
203,North Carolina,29,18,11,0.621,14.79,9.52,10.0,6.0,10.0,1.0,3.0,7.0,2181.0,2028.0,71.8,104.8,0.342,0.279,0.514,56.8,55.3,9.8,12.8,0.483,16.6,40.6,0.228
204,North Carolina A&T,21,11,10,0.524,-14.27,-8.06,7.0,1.0,5.0,4.0,5.0,6.0,1517.0,1523.0,74.3,96.6,0.368,0.337,0.507,46.4,53.2,11.7,7.2,0.475,16.4,27.8,0.242
205,North Carolina Central,14,5,9,0.357,-15.99,-8.76,3.0,5.0,4.0,2.0,0.0,6.0,942.0,1003.0,69.7,95.7,0.33,0.354,0.515,46.7,50.8,10.4,7.9,0.481,18.3,25.9,0.229
206,North Dakota,26,9,17,0.346,-10.35,-3.35,8.0,8.0,5.0,3.0,3.0,11.0,1787.0,1969.0,69.0,98.2,0.346,0.388,0.528,47.7,49.1,7.4,5.3,0.494,16.7,23.4,0.241
207,North Dakota State,27,15,12,0.556,-0.65,-2.72,11.0,5.0,6.0,2.0,5.0,7.0,1883.0,1827.0,66.6,104.3,0.336,0.362,0.545,54.9,43.2,5.8,7.1,0.504,16.4,28.7,0.256
208,North Florida,23,8,15,0.348,-11.48,-4.62,6.0,6.0,5.0,3.0,3.0,10.0,1601.0,1725.0,68.6,101.5,0.254,0.488,0.557,46.9,52.1,6.5,7.7,0.534,19.3,26.7,0.181
209,North Texas,28,18,10,0.643,7.58,1.02,9.0,5.0,8.0,3.0,5.0,6.0,1954.0,1745.0,65.2,106.1,0.271,0.377,0.571,51.8,52.0,9.9,8.4,0.544,17.4,28.1,0.202
210,Northeastern,19,10,9,0.526,-1.09,0.02,8.0,2.0,5.0,1.0,4.0,7.0,1277.0,1298.0,68.4,97.6,0.26,0.439,0.544,48.0,51.2,9.1,5.8,0.515,18.0,20.2,0.193
211,Northern Arizona,22,6,16,0.273,-12.97,-1.61,4.0,10.0,1.0,7.0,4.0,7.0,1390.0,1640.0,65.3,96.2,0.304,0.332,0.507,45.7,47.1,8.3,5.2,0.48,15.9,23.8,0.201
212,Northern Colorado,22,11,11,0.5,-6.7,-4.22,6.0,8.0,6.0,5.0,4.0,5.0,1551.0,1519.0,69.4,101.0,0.312,0.432,0.553,52.2,44.1,6.2,6.1,0.531,18.1,24.5,0.208
213,Northern Illinois,19,3,16,0.158,-17.9,-2.8,2.0,12.0,2.0,7.0,1.0,9.0,1184.0,1471.0,67.4,91.9,0.239,0.281,0.465,49.3,44.7,8.5,10.1,0.444,17.0,32.6,0.147
214,Northern Iowa,25,10,15,0.4,-1.75,2.43,7.0,11.0,6.0,5.0,3.0,7.0,1738.0,1779.0,68.9,99.9,0.259,0.392,0.53,51.6,50.9,9.3,7.7,0.507,16.6,25.8,0.177
215,Northern Kentucky,25,14,11,0.56,-6.78,-6.9,11.0,7.0,9.0,4.0,5.0,6.0,1784.0,1781.0,66.2,106.1,0.278,0.395,0.534,50.8,44.8,9.6,4.6,0.506,15.7,34.9,0.196
216,Northwestern,24,9,15,0.375,9.71,11.76,6.0,13.0,7.0,6.0,2.0,8.0,1686.0,1681.0,69.3,100.3,0.271,0.404,0.533,48.4,58.0,8.8,8.0,0.505,15.2,21.7,0.194
217,Northwestern State,29,11,18,0.379,-13.48,-4.94,9.0,7.0,6.0,4.0,4.0,12.0,2106.0,2312.0,73.4,98.0,0.296,0.337,0.516,47.3,48.8,9.4,7.3,0.489,17.0,26.8,0.199
218,Notre Dame,26,11,15,0.423,7.73,9.38,7.0,11.0,6.0,5.0,4.0,8.0,1890.0,1933.0,67.4,107.9,0.259,0.434,0.569,47.7,57.0,6.3,9.6,0.539,14.2,22.0,0.2
219,Oakland,30,12,18,0.4,-9.33,-2.8,10.0,10.0,5.0,4.0,6.0,11.0,2240.0,2436.0,70.6,102.4,0.332,0.419,0.522,47.5,57.4,11.3,5.0,0.487,15.4,30.0,0.235
220,Ohio,25,17,8,0.68,5.48,-0.57,9.0,5.0,8.0,3.0,4.0,4.0,1980.0,1815.0,71.6,110.6,0.295,0.39,0.572,51.2,60.0,9.0,5.9,0.548,14.8,28.2,0.207
221,Ohio State,31,21,10,0.677,18.25,12.19,12.0,8.0,10.0,4.0,7.0,4.0,2392.0,2204.0,67.6,112.7,0.372,0.392,0.569,52.2,49.6,6.6,9.6,0.529,13.5,29.2,0.281
222,Oklahoma,27,16,11,0.593,13.52,8.86,9.0,8.0,10.0,3.0,4.0,7.0,2012.0,1886.0,69.2,106.2,0.293,0.382,0.542,49.7,49.7,10.2,9.8,0.508,13.7,26.7,0.218
223,Oklahoma State,30,21,9,0.7,13.65,9.78,11.0,7.0,10.0,3.0,8.0,4.0,2297.0,2181.0,73.0,102.7,0.376,0.322,0.547,51.5,47.2,10.0,11.3,0.512,18.2,31.1,0.267
224,Old Dominion,23,15,8,0.652,-1.1,-0.87,11.0,5.0,9.0,1.0,6.0,6.0,1571.0,1556.0,68.2,99.7,0.316,0.3,0.522,51.5,47.4,10.9,11.5,0.491,16.2,28.1,0.219
225,Omaha,25,5,20,0.2,-12.73,-2.09,3.0,11.0,1.0,5.0,3.0,12.0,1683.0,1949.0,72.2,93.3,0.292,0.266,0.495,47.5,37.8,7.8,7.8,0.463,16.1,23.0,0.201
226,Oral Roberts,29,18,11,0.621,1.73,-0.04,10.0,5.0,8.0,3.0,5.0,7.0,2352.0,2192.0,73.6,109.7,0.275,0.471,0.576,46.8,45.6,8.9,8.9,0.539,13.9,22.9,0.225
227,Oregon,29,21,7,0.75,16.15,9.65,14.0,4.0,11.0,2.0,7.0,2.0,2097.0,1915.0,65.8,109.9,0.26,0.376,0.565,50.8,49.9,10.9,10.7,0.542,14.7,28.8,0.185
228,Oregon State,33,20,13,0.606,11.48,10.82,10.0,10.0,10.0,6.0,4.0,6.0,2325.0,2232.0,66.2,105.7,0.349,0.35,0.541,50.5,59.8,8.7,10.5,0.498,15.1,29.9,0.265
229,Pacific,18,9,9,0.5,2.64,5.23,6.0,7.0,6.0,2.0,3.0,6.0,1256.0,1272.0,69.1,99.0,0.276,0.285,0.508,51.7,48.6,9.1,10.3,0.481,14.8,28.9,0.188
230,Penn State,25,11,14,0.44,13.53,13.89,7.0,12.0,7.0,5.0,3.0,8.0,1816.0,1825.0,69.7,103.2,0.278,0.419,0.513,51.8,52.6,11.3,6.9,0.479,13.9,31.9,0.206
231,Pennsylvania,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
232,Pepperdine,27,15,12,0.556,5.65,5.01,7.0,6.0,7.0,5.0,3.0,5.0,2076.0,1988.0,72.2,104.5,0.318,0.356,0.561,50.0,59.1,8.8,8.6,0.521,16.1,24.0,0.249
233,Pittsburgh,22,10,12,0.455,7.8,6.75,6.0,10.0,7.0,6.0,3.0,5.0,1566.0,1543.0,68.5,103.8,0.369,0.332,0.519,53.6,57.9,8.8,11.2,0.488,15.5,34.5,0.245
234,Portland,21,6,15,0.286,-12.58,5.08,0.0,11.0,5.0,8.0,1.0,6.0,1459.0,1748.0,73.0,94.6,0.359,0.38,0.525,42.4,51.2,8.6,7.9,0.476,17.4,18.7,0.278
235,Portland State,22,9,13,0.409,-6.33,-4.66,6.0,8.0,7.0,6.0,2.0,6.0,1512.0,1463.0,70.6,96.8,0.327,0.387,0.49,52.2,46.4,11.7,8.7,0.455,16.5,32.4,0.222
236,Prairie View,21,16,5,0.762,-8.02,-15.07,13.0,0.0,8.0,0.0,5.0,3.0,1497.0,1349.0,70.7,100.9,0.27,0.361,0.524,49.4,58.7,13.6,12.2,0.503,16.8,30.9,0.177
237,Presbyterian,22,7,15,0.318,-13.96,-9.0,5.0,12.0,5.0,6.0,2.0,9.0,1411.0,1476.0,66.8,95.5,0.347,0.349,0.505,51.2,47.1,10.4,6.9,0.47,19.3,32.3,0.238
238,Princeton,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
239,Providence,26,13,13,0.5,8.94,8.82,9.0,10.0,8.0,3.0,4.0,7.0,1816.0,1813.0,67.2,102.0,0.316,0.336,0.516,49.5,53.3,8.3,7.7,0.483,14.8,29.1,0.221
240,Purdue,28,18,10,0.643,15.55,11.23,13.0,6.0,11.0,1.0,5.0,6.0,1989.0,1868.0,66.5,105.8,0.317,0.378,0.542,54.5,55.9,7.6,11.4,0.51,16.0,32.6,0.226
241,Purdue Fort Wayne,23,8,15,0.348,-12.15,-8.63,6.0,14.0,5.0,6.0,3.0,9.0,1728.0,1809.0,69.4,104.2,0.302,0.405,0.6,49.3,52.0,9.4,7.5,0.582,21.4,26.2,0.208
242,Quinnipiac,22,9,13,0.409,-9.1,-7.6,7.0,10.0,8.0,5.0,1.0,5.0,1485.0,1518.0,72.0,92.2,0.354,0.415,0.505,47.6,55.2,7.6,11.2,0.469,17.6,21.2,0.243
243,Radford,27,15,12,0.556,-6.2,-6.6,12.0,6.0,9.0,5.0,6.0,6.0,1826.0,1745.0,64.7,102.6,0.396,0.358,0.546,55.9,46.7,9.2,5.3,0.513,19.4,34.5,0.27
244,Rhode Island,25,10,15,0.4,5.29,4.93,7.0,10.0,6.0,3.0,2.0,9.0,1786.0,1777.0,70.3,99.6,0.389,0.319,0.525,52.3,47.7,9.1,12.2,0.492,17.2,29.7,0.26
245,Rice,28,15,13,0.536,-3.73,-1.49,6.0,10.0,9.0,3.0,3.0,9.0,2068.0,2062.0,72.5,101.9,0.264,0.482,0.554,51.3,58.4,7.5,5.2,0.527,18.5,26.9,0.193
246,Richmond,23,14,9,0.609,9.04,5.0,6.0,5.0,6.0,4.0,5.0,3.0,1717.0,1587.0,69.6,107.2,0.308,0.366,0.567,46.2,52.4,12.7,6.0,0.538,13.7,20.6,0.224
247,Rider,23,6,17,0.261,-12.24,-5.76,5.0,13.0,1.0,8.0,4.0,8.0,1553.0,1702.0,68.6,97.9,0.29,0.312,0.518,49.4,50.4,7.4,6.0,0.483,16.3,26.2,0.212
