Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
23,Binghamton,18,4,14,0.222,-12.24,-5.35,4.0,10.0,1.0,9.0,3.0,5.0,1178.0,1302.0,735.0,466.0,1037.0,0.449,137.0,373.0,0.367,233.0,325.0,0.717,171.0,637.0,217.0,121.0,45.0,199.0,283.0
24,Boise State,28,19,9,0.679,9.75,1.71,14.0,6.0,11.0,1.0,6.0,6.0,2122.0,1868.0,1125.0,684.0,1588.0,0.431,182.0,551.0,0.33,318.0,437.0,0.728,223.0,914.0,313.0,149.0,68.0,401.0,540.0
25,Boston College,20,4,16,0.2,0.82,8.97,2.0,11.0,3.0,5.0,0.0,7.0,1427.0,1590.0,805.0,593.0,1208.0,0.491,154.0,435.0,0.354,250.0,351.0,0.712,193.0,743.0,297.0,136.0,68.0,267.0,347.0
26,Boston University,18,7,11,0.389,-3.71,0.84,6.0,10.0,2.0,6.0,5.0,5.0,1249.0,1331.0,720.0,495.0,1050.0,0.471,132.0,369.0,0.358,209.0,312.0,0.67,159.0,606.0,238.0,116.0,48.0,185.0,305.0
27,Bowling Green State,26,14,12,0.538,-0.17,-2.37,10.0,8.0,4.0,7.0,10.0,3.0,2015.0,1939.0,1050.0,703.0,1584.0,0.444,205.0,615.0,0.333,328.0,466.0,0.704,282.0,1022.0,347.0,138.0,99.0,358.0,440.0
28,Bradley,28,12,16,0.429,0.32,1.17,6.0,12.0,8.0,6.0,2.0,9.0,1948.0,1864.0,1130.0,654.0,1570.0,0.417,253.0,683.0,0.37,303.0,457.0,0.663,258.0,944.0,361.0,182.0,59.0,336.0,395.0
29,Brigham Young,27,20,7,0.741,15.19,7.23,10.0,3.0,11.0,2.0,7.0,2.0,2109.0,1853.0,1095.0,669.0,1628.0,0.411,188.0,570.0,0.33,327.0,480.0,0.681,239.0,877.0,312.0,169.0,54.0,306.0,500.0
31,Bryant,22,15,7,0.682,-1.37,-7.27,10.0,4.0,10.0,1.0,5.0,5.0,1843.0,1664.0,880.0,609.0,1480.0,0.411,164.0,570.0,0.288,282.0,400.0,0.705,279.0,849.0,325.0,160.0,81.0,302.0,420.0
32,Bucknell,12,5,7,0.417,-7.78,-5.36,4.0,6.0,2.0,3.0,3.0,4.0,899.0,928.0,480.0,334.0,763.0,0.438,89.0,247.0,0.36,171.0,223.0,0.767,128.0,443.0,184.0,84.0,38.0,138.0,210.0
33,Buffalo,25,16,9,0.64,6.5,-1.58,12.0,5.0,8.0,3.0,5.0,3.0,2034.0,1823.0,1010.0,663.0,1599.0,0.415,151.0,526.0,0.287,346.0,452.0,0.765,265.0,890.0,326.0,161.0,76.0,327.0,426.0
34,Butler,25,10,15,0.4,4.76,9.92,8.0,12.0,8.0,4.0,1.0,9.0,1588.0,1717.0,1015.0,633.0,1362.0,0.465,179.0,512.0,0.35,272.0,388.0,0.701,194.0,848.0,345.0,128.0,92.0,307.0,418.0
35,Cal Poly,24,4,20,0.167,-13.69,-1.56,1.0,15.0,3.0,8.0,0.0,11.0,1475.0,1700.0,965.0,597.0,1358.0,0.44,161.0,456.0,0.353,345.0,487.0,0.708,239.0,899.0,309.0,174.0,76.0,308.0,413.0
36,Cal State Bakersfield,26,15,11,0.577,-0.13,-2.38,11.0,7.0,9.0,2.0,6.0,8.0,1811.0,1665.0,1045.0,556.0,1303.0,0.427,183.0,534.0,0.343,370.0,524.0,0.706,209.0,746.0,313.0,151.0,75.0,369.0,419.0
37,Cal State Fullerton,16,6,10,0.375,-6.32,-3.05,5.0,9.0,5.0,4.0,1.0,5.0,1232.0,1257.0,645.0,467.0,982.0,0.476,133.0,339.0,0.392,190.0,268.0,0.709,158.0,579.0,269.0,109.0,53.0,222.0,306.0
38,Cal State Northridge,22,9,13,0.409,-8.69,-1.97,5.0,9.0,4.0,7.0,4.0,4.0,1586.0,1709.0,885.0,601.0,1284.0,0.468,184.0,514.0,0.358,323.0,425.0,0.76,211.0,824.0,329.0,131.0,52.0,291.0,397.0
39,California,29,9,20,0.31,4.89,9.75,3.0,17.0,6.0,8.0,1.0,11.0,1897.0,2008.0,1160.0,723.0,1557.0,0.464,190.0,508.0,0.374,372.0,521.0,0.714,220.0,941.0,372.0,178.0,82.0,336.0,494.0
40,California Baptist,23,13,10,0.565,-5.25,-5.04,6.0,6.0,11.0,4.0,2.0,5.0,1820.0,1674.0,925.0,600.0,1359.0,0.442,157.0,451.0,0.348,317.0,482.0,0.658,213.0,754.0,316.0,147.0,53.0,275.0,437.0
41,Campbell,27,17,10,0.63,-6.82,-7.34,11.0,6.0,9.0,3.0,6.0,7.0,1917.0,1840.0,1095.0,673.0,1466.0,0.459,171.0,555.0,0.308,323.0,447.0,0.723,261.0,894.0,294.0,153.0,60.0,389.0,482.0
42,Canisius,13,7,6,0.538,-8.61,-7.84,7.0,5.0,3.0,1.0,4.0,4.0,915.0,925.0,520.0,338.0,747.0,0.452,79.0,232.0,0.341,170.0,236.0,0.72,117.0,475.0,149.0,70.0,45.0,188.0,236.0
43,Central Arkansas,24,5,19,0.208,-14.86,-1.99,4.0,12.0,4.0,5.0,1.0,14.0,1701.0,1933.0,960.0,694.0,1527.0,0.454,218.0,587.0,0.371,327.0,446.0,0.733,245.0,850.0,397.0,224.0,81.0,285.0,414.0
44,Central Connecticut State,21,5,16,0.238,-15.12,-6.27,5.0,13.0,3.0,6.0,2.0,9.0,1439.0,1625.0,840.0,592.0,1260.0,0.47,174.0,495.0,0.352,267.0,383.0,0.697,235.0,821.0,339.0,162.0,62.0,303.0,338.0
45,Central Florida,23,11,12,0.478,5.94,8.15,8.0,10.0,6.0,3.0,4.0,8.0,1546.0,1597.0,925.0,564.0,1311.0,0.43,165.0,504.0,0.327,304.0,440.0,0.691,252.0,801.0,321.0,159.0,61.0,307.0,378.0
46,Central Michigan,23,7,16,0.304,-12.34,-4.19,3.0,13.0,5.0,7.0,2.0,9.0,1766.0,1835.0,920.0,668.0,1466.0,0.456,201.0,582.0,0.345,298.0,395.0,0.754,260.0,890.0,351.0,144.0,88.0,320.0,444.0
47,Charleston Southern,21,3,18,0.143,-16.72,-6.22,2.0,15.0,1.0,9.0,2.0,8.0,1375.0,1550.0,845.0,555.0,1252.0,0.443,160.0,466.0,0.343,280.0,425.0,0.659,248.0,794.0,275.0,186.0,79.0,276.0,368.0
48,Charlotte,25,9,16,0.36,-5.68,-2.43,5.0,11.0,6.0,7.0,3.0,8.0,1587.0,1668.0,1025.0,622.0,1387.0,0.448,175.0,536.0,0.326,249.0,326.0,0.764,196.0,798.0,336.0,173.0,88.0,311.0,398.0
49,Chattanooga,26,18,8,0.692,-1.54,-2.92,9.0,7.0,9.0,3.0,9.0,4.0,1888.0,1801.0,1050.0,688.0,1510.0,0.456,178.0,537.0,0.331,247.0,351.0,0.704,215.0,907.0,338.0,135.0,98.0,344.0,415.0
50,Chicago State,9,0,9,0.0,-31.82,1.41,,,,,0.0,7.0,499.0,798.0,360.0,295.0,558.0,0.529,81.0,205.0,0.395,127.0,183.0,0.694,110.0,382.0,174.0,58.0,26.0,104.0,132.0
51,Cincinnati,23,12,11,0.522,3.99,7.21,8.0,6.0,5.0,5.0,5.0,5.0,1585.0,1659.0,920.0,568.0,1300.0,0.437,153.0,456.0,0.336,370.0,492.0,0.752,199.0,795.0,319.0,158.0,84.0,305.0,401.0
52,Clemson,24,16,8,0.667,12.49,9.49,10.0,6.0,11.0,1.0,2.0,5.0,1558.0,1486.0,965.0,529.0,1265.0,0.418,173.0,518.0,0.334,255.0,366.0,0.697,212.0,787.0,269.0,157.0,74.0,338.0,366.0
53,Cleveland State,27,19,8,0.704,-5.12,-4.82,16.0,4.0,9.0,2.0,8.0,5.0,1914.0,1922.0,1105.0,651.0,1532.0,0.425,199.0,649.0,0.307,421.0,576.0,0.731,309.0,956.0,342.0,173.0,78.0,373.0,449.0
54,Coastal Carolina,26,18,8,0.692,-2.74,-7.6,9.0,5.0,12.0,1.0,3.0,5.0,2067.0,1773.0,1050.0,619.0,1588.0,0.39,223.0,720.0,0.31,312.0,457.0,0.683,271.0,873.0,329.0,204.0,63.0,363.0,474.0
55,Colgate,16,14,2,0.875,13.66,-1.9,11.0,1.0,8.0,1.0,6.0,0.0,1363.0,1114.0,645.0,417.0,1016.0,0.41,97.0,368.0,0.264,183.0,267.0,0.685,163.0,561.0,178.0,88.0,47.0,191.0,282.0
56,College of Charleston,19,9,10,0.474,-4.96,-3.13,6.0,4.0,8.0,6.0,1.0,3.0,1341.0,1329.0,780.0,465.0,1045.0,0.445,150.0,416.0,0.361,249.0,344.0,0.724,162.0,638.0,241.0,91.0,57.0,222.0,308.0
57,Colorado,32,23,9,0.719,18.88,9.57,14.0,6.0,11.0,1.0,6.0,6.0,2340.0,2042.0,1280.0,734.0,1745.0,0.421,204.0,612.0,0.333,370.0,507.0,0.73,270.0,979.0,358.0,152.0,93.0,420.0,529.0
58,Colorado State,28,20,8,0.714,8.06,1.06,14.0,4.0,10.0,1.0,6.0,4.0,2072.0,1871.0,1120.0,688.0,1631.0,0.422,221.0,710.0,0.311,274.0,429.0,0.639,275.0,942.0,373.0,178.0,91.0,387.0,513.0
60,Connecticut,23,15,8,0.652,15.77,8.59,11.0,6.0,7.0,3.0,6.0,3.0,1650.0,1485.0,925.0,514.0,1243.0,0.414,134.0,414.0,0.324,323.0,457.0,0.707,233.0,762.0,242.0,125.0,63.0,299.0,392.0
61,Coppin State,22,9,13,0.409,-12.37,-6.06,8.0,4.0,5.0,3.0,4.0,9.0,1602.0,1741.0,880.0,627.0,1506.0,0.416,189.0,614.0,0.308,298.0,407.0,0.732,304.0,1027.0,306.0,159.0,62.0,357.0,451.0
63,Creighton,31,22,9,0.71,16.28,8.54,14.0,6.0,11.0,3.0,7.0,4.0,2355.0,2115.0,1250.0,771.0,1889.0,0.408,235.0,741.0,0.317,338.0,482.0,0.701,330.0,1137.0,406.0,172.0,87.0,389.0,497.0
65,Davidson,22,13,9,0.591,9.02,3.4,7.0,4.0,7.0,4.0,4.0,2.0,1579.0,1411.0,885.0,502.0,1176.0,0.427,162.0,481.0,0.337,245.0,337.0,0.727,157.0,659.0,238.0,104.0,49.0,230.0,352.0
66,Dayton,24,14,10,0.583,6.31,4.35,9.0,7.0,8.0,3.0,4.0,6.0,1674.0,1627.0,985.0,607.0,1432.0,0.424,174.0,542.0,0.321,239.0,377.0,0.634,258.0,796.0,306.0,135.0,70.0,285.0,405.0
67,Delaware,15,7,8,0.467,-5.19,-5.04,5.0,4.0,6.0,3.0,1.0,4.0,1013.0,1012.0,600.0,361.0,856.0,0.422,101.0,294.0,0.344,189.0,263.0,0.719,138.0,494.0,160.0,97.0,39.0,172.0,269.0
68,Delaware State,19,3,16,0.158,-24.09,-6.33,1.0,11.0,3.0,6.0,0.0,10.0,1345.0,1629.0,765.0,554.0,1183.0,0.468,161.0,452.0,0.356,360.0,509.0,0.707,223.0,781.0,300.0,161.0,77.0,280.0,349.0
69,Denver,21,2,19,0.095,-16.4,-5.8,1.0,13.0,2.0,10.0,0.0,9.0,1466.0,1662.0,850.0,560.0,1174.0,0.477,173.0,453.0,0.382,369.0,479.0,0.77,171.0,722.0,237.0,136.0,70.0,286.0,418.0
70,DePaul,19,5,14,0.263,2.67,8.83,2.0,13.0,2.0,8.0,2.0,5.0,1250.0,1367.0,770.0,470.0,1127.0,0.417,141.0,457.0,0.309,286.0,398.0,0.719,225.0,715.0,262.0,139.0,75.0,274.0,306.0
71,Detroit Mercy,22,12,10,0.545,-3.66,-6.21,10.0,6.0,7.0,5.0,5.0,5.0,1683.0,1627.0,885.0,607.0,1311.0,0.463,205.0,557.0,0.368,208.0,294.0,0.707,212.0,746.0,377.0,120.0,59.0,279.0,353.0
72,Drake,31,26,5,0.839,9.42,-0.48,15.0,3.0,14.0,1.0,9.0,2.0,2354.0,1999.0,1250.0,725.0,1718.0,0.422,193.0,618.0,0.312,356.0,495.0,0.719,266.0,967.0,336.0,170.0,97.0,392.0,437.0
73,Drexel,20,12,8,0.6,-0.97,-3.92,4.0,5.0,3.0,2.0,4.0,5.0,1407.0,1348.0,800.0,504.0,1124.0,0.448,119.0,371.0,0.321,221.0,297.0,0.744,158.0,596.0,214.0,123.0,63.0,210.0,306.0
74,Duke,24,13,11,0.542,13.04,8.33,9.0,9.0,8.0,5.0,3.0,6.0,1824.0,1711.0,970.0,623.0,1367.0,0.456,157.0,441.0,0.356,308.0,436.0,0.706,236.0,808.0,304.0,153.0,93.0,332.0,362.0
75,Duquesne,18,9,9,0.5,2.32,2.49,7.0,7.0,5.0,2.0,2.0,5.0,1205.0,1208.0,720.0,422.0,1011.0,0.417,112.0,395.0,0.284,252.0,359.0,0.702,193.0,649.0,240.0,122.0,56.0,241.0,298.0
76,East Carolina,19,8,11,0.421,1.0,3.83,2.0,10.0,7.0,6.0,1.0,4.0,1269.0,1291.0,765.0,437.0,1032.0,0.423,141.0,439.0,0.321,276.0,388.0,0.711,174.0,681.0,245.0,126.0,61.0,277.0,330.0
77,East Tennessee State,25,13,12,0.52,1.65,0.3,8.0,7.0,8.0,4.0,3.0,5.0,1736.0,1654.0,1005.0,573.0,1370.0,0.418,211.0,617.0,0.342,297.0,429.0,0.692,223.0,823.0,321.0,161.0,77.0,344.0,421.0
78,Eastern Illinois,27,9,18,0.333,-12.71,-7.19,6.0,14.0,5.0,7.0,4.0,11.0,1874.0,2023.0,1095.0,722.0,1601.0,0.451,217.0,597.0,0.363,362.0,497.0,0.728,276.0,985.0,400.0,200.0,80.0,361.0,408.0
79,Eastern Kentucky,29,22,7,0.759,-2.68,-8.24,15.0,5.0,10.0,2.0,9.0,4.0,2372.0,2137.0,1180.0,770.0,1735.0,0.444,201.0,619.0,0.325,396.0,546.0,0.725,305.0,1144.0,442.0,179.0,81.0,555.0,479.0
80,Eastern Michigan,18,6,12,0.333,-14.23,-1.23,3.0,11.0,5.0,4.0,1.0,8.0,1267.0,1362.0,720.0,506.0,1057.0,0.479,169.0,455.0,0.371,181.0,268.0,0.675,176.0,679.0,320.0,108.0,41.0,278.0,297.0
81,Eastern Washington,24,16,8,0.667,4.03,-3.15,12.0,3.0,7.0,2.0,6.0,5.0,1879.0,1690.0,960.0,617.0,1479.0,0.417,166.0,529.0,0.314,290.0,401.0,0.723,229.0,826.0,278.0,138.0,53.0,279.0,438.0
82,Elon,19,10,9,0.526,-5.32,-4.43,4.0,7.0,4.0,2.0,3.0,6.0,1249.0,1235.0,760.0,421.0,985.0,0.427,129.0,405.0,0.319,264.0,402.0,0.657,136.0,635.0,185.0,119.0,62.0,235.0,301.0
83,Evansville,25,9,16,0.36,-4.85,-0.01,7.0,11.0,8.0,4.0,1.0,10.0,1619.0,1740.0,1015.0,645.0,1255.0,0.514,150.0,366.0,0.41,300.0,431.0,0.696,165.0,800.0,280.0,129.0,56.0,289.0,399.0
84,Fairfield,27,10,17,0.37,-11.46,-6.57,7.0,11.0,4.0,8.0,3.0,8.0,1668.0,1800.0,1090.0,663.0,1517.0,0.437,165.0,506.0,0.326,309.0,466.0,0.663,248.0,926.0,330.0,165.0,94.0,290.0,508.0
85,Fairleigh Dickinson,24,9,15,0.375,-10.17,-6.46,8.0,10.0,4.0,6.0,5.0,9.0,1801.0,1890.0,970.0,680.0,1460.0,0.466,188.0,562.0,0.335,342.0,495.0,0.691,282.0,889.0,397.0,168.0,80.0,337.0,412.0
86,Florida,25,15,10,0.6,13.7,9.82,9.0,7.0,6.0,3.0,5.0,5.0,1854.0,1757.0,1005.0,616.0,1458.0,0.422,162.0,528.0,0.307,363.0,512.0,0.709,276.0,831.0,316.0,189.0,83.0,357.0,444.0
87,Florida A&M,20,8,12,0.4,-12.35,-9.55,7.0,5.0,4.0,1.0,4.0,10.0,1314.0,1370.0,800.0,496.0,1161.0,0.427,120.0,421.0,0.285,258.0,393.0,0.656,233.0,708.0,239.0,147.0,53.0,304.0,347.0
88,Florida Atlantic,23,13,10,0.565,-2.05,-4.94,7.0,5.0,7.0,1.0,4.0,7.0,1796.0,1537.0,925.0,533.0,1288.0,0.414,160.0,470.0,0.34,311.0,447.0,0.696,193.0,749.0,239.0,125.0,60.0,327.0,392.0
89,Florida Gulf Coast,18,10,8,0.556,-9.63,-7.13,4.0,5.0,7.0,4.0,2.0,2.0,1292.0,1242.0,720.0,461.0,1095.0,0.421,128.0,409.0,0.313,192.0,279.0,0.688,191.0,675.0,213.0,128.0,63.0,260.0,284.0
90,Florida International,26,9,17,0.346,-11.2,-3.24,2.0,15.0,7.0,8.0,2.0,9.0,1914.0,1985.0,1055.0,725.0,1535.0,0.472,175.0,486.0,0.36,360.0,505.0,0.713,285.0,995.0,335.0,183.0,72.0,431.0,393.0
91,Florida State,25,18,7,0.72,17.12,9.16,11.0,4.0,12.0,1.0,3.0,4.0,1929.0,1730.0,1010.0,582.0,1465.0,0.397,188.0,579.0,0.325,378.0,515.0,0.734,290.0,826.0,299.0,174.0,69.0,344.0,415.0
92,Fordham,14,2,12,0.143,-11.69,3.09,2.0,11.0,2.0,5.0,0.0,6.0,725.0,932.0,560.0,332.0,763.0,0.435,122.0,365.0,0.334,146.0,212.0,0.689,140.0,539.0,217.0,95.0,37.0,173.0,209.0
93,Fresno State,24,12,12,0.5,-3.57,0.07,9.0,11.0,7.0,5.0,4.0,6.0,1591.0,1618.0,965.0,567.0,1309.0,0.433,175.0,501.0,0.349,309.0,422.0,0.732,202.0,774.0,264.0,160.0,76.0,314.0,447.0
94,Furman,25,16,9,0.64,5.99,-1.69,10.0,5.0,11.0,1.0,5.0,7.0,1990.0,1723.0,1005.0,635.0,1440.0,0.441,181.0,559.0,0.324,272.0,423.0,0.643,228.0,825.0,326.0,179.0,69.0,370.0,366.0
95,Gardner-Webb,26,11,15,0.423,-3.87,-6.14,10.0,10.0,7.0,4.0,4.0,11.0,1837.0,1778.0,1040.0,598.0,1434.0,0.417,199.0,583.0,0.341,383.0,523.0,0.732,256.0,913.0,334.0,142.0,82.0,317.0,429.0
96,George Mason,22,13,9,0.591,1.91,0.48,8.0,6.0,7.0,3.0,3.0,4.0,1569.0,1538.0,905.0,558.0,1275.0,0.438,162.0,456.0,0.355,260.0,359.0,0.724,186.0,774.0,247.0,144.0,57.0,310.0,370.0
97,George Washington,17,5,12,0.294,-5.75,-1.57,3.0,5.0,3.0,6.0,1.0,5.0,1158.0,1229.0,685.0,463.0,1034.0,0.448,129.0,377.0,0.342,174.0,258.0,0.674,178.0,598.0,252.0,122.0,62.0,197.0,274.0
98,Georgetown,26,13,13,0.5,10.13,10.36,7.0,9.0,7.0,6.0,2.0,6.0,1857.0,1863.0,1045.0,679.0,1609.0,0.422,217.0,641.0,0.339,288.0,416.0,0.692,269.0,905.0,390.0,197.0,73.0,298.0,447.0
99,Georgia,26,14,12,0.538,6.62,8.02,7.0,11.0,12.0,5.0,2.0,6.0,2014.0,2027.0,1045.0,736.0,1609.0,0.457,204.0,601.0,0.339,351.0,499.0,0.703,300.0,943.0,355.0,224.0,115.0,431.0,500.0
100,Georgia Southern,26,13,13,0.5,-10.22,-6.26,7.0,9.0,9.0,4.0,4.0,8.0,1860.0,1762.0,1070.0,622.0,1469.0,0.423,201.0,575.0,0.35,317.0,448.0,0.708,258.0,894.0,276.0,186.0,72.0,410.0,435.0
101,Georgia State,22,16,6,0.727,-1.7,-4.6,8.0,4.0,9.0,1.0,5.0,4.0,1767.0,1599.0,900.0,554.0,1342.0,0.413,185.0,547.0,0.338,306.0,439.0,0.697,265.0,814.0,268.0,138.0,63.0,324.0,384.0
102,Georgia Tech,26,17,9,0.654,12.79,7.91,11.0,6.0,11.0,3.0,4.0,5.0,1948.0,1821.0,1065.0,668.0,1455.0,0.459,189.0,513.0,0.368,296.0,420.0,0.705,251.0,890.0,368.0,141.0,73.0,408.0,394.0
103,Gonzaga,32,31,1,0.969,27.2,5.92,15.0,0.0,12.0,0.0,7.0,0.0,2911.0,2230.0,1285.0,829.0,1966.0,0.422,217.0,663.0,0.327,355.0,505.0,0.703,271.0,971.0,377.0,195.0,89.0,461.0,616.0
104,Grambling,24,12,12,0.5,-14.27,-12.49,9.0,6.0,6.0,4.0,5.0,7.0,1617.0,1649.0,965.0,558.0,1399.0,0.399,181.0,533.0,0.34,352.0,529.0,0.665,271.0,879.0,348.0,184.0,109.0,359.0,440.0
105,Grand Canyon,24,17,7,0.708,5.11,-3.46,9.0,3.0,10.0,3.0,5.0,1.0,1812.0,1491.0,960.0,521.0,1360.0,0.383,168.0,570.0,0.295,281.0,397.0,0.708,198.0,728.0,241.0,136.0,51.0,279.0,430.0
106,Green Bay,25,8,17,0.32,-10.15,-5.23,8.0,12.0,6.0,6.0,2.0,11.0,1790.0,1913.0,1030.0,695.0,1468.0,0.473,182.0,503.0,0.362,341.0,468.0,0.729,241.0,899.0,312.0,142.0,67.0,294.0,406.0
107,Hampton,25,11,14,0.44,-13.67,-9.27,9.0,9.0,5.0,7.0,6.0,7.0,1721.0,1831.0,1000.0,637.0,1487.0,0.428,190.0,562.0,0.338,367.0,527.0,0.696,301.0,993.0,318.0,161.0,68.0,314.0,379.0
