Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Pace,ORtg,FTr,3PAr,TS_Pct,TRB_Pct,AST_Pct,STL_Pct,BLK_Pct,eFG_Pct,TOV_Pct,ORB_Pct,FTperFGA
38,California Baptist,27,26,1,0.963,5.91,-8.09,14.0,0.0,15,1,11.0,0.0,2100,1569.0,75.3,102.8,0.25,0.449,0.542,53.4,74.8,11.9,13.4,0.518,17.7,26.2,0.176
39,Campbell,23,16,7,0.696,-11.82,-19.69,11.0,4.0,9,3,7.0,4.0,1382,1203.0,66.8,88.0,0.216,0.352,0.463,53.4,55.8,11.0,10.5,0.444,17.5,32.2,0.133
40,Canisius,5,0,5,0.0,-32.13,-7.33,0.0,4.0,0,1,0.0,4.0,243,367.0,68.6,70.8,0.235,0.396,0.408,32.7,59.3,9.6,6.2,0.382,19.0,15.8,0.142
41,Central Arkansas,27,13,14,0.481,-12.95,-7.91,9.0,7.0,8,4,5.0,10.0,1479,1509.0,66.3,82.6,0.382,0.188,0.441,56.8,47.6,9.7,6.1,0.396,23.0,40.6,0.249
42,Central Connecticut State,18,4,14,0.222,-24.29,-16.51,4.0,14.0,2,7,2.0,7.0,1112,1252.0,73.9,83.6,0.265,0.385,0.464,44.9,51.7,9.2,12.7,0.423,19.1,25.4,0.197
43,Central Florida,21,16,5,0.762,15.27,8.03,12.0,2.0,10,1,6.0,3.0,1212,1060.0,67.8,85.2,0.345,0.199,0.479,54.7,59.4,13.6,8.8,0.446,22.1,35.3,0.222
44,Central Michigan,27,18,9,0.667,7.25,3.88,13.0,6.0,9,4,9.0,4.0,2097,2006.0,72.9,105.1,0.232,0.454,0.564,50.2,49.3,9.9,6.0,0.537,16.2,27.0,0.179
45,Charleston Southern,23,6,17,0.261,-28.25,-17.61,4.0,14.0,4,8,2.0,9.0,1335,1490.0,68.0,84.9,0.288,0.296,0.48,47.1,49.1,8.0,7.7,0.444,21.1,21.6,0.203
46,Charlotte,22,10,12,0.455,4.03,1.35,9.0,5.0,6,6,4.0,6.0,1662,1603.0,74.2,96.9,0.375,0.249,0.508,50.7,42.1,7.3,7.0,0.459,15.4,28.6,0.279
47,Chattanooga,24,14,10,0.583,-8.11,-9.36,9.0,5.0,6,6,8.0,4.0,1525,1495.0,71.7,88.2,0.307,0.361,0.504,49.6,58.0,9.5,8.9,0.47,21.7,28.0,0.214
48,Chicago State,14,0,14,0.0,-29.35,-6.78,0.0,10.0,0,7,0.0,7.0,685,1001.0,71.9,68.0,0.323,0.189,0.402,45.2,47.2,8.9,5.3,0.369,25.4,27.7,0.188
49,Cincinnati,24,8,16,0.333,1.92,6.54,6.0,12.0,2,10,6.0,6.0,1483,1594.0,71.3,85.8,0.307,0.271,0.486,49.7,66.0,10.6,11.5,0.448,21.4,29.7,0.219
50,Clemson,26,12,14,0.462,12.27,10.42,5.0,12.0,8,7,4.0,7.0,1837,1789.0,74.8,93.2,0.286,0.282,0.486,54.3,47.8,10.1,6.4,0.457,18.9,38.0,0.189
51,Cleveland State,23,14,9,0.609,0.71,-1.34,8.0,8.0,9,3,4.0,6.0,1473,1344.0,71.5,89.7,0.351,0.347,0.477,50.0,51.7,13.8,6.5,0.441,18.4,27.3,0.231
52,Coastal Carolina,18,3,15,0.167,-21.89,-7.08,0.0,13.0,3,7,0.0,8.0,1165,1269.0,72.2,89.7,0.3,0.253,0.477,51.1,54.6,11.2,6.3,0.447,23.0,36.9,0.198
53,Colgate,9,1,8,0.111,-27.21,-10.43,1.0,8.0,0,5,1.0,3.0,497,648.0,68.0,81.2,0.184,0.338,0.452,42.0,49.2,7.0,7.1,0.426,18.4,21.4,0.13
54,College of Charleston,15,6,9,0.4,-14.79,-5.94,2.0,6.0,5,4,1.0,5.0,986,1001.0,75.9,86.6,0.299,0.368,0.427,44.9,42.9,11.9,9.4,0.392,16.1,29.0,0.193
55,Colorado,23,12,11,0.522,18.37,15.96,8.0,8.0,9,4,3.0,7.0,1487,1357.0,68.0,94.6,0.318,0.309,0.498,53.2,52.9,12.8,11.7,0.469,19.0,32.5,0.208
56,Colorado State,21,15,6,0.714,8.48,0.85,11.0,5.0,9,1,6.0,5.0,1630,1278.0,70.7,108.6,0.2,0.329,0.536,52.5,48.6,8.3,10.3,0.511,12.3,23.3,0.153
57,Connecticut,30,28,2,0.933,38.87,9.57,18.0,0.0,14,0,10.0,1.0,2456,1577.0,72.9,111.8,0.245,0.3,0.584,59.0,63.7,13.1,15.2,0.564,16.2,35.3,0.175
58,Coppin State,15,2,13,0.133,-27.37,-12.63,2.0,10.0,1,6,1.0,7.0,767,988.0,72.7,70.4,0.286,0.416,0.41,45.6,49.3,6.9,5.1,0.383,24.9,29.8,0.165
59,Creighton,22,10,12,0.455,8.62,11.07,6.0,7.0,3,6,7.0,6.0,1367,1421.0,68.8,89.9,0.206,0.428,0.494,49.3,61.2,8.4,6.4,0.462,18.0,23.6,0.16
60,Davidson,23,8,15,0.348,-5.54,-1.45,5.0,10.0,6,6,3.0,8.0,1438,1532.0,70.5,88.7,0.241,0.405,0.472,47.4,50.4,7.2,6.8,0.444,16.7,24.8,0.165
61,Dayton,19,14,5,0.737,5.76,-2.55,12.0,1.0,6,4,8.0,1.0,1267,1109.0,69.1,95.9,0.263,0.294,0.492,58.2,52.5,7.3,13.1,0.465,17.3,37.6,0.177
62,Delaware,29,24,5,0.828,7.68,-2.9,16.0,2.0,15,2,9.0,3.0,2161,1754.0,73.3,101.2,0.297,0.281,0.468,57.7,44.8,13.2,7.7,0.425,14.8,45.1,0.217
63,Delaware State,15,3,12,0.2,-21.24,-15.24,2.0,8.0,2,7,1.0,5.0,870,899.0,70.9,81.8,0.215,0.319,0.42,51.1,50.0,10.9,6.0,0.39,19.6,36.3,0.147
64,Denver,23,7,16,0.304,-5.99,0.05,5.0,9.0,4,6,3.0,10.0,1652,1791.0,75.2,95.1,0.354,0.468,0.524,46.7,55.9,7.2,4.9,0.479,17.6,23.3,0.268
65,DePaul,24,14,10,0.583,11.78,8.62,11.0,5.0,8,8,6.0,2.0,1957,1881.0,81.5,99.5,0.216,0.379,0.511,47.2,54.7,13.6,5.4,0.481,14.9,30.6,0.165
66,Detroit Mercy,14,1,13,0.071,-14.38,1.12,1.0,9.0,0,8,1.0,5.0,804,1021.0,72.0,79.1,0.325,0.357,0.454,41.7,55.9,12.0,3.4,0.407,22.2,25.4,0.233
67,Drake,30,18,12,0.6,13.54,6.71,13.0,5.0,11,4,7.0,8.0,2292,2087.0,75.3,101.0,0.264,0.37,0.567,54.6,71.7,10.5,10.7,0.543,21.0,31.4,0.189
68,Drexel,23,14,9,0.609,-0.08,-3.51,8.0,6.0,3,3,11.0,5.0,1407,1328.0,65.4,93.1,0.187,0.33,0.479,44.3,57.2,13.4,6.7,0.451,14.3,29.5,0.141
69,Duke,4,3,1,0.75,12.9,-1.61,0.0,1.0,3,1,,,298,240.0,70.3,106.0,0.223,0.344,0.546,61.3,56.0,7.5,4.6,0.528,19.2,46.8,0.15
70,Duquesne,16,5,11,0.313,-8.11,-2.42,4.0,7.0,2,3,3.0,8.0,999,1090.0,70.9,86.7,0.309,0.383,0.464,48.2,61.0,8.8,10.1,0.427,18.0,27.7,0.211
71,East Carolina,22,8,14,0.364,1.19,5.33,6.0,10.0,4,6,4.0,8.0,1326,1417.0,73.8,81.7,0.266,0.295,0.426,45.4,52.7,16.4,6.4,0.395,17.9,32.4,0.169
72,East Tennessee State,20,4,16,0.2,-17.57,-8.26,1.0,10.0,2,6,2.0,10.0,1166,1274.0,71.2,80.9,0.293,0.357,0.434,49.7,51.3,13.4,9.4,0.399,20.5,32.2,0.19
73,Eastern Illinois,26,11,15,0.423,-4.37,-2.45,9.0,11.0,7,6,4.0,9.0,1686,1736.0,69.7,93.0,0.278,0.344,0.512,47.3,60.4,12.7,5.7,0.473,18.9,26.5,0.212
74,Eastern Kentucky,24,9,15,0.375,-8.63,0.25,8.0,12.0,4,6,5.0,9.0,1493,1706.0,72.6,85.8,0.296,0.329,0.489,48.1,54.3,9.4,6.5,0.445,21.6,28.6,0.224
75,Eastern Michigan,20,10,10,0.5,2.43,0.58,7.0,7.0,4,6,6.0,4.0,1281,1244.0,74.5,86.0,0.293,0.306,0.456,51.2,47.4,11.6,7.6,0.417,17.2,28.1,0.205
76,Eastern Washington,23,6,17,0.261,-15.2,-4.79,5.0,12.0,3,10,3.0,7.0,1435,1605.0,70.8,88.1,0.27,0.392,0.499,47.4,55.1,12.0,7.8,0.459,22.4,28.0,0.209
77,Elon,15,7,8,0.467,-2.0,-1.8,3.0,5.0,4,3,3.0,5.0,947,950.0,72.0,87.7,0.303,0.341,0.483,45.7,53.4,11.8,7.2,0.449,19.4,26.2,0.207
78,Evansville,23,6,17,0.261,-15.81,2.69,2.0,15.0,5,8,1.0,9.0,1257,1580.0,70.9,76.7,0.364,0.305,0.451,46.0,54.2,9.2,8.8,0.411,23.9,21.1,0.237
79,Fairfield,16,11,5,0.688,-7.29,-12.54,9.0,3.0,5,2,6.0,3.0,945,861.0,64.5,91.5,0.203,0.367,0.496,48.8,65.2,11.4,11.4,0.472,18.1,28.3,0.143
80,Fairleigh Dickinson,24,16,8,0.667,-14.72,-16.43,12.0,6.0,8,4,8.0,4.0,1446,1405.0,67.6,88.7,0.232,0.344,0.498,49.1,55.2,9.8,7.9,0.477,19.7,25.0,0.153
81,Florida,26,12,14,0.462,10.88,9.11,3.0,11.0,9,6,3.0,8.0,1872,1826.0,74.6,96.1,0.295,0.308,0.495,52.3,40.1,8.6,3.9,0.464,16.3,33.6,0.201
82,Florida Atlantic,22,11,11,0.5,-2.49,-2.3,8.0,8.0,8,2,3.0,9.0,1598,1498.0,76.6,94.8,0.278,0.404,0.497,53.8,51.9,9.9,10.1,0.474,19.9,37.2,0.176
83,Florida Gulf Coast,29,26,3,0.897,13.86,-6.77,16.0,0.0,15,2,11.0,0.0,2366,1632.0,73.1,111.6,0.238,0.548,0.566,51.3,57.1,13.7,9.0,0.544,12.7,20.8,0.171
84,Florida International,28,15,13,0.536,-6.62,-3.34,8.0,8.0,6,8,8.0,5.0,2064,1846.0,71.1,101.9,0.293,0.387,0.514,52.5,53.0,10.5,4.9,0.488,18.7,33.1,0.195
85,Florida State,19,10,9,0.526,15.39,15.91,9.0,7.0,8,2,2.0,6.0,1240,1250.0,71.5,90.1,0.277,0.271,0.486,49.3,48.4,9.9,9.4,0.448,17.9,29.3,0.204
86,Fordham,18,12,6,0.667,1.83,-2.56,8.0,2.0,7,2,5.0,4.0,1113,1034.0,65.6,94.2,0.246,0.433,0.5,56.3,60.4,8.3,4.6,0.471,18.8,35.3,0.175
87,Fresno State,28,17,11,0.607,9.84,2.73,12.0,6.0,9,7,8.0,4.0,2177,1978.0,74.4,103.1,0.244,0.333,0.538,48.6,49.4,10.9,6.2,0.512,14.0,25.5,0.175
88,Furman,25,11,14,0.44,-12.04,-5.85,6.0,8.0,9,1,2.0,13.0,1494,1409.0,63.7,93.3,0.272,0.365,0.488,54.6,61.1,9.5,5.8,0.463,22.3,36.4,0.177
89,Gardner-Webb,24,11,13,0.458,-19.38,-15.05,10.0,7.0,6,4,5.0,9.0,1528,1632.0,75.7,84.1,0.225,0.355,0.436,48.0,46.8,15.6,9.0,0.405,17.5,32.2,0.155
90,George Mason,22,3,19,0.136,-16.85,-2.94,0.0,14.0,3,9,0.0,10.0,1116,1422.0,68.0,74.1,0.254,0.381,0.402,49.2,54.3,6.9,6.8,0.36,20.9,31.1,0.182
91,George Washington,23,9,14,0.391,-3.16,-2.57,5.0,9.0,8,4,1.0,10.0,1290,1250.0,65.4,85.3,0.229,0.252,0.438,49.0,60.9,13.3,9.3,0.411,17.5,29.5,0.15
92,Georgetown,17,2,15,0.118,-1.85,10.62,2.0,14.0,1,7,1.0,8.0,856,1068.0,66.6,74.5,0.197,0.308,0.408,51.2,48.1,11.1,11.7,0.387,21.9,33.2,0.12
93,Georgia,28,21,7,0.75,24.09,13.27,10.0,5.0,11,3,9.0,3.0,1997,1694.0,74.5,94.9,0.262,0.228,0.509,54.5,54.7,11.2,13.6,0.476,19.0,34.8,0.194
94,Georgia Southern,24,11,13,0.458,-10.54,-9.44,5.0,9.0,9,5,1.0,8.0,1813,1552.0,77.5,97.5,0.32,0.314,0.491,58.3,46.1,14.1,10.2,0.449,21.2,41.1,0.233
95,Georgia State,24,13,11,0.542,-9.89,-8.76,9.0,7.0,7,5,6.0,6.0,1605,1538.0,75.1,88.2,0.309,0.336,0.481,45.4,52.6,11.4,10.0,0.45,18.6,23.5,0.204
96,Georgia Tech,26,17,9,0.654,20.18,16.14,12.0,6.0,10,3,5.0,5.0,1706,1601.0,68.1,95.5,0.239,0.301,0.496,52.3,55.7,8.8,7.6,0.471,15.4,30.1,0.162
97,Gonzaga,27,23,4,0.852,20.24,4.46,16.0,1.0,12,1,11.0,2.0,1917,1444.0,66.0,107.1,0.244,0.288,0.549,63.2,63.9,11.2,8.6,0.521,18.3,42.3,0.183
98,Grambling,20,10,10,0.5,-12.73,-12.63,8.0,6.0,6,2,4.0,8.0,1266,1268.0,73.3,86.4,0.358,0.301,0.476,47.6,57.0,11.7,9.1,0.438,20.1,29.7,0.239
99,Grand Canyon,25,18,7,0.72,-2.16,-8.98,8.0,4.0,13,1,5.0,6.0,1845,1412.0,70.5,103.7,0.26,0.308,0.501,51.7,49.1,18.8,9.4,0.477,16.1,33.7,0.172
100,Green Bay,22,15,7,0.682,5.2,-0.21,14.0,4.0,6,4,9.0,3.0,1427,1308.0,66.5,96.9,0.272,0.332,0.518,49.7,62.0,11.3,8.1,0.488,17.5,29.4,0.193
101,Hampton,15,4,11,0.267,-25.27,-17.87,4.0,9.0,3,5,1.0,6.0,839,950.0,71.5,78.2,0.302,0.282,0.407,45.1,56.5,12.9,5.1,0.371,16.7,27.4,0.188
102,Hartford,12,3,9,0.25,-24.04,-12.04,3.0,9.0,2,6,1.0,3.0,617,761.0,71.4,72.0,0.242,0.338,0.416,49.4,44.1,8.8,8.4,0.384,23.4,27.1,0.159
103,Hawaii,17,9,8,0.529,-2.86,-1.66,7.0,6.0,4,2,5.0,6.0,1080,953.0,64.4,97.3,0.354,0.409,0.483,56.2,56.2,7.4,5.6,0.438,18.4,34.2,0.251
104,High Point,29,22,7,0.759,-8.55,-16.8,17.0,3.0,13,4,9.0,2.0,2094,1753.0,71.4,101.2,0.302,0.502,0.554,47.7,59.1,6.9,6.5,0.519,16.6,18.0,0.228
105,Hofstra,20,8,12,0.4,-9.96,-4.31,5.0,7.0,4,4,4.0,8.0,1193,1306.0,72.8,81.4,0.355,0.19,0.444,48.8,49.9,13.4,8.0,0.409,20.9,33.5,0.219
106,Holy Cross,15,7,8,0.467,-10.34,-9.01,7.0,7.0,4,2,3.0,6.0,913,933.0,70.6,86.3,0.207,0.339,0.463,49.4,52.2,10.5,6.3,0.432,18.1,27.8,0.153
107,Houston,25,17,8,0.68,11.87,7.07,12.0,5.0,8,4,9.0,4.0,1663,1543.0,76.8,86.6,0.271,0.367,0.471,50.0,54.0,14.0,10.4,0.442,19.9,31.9,0.18
108,Houston Christian,22,11,11,0.5,-19.19,-17.13,6.0,7.0,7,3,3.0,8.0,1435,1039.0,63.5,102.7,0.333,0.271,0.467,55.8,57.5,15.4,12.2,0.422,17.4,36.5,0.238
109,Howard,19,15,4,0.789,-9.36,-15.84,10.0,2.0,9,1,6.0,3.0,1292,1169.0,79.2,85.8,0.457,0.293,0.46,52.3,49.4,11.0,13.0,0.412,19.9,36.1,0.296
110,Idaho,24,17,7,0.708,1.4,-2.85,14.0,3.0,11,1,6.0,6.0,1731,1629.0,73.6,97.5,0.28,0.419,0.491,51.6,50.5,8.1,5.6,0.452,13.5,30.2,0.208
111,Idaho State,26,22,4,0.846,7.14,-4.19,15.0,2.0,14,0,8.0,3.0,1867,1493.0,70.9,100.8,0.234,0.311,0.532,54.9,56.5,11.8,9.9,0.509,17.7,31.5,0.165
112,Illinois,23,5,18,0.217,5.54,16.02,2.0,16.0,5,7,0.0,11.0,1370,1611.0,74.9,79.5,0.267,0.299,0.443,48.3,55.5,10.0,7.2,0.409,20.6,27.2,0.181
113,Illinois State,24,15,9,0.625,10.13,3.61,11.0,6.0,8,5,7.0,4.0,1640,1392.0,67.6,100.5,0.349,0.331,0.541,52.7,46.7,11.0,9.6,0.506,17.6,24.1,0.25
114,Illinois-Chicago,19,3,16,0.158,-12.97,0.53,1.0,13.0,2,7,1.0,9.0,1156,1321.0,72.9,82.9,0.353,0.321,0.468,44.7,56.7,13.4,8.3,0.444,22.5,25.6,0.204
115,Incarnate Word,15,6,9,0.4,-20.17,-11.89,4.0,5.0,4,3,2.0,6.0,897,891.0,65.9,90.0,0.317,0.352,0.465,49.7,50.0,13.0,5.8,0.433,19.2,28.2,0.204
116,Indiana,27,21,6,0.778,30.16,15.64,16.0,2.0,10,3,8.0,2.0,2010,1618.0,73.5,101.4,0.313,0.239,0.522,53.2,50.7,9.3,11.0,0.488,13.0,26.4,0.224
117,Indiana State,20,5,15,0.25,-11.51,1.69,2.0,12.0,3,6,2.0,9.0,1251,1515.0,72.2,85.6,0.275,0.288,0.45,48.4,53.0,11.2,6.7,0.417,17.1,30.6,0.184
118,Iona,15,6,9,0.4,-19.35,-17.68,5.0,6.0,3,4,3.0,5.0,820,845.0,68.8,79.5,0.224,0.379,0.464,45.7,59.4,12.8,9.0,0.439,23.5,26.1,0.149
119,Iowa,30,20,10,0.667,24.31,18.51,11.0,8.0,12,3,6.0,6.0,2583,2409.0,76.2,112.5,0.268,0.383,0.62,49.8,63.6,8.9,6.3,0.591,16.8,26.7,0.214
120,Iowa State,28,17,11,0.607,22.54,16.97,12.0,6.0,10,4,6.0,6.0,2156,2000.0,73.6,103.7,0.275,0.452,0.552,51.3,54.4,6.4,7.8,0.51,16.0,26.0,0.227
121,IUPUI,20,15,5,0.75,12.31,-0.54,11.0,3.0,6,2,9.0,3.0,1402,1145.0,69.5,99.6,0.325,0.329,0.538,56.1,59.0,10.8,3.7,0.509,18.9,32.7,0.224
122,Jackson State,24,18,6,0.75,-1.89,-9.35,14.0,1.0,11,0,7.0,5.0,1632,1453.0,73.1,93.0,0.392,0.223,0.497,56.4,51.1,10.8,9.2,0.458,20.2,39.6,0.262
123,Jacksonville,21,4,17,0.19,-20.52,-4.73,1.0,13.0,3,6,1.0,11.0,1216,1390.0,70.5,81.2,0.265,0.33,0.405,49.7,43.6,12.1,7.5,0.382,17.5,29.9,0.148
124,Jacksonville State,24,15,9,0.625,0.72,-5.19,12.0,7.0,11,2,4.0,7.0,1546,1404.0,70.0,92.1,0.26,0.382,0.477,52.7,48.1,7.9,4.6,0.452,15.8,28.8,0.167
125,James Madison,24,14,10,0.583,0.24,-1.06,9.0,6.0,10,4,4.0,6.0,1679,1648.0,72.9,95.0,0.27,0.335,0.506,54.7,43.7,7.4,6.0,0.468,19.6,37.0,0.208
126,Kansas,25,7,18,0.28,9.8,12.84,3.0,15.0,7,7,0.0,11.0,1760,1836.0,75.3,92.6,0.315,0.33,0.494,48.6,51.4,9.5,9.1,0.449,17.4,29.1,0.237
127,Kansas City,22,10,12,0.455,-4.64,0.21,7.0,8.0,6,5,4.0,7.0,1501,1442.0,67.0,100.1,0.248,0.426,0.526,49.8,56.9,10.4,7.1,0.498,18.2,27.0,0.179
