Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
19,Ball State,25,14,11,0.56,0.95,1.15,12.0,8.0,3,8,11.0,3.0,1824,1829.0,1019,657.0,1607.0,0.409,210.0,635.0,0.331,305.0,409.0,0.746,246.0,795.0,324.0,227.0,51.0,355.0,507.0
20,Baylor,31,28,3,0.903,38.32,11.74,17.0,1.0,15,1,10.0,1.0,2539,1691.0,1245,586.0,1765.0,0.332,164.0,577.0,0.284,355.0,487.0,0.729,216.0,768.0,301.0,215.0,80.0,491.0,564.0
21,Bellarmine,22,5,17,0.227,-20.86,-6.46,5.0,11.0,2,8,3.0,9.0,1381,1698.0,885,633.0,1324.0,0.478,169.0,486.0,0.348,263.0,380.0,0.692,218.0,797.0,347.0,192.0,96.0,348.0,411.0
22,Belmont,27,21,6,0.778,9.51,-1.27,14.0,3.0,9,3,11.0,2.0,1873,1582.0,1080,569.0,1435.0,0.397,144.0,498.0,0.289,300.0,456.0,0.658,290.0,862.0,336.0,178.0,68.0,472.0,372.0
23,Binghamton,16,5,11,0.313,-18.45,-13.38,5.0,9.0,4,7,1.0,4.0,863,944.0,639,355.0,921.0,0.385,55.0,210.0,0.262,179.0,270.0,0.663,172.0,556.0,142.0,145.0,38.0,248.0,246.0
24,Boise State,23,14,9,0.609,2.39,-0.52,10.0,8.0,9,5,5.0,4.0,1594,1440.0,921,534.0,1405.0,0.38,136.0,413.0,0.329,236.0,342.0,0.69,181.0,711.0,256.0,184.0,51.0,327.0,301.0
25,Boston College,19,7,12,0.368,10.46,13.14,2.0,11.0,6,4,1.0,8.0,1295,1346.0,766,501.0,1112.0,0.451,100.0,344.0,0.291,244.0,324.0,0.753,201.0,659.0,254.0,144.0,73.0,339.0,302.0
26,Boston University,15,12,3,0.8,-0.84,-12.31,10.0,2.0,6,2,6.0,1.0,984,812.0,600,292.0,787.0,0.371,90.0,275.0,0.327,138.0,183.0,0.754,109.0,385.0,153.0,103.0,29.0,236.0,200.0
27,Bowling Green State,29,21,8,0.724,10.61,1.92,14.0,4.0,13,4,8.0,4.0,2127,1875.0,1169,673.0,1672.0,0.403,187.0,619.0,0.302,342.0,484.0,0.707,288.0,1008.0,367.0,194.0,115.0,537.0,539.0
28,Bradley,29,17,12,0.586,9.0,5.25,10.0,8.0,10,5,7.0,6.0,2050,1841.0,1159,640.0,1662.0,0.385,198.0,598.0,0.331,363.0,505.0,0.719,251.0,932.0,330.0,175.0,81.0,351.0,467.0
29,Brigham Young,25,19,6,0.76,15.18,5.98,13.0,3.0,10,1,8.0,4.0,1709,1421.0,999,488.0,1363.0,0.358,149.0,493.0,0.302,296.0,397.0,0.746,232.0,736.0,260.0,193.0,59.0,345.0,353.0
30,Bryant,21,7,14,0.333,-24.94,-14.99,5.0,12.0,4,7,3.0,7.0,1212,1421.0,855,526.0,1290.0,0.408,158.0,461.0,0.343,211.0,291.0,0.725,205.0,694.0,307.0,231.0,78.0,331.0,327.0
31,Bucknell,10,9,1,0.9,10.78,-4.32,8.0,0.0,5,1,4.0,0.0,706,555.0,400,201.0,580.0,0.347,53.0,187.0,0.283,100.0,133.0,0.752,57.0,317.0,104.0,39.0,27.0,125.0,153.0
32,Buffalo,24,15,9,0.625,4.72,0.1,11.0,6.0,7,2,8.0,7.0,1771,1660.0,966,576.0,1471.0,0.392,195.0,584.0,0.334,313.0,451.0,0.694,265.0,821.0,368.0,152.0,55.0,366.0,435.0
33,Butler,20,3,17,0.15,-8.73,10.57,3.0,15.0,2,8,1.0,9.0,1144,1530.0,801,573.0,1270.0,0.451,187.0,528.0,0.354,197.0,264.0,0.746,240.0,729.0,380.0,171.0,91.0,261.0,272.0
34,Cal Poly,24,13,11,0.542,-1.97,-0.47,8.0,8.0,7,4,6.0,7.0,1481,1517.0,975,506.0,1296.0,0.39,187.0,566.0,0.33,318.0,446.0,0.713,183.0,684.0,297.0,184.0,69.0,362.0,344.0
35,Cal State Bakersfield,18,9,9,0.5,-4.63,-3.19,7.0,6.0,3,8,6.0,1.0,1080,1106.0,720,377.0,981.0,0.384,122.0,375.0,0.325,230.0,326.0,0.706,197.0,606.0,212.0,130.0,35.0,267.0,275.0
36,Cal State Fullerton,22,4,18,0.182,-10.66,-0.61,2.0,14.0,3,8,1.0,10.0,1248,1320.0,889,465.0,1131.0,0.411,138.0,394.0,0.35,252.0,356.0,0.708,170.0,612.0,251.0,194.0,46.0,276.0,346.0
37,California,17,1,16,0.059,0.01,19.65,1.0,12.0,1,9,0.0,7.0,846,1180.0,679,465.0,1088.0,0.427,124.0,359.0,0.345,126.0,188.0,0.67,197.0,552.0,275.0,179.0,61.0,179.0,267.0
38,California Baptist,27,26,1,0.963,5.91,-8.09,14.0,0.0,15,1,11.0,0.0,2100,1569.0,1085,547.0,1626.0,0.336,140.0,539.0,0.26,335.0,510.0,0.657,286.0,925.0,286.0,204.0,64.0,375.0,368.0
39,Campbell,23,16,7,0.696,-11.82,-19.69,11.0,4.0,9,3,7.0,4.0,1382,1203.0,940,437.0,1248.0,0.35,98.0,365.0,0.268,231.0,349.0,0.662,195.0,723.0,178.0,171.0,74.0,364.0,351.0
40,Canisius,5,0,5,0.0,-32.13,-7.33,0.0,4.0,0,1,0.0,4.0,243,367.0,200,142.0,321.0,0.442,31.0,94.0,0.33,52.0,76.0,0.684,82.0,226.0,86.0,33.0,17.0,70.0,76.0
41,Central Arkansas,27,13,14,0.481,-12.95,-7.91,9.0,7.0,8,4,5.0,10.0,1479,1509.0,1080,523.0,1265.0,0.413,107.0,338.0,0.317,356.0,531.0,0.67,206.0,682.0,301.0,197.0,90.0,414.0,476.0
42,Central Connecticut State,18,4,14,0.222,-24.29,-16.51,4.0,14.0,2,7,2.0,7.0,1112,1252.0,719,482.0,1155.0,0.417,124.0,345.0,0.359,164.0,241.0,0.68,226.0,688.0,255.0,158.0,54.0,291.0,299.0
43,Central Florida,21,16,5,0.762,15.27,8.03,12.0,2.0,10,1,6.0,3.0,1212,1060.0,840,370.0,1089.0,0.34,115.0,388.0,0.296,205.0,303.0,0.677,177.0,565.0,242.0,166.0,61.0,376.0,380.0
44,Central Michigan,27,18,9,0.667,7.25,3.88,13.0,6.0,9,4,9.0,4.0,2097,2006.0,1094,724.0,1661.0,0.436,206.0,609.0,0.338,352.0,457.0,0.77,233.0,855.0,316.0,160.0,50.0,358.0,430.0
45,Charleston Southern,23,6,17,0.261,-28.25,-17.61,4.0,14.0,4,8,2.0,9.0,1335,1490.0,924,544.0,1363.0,0.399,173.0,535.0,0.323,229.0,321.0,0.713,251.0,777.0,312.0,168.0,62.0,262.0,329.0
46,Charlotte,22,10,12,0.455,4.03,1.35,9.0,5.0,6,6,4.0,6.0,1662,1603.0,926,577.0,1438.0,0.401,125.0,437.0,0.286,324.0,482.0,0.672,242.0,795.0,280.0,141.0,61.0,294.0,455.0
47,Chattanooga,24,14,10,0.583,-8.11,-9.36,9.0,5.0,6,6,8.0,4.0,1525,1495.0,964,550.0,1454.0,0.378,128.0,407.0,0.314,267.0,374.0,0.714,259.0,803.0,264.0,204.0,69.0,365.0,422.0
48,Chicago State,14,0,14,0.0,-29.35,-6.78,0.0,10.0,0,7,0.0,7.0,685,1001.0,560,363.0,811.0,0.448,85.0,261.0,0.326,190.0,273.0,0.696,153.0,493.0,234.0,154.0,57.0,213.0,257.0
49,Cincinnati,24,8,16,0.333,1.92,6.54,6.0,12.0,2,10,6.0,6.0,1483,1594.0,970,576.0,1436.0,0.401,128.0,419.0,0.305,314.0,468.0,0.671,260.0,771.0,346.0,227.0,89.0,335.0,351.0
50,Clemson,26,12,14,0.462,12.27,10.42,5.0,12.0,8,7,4.0,7.0,1837,1789.0,1055,678.0,1620.0,0.419,164.0,532.0,0.308,269.0,408.0,0.659,255.0,837.0,323.0,207.0,88.0,410.0,485.0
51,Cleveland State,23,14,9,0.609,0.71,-1.34,8.0,8.0,9,3,4.0,6.0,1473,1344.0,919,499.0,1263.0,0.395,129.0,438.0,0.295,217.0,324.0,0.67,203.0,752.0,302.0,161.0,71.0,386.0,421.0
52,Coastal Carolina,18,3,15,0.167,-21.89,-7.08,0.0,13.0,3,7,0.0,8.0,1165,1269.0,721,462.0,1086.0,0.425,152.0,420.0,0.362,193.0,269.0,0.717,235.0,592.0,280.0,166.0,51.0,244.0,288.0
53,Colgate,9,1,8,0.111,-27.21,-10.43,1.0,8.0,0,5,1.0,3.0,497,648.0,360,226.0,501.0,0.451,77.0,205.0,0.376,119.0,180.0,0.661,93.0,328.0,153.0,61.0,23.0,121.0,147.0
54,College of Charleston,15,6,9,0.4,-14.79,-5.94,2.0,6.0,5,4,1.0,5.0,986,1001.0,601,356.0,847.0,0.42,69.0,232.0,0.297,220.0,312.0,0.705,182.0,613.0,173.0,80.0,57.0,266.0,253.0
55,Colorado,23,12,11,0.522,18.37,15.96,8.0,8.0,9,4,3.0,7.0,1487,1357.0,924,492.0,1219.0,0.404,150.0,490.0,0.306,223.0,324.0,0.688,186.0,665.0,280.0,181.0,96.0,344.0,364.0
56,Colorado State,21,15,6,0.714,8.48,0.85,11.0,5.0,9,1,6.0,5.0,1630,1278.0,852,477.0,1235.0,0.386,127.0,400.0,0.318,197.0,284.0,0.694,166.0,694.0,214.0,106.0,58.0,226.0,281.0
57,Connecticut,30,28,2,0.933,38.87,9.57,18.0,0.0,14,0,10.0,1.0,2456,1577.0,1205,597.0,1771.0,0.337,176.0,647.0,0.272,207.0,315.0,0.657,233.0,790.0,323.0,167.0,69.0,498.0,467.0
58,Coppin State,15,2,13,0.133,-27.37,-12.63,2.0,10.0,1,6,1.0,7.0,767,988.0,600,359.0,940.0,0.382,78.0,268.0,0.291,192.0,288.0,0.667,200.0,574.0,164.0,166.0,53.0,217.0,253.0
59,Creighton,22,10,12,0.455,8.62,11.07,6.0,7.0,3,6,7.0,6.0,1367,1421.0,885,541.0,1283.0,0.422,109.0,357.0,0.305,230.0,310.0,0.742,174.0,716.0,300.0,164.0,94.0,265.0,320.0
60,Davidson,23,8,15,0.348,-5.54,-1.45,5.0,10.0,6,6,3.0,8.0,1438,1532.0,920,560.0,1324.0,0.423,130.0,422.0,0.308,282.0,396.0,0.712,214.0,797.0,256.0,162.0,50.0,309.0,379.0
61,Dayton,19,14,5,0.737,5.76,-2.55,12.0,1.0,6,4,8.0,1.0,1267,1109.0,765,390.0,1082.0,0.36,114.0,378.0,0.302,215.0,304.0,0.707,131.0,532.0,206.0,120.0,58.0,232.0,302.0
62,Delaware,29,24,5,0.828,7.68,-2.9,16.0,2.0,15,2,9.0,3.0,2161,1754.0,1165,627.0,1582.0,0.396,140.0,468.0,0.299,360.0,518.0,0.695,261.0,892.0,326.0,173.0,57.0,512.0,508.0
63,Delaware State,15,3,12,0.2,-21.24,-15.24,2.0,8.0,2,7,1.0,5.0,870,899.0,599,321.0,807.0,0.398,75.0,254.0,0.295,182.0,277.0,0.657,171.0,501.0,148.0,98.0,43.0,261.0,255.0
64,Denver,23,7,16,0.304,-5.99,0.05,5.0,9.0,4,6,3.0,10.0,1652,1791.0,925,668.0,1540.0,0.434,195.0,580.0,0.336,260.0,383.0,0.679,265.0,832.0,349.0,153.0,63.0,280.0,440.0
65,DePaul,24,14,10,0.583,11.78,8.62,11.0,5.0,8,8,6.0,2.0,1957,1881.0,966,734.0,1533.0,0.479,156.0,449.0,0.347,257.0,376.0,0.684,244.0,866.0,422.0,194.0,100.0,491.0,383.0
66,Detroit Mercy,14,1,13,0.071,-14.38,1.12,1.0,9.0,0,8,1.0,5.0,804,1021.0,565,367.0,813.0,0.451,89.0,283.0,0.314,198.0,321.0,0.617,189.0,536.0,247.0,137.0,65.0,238.0,254.0
67,Drake,30,18,12,0.6,13.54,6.71,13.0,5.0,11,4,7.0,8.0,2292,2087.0,1205,758.0,1889.0,0.401,235.0,705.0,0.333,336.0,463.0,0.726,276.0,878.0,405.0,290.0,97.0,420.0,503.0
68,Drexel,23,14,9,0.609,-0.08,-3.51,8.0,6.0,3,3,11.0,5.0,1407,1328.0,924,483.0,1258.0,0.384,126.0,437.0,0.288,236.0,341.0,0.692,287.0,807.0,261.0,121.0,62.0,392.0,336.0
69,Duke,4,3,1,0.75,12.9,-1.61,0.0,1.0,3,1,,,298,240.0,160,97.0,262.0,0.37,18.0,67.0,0.269,28.0,45.0,0.622,44.0,110.0,34.0,35.0,9.0,43.0,54.0
70,Duquesne,16,5,11,0.313,-8.11,-2.42,4.0,7.0,2,3,3.0,8.0,999,1090.0,649,395.0,939.0,0.421,116.0,323.0,0.359,184.0,274.0,0.672,157.0,561.0,234.0,108.0,61.0,233.0,294.0
71,East Carolina,22,8,14,0.364,1.19,5.33,6.0,10.0,4,6,4.0,8.0,1326,1417.0,879,495.0,1164.0,0.425,104.0,341.0,0.305,323.0,465.0,0.695,238.0,790.0,335.0,184.0,78.0,467.0,361.0
72,East Tennessee State,20,4,16,0.2,-17.57,-8.26,1.0,10.0,2,6,2.0,10.0,1166,1274.0,809,443.0,1100.0,0.403,127.0,387.0,0.328,261.0,367.0,0.711,200.0,665.0,236.0,164.0,49.0,340.0,335.0
73,Eastern Illinois,26,11,15,0.423,-4.37,-2.45,9.0,11.0,7,6,4.0,9.0,1686,1736.0,1039,610.0,1396.0,0.437,191.0,522.0,0.366,325.0,455.0,0.714,239.0,806.0,360.0,199.0,83.0,424.0,398.0
74,Eastern Kentucky,24,9,15,0.375,-8.63,0.25,8.0,12.0,4,6,5.0,9.0,1493,1706.0,959,618.0,1510.0,0.409,158.0,582.0,0.271,312.0,416.0,0.75,274.0,821.0,386.0,208.0,83.0,321.0,390.0
75,Eastern Michigan,20,10,10,0.5,2.43,0.58,7.0,7.0,4,6,6.0,4.0,1281,1244.0,798,414.0,1115.0,0.371,117.0,387.0,0.302,299.0,433.0,0.691,156.0,684.0,209.0,140.0,50.0,323.0,334.0
76,Eastern Washington,23,6,17,0.261,-15.2,-4.79,5.0,12.0,3,10,3.0,7.0,1435,1605.0,920,575.0,1360.0,0.423,170.0,510.0,0.333,285.0,361.0,0.789,255.0,761.0,318.0,208.0,51.0,328.0,335.0
77,Elon,15,7,8,0.467,-2.0,-1.8,3.0,5.0,4,3,3.0,5.0,947,950.0,600,337.0,828.0,0.407,101.0,260.0,0.388,175.0,240.0,0.729,149.0,495.0,177.0,126.0,50.0,274.0,286.0
78,Evansville,23,6,17,0.261,-15.81,2.69,2.0,15.0,5,8,1.0,9.0,1257,1580.0,924,565.0,1429.0,0.395,215.0,705.0,0.305,235.0,329.0,0.714,266.0,833.0,367.0,244.0,84.0,280.0,394.0
79,Fairfield,16,11,5,0.688,-7.29,-12.54,9.0,3.0,5,2,6.0,3.0,945,861.0,639,315.0,873.0,0.361,105.0,346.0,0.303,126.0,187.0,0.674,158.0,505.0,180.0,102.0,32.0,235.0,213.0
80,Fairleigh Dickinson,24,16,8,0.667,-14.72,-16.43,12.0,6.0,8,4,8.0,4.0,1446,1405.0,966,533.0,1367.0,0.39,120.0,417.0,0.288,219.0,314.0,0.697,218.0,762.0,276.0,152.0,64.0,339.0,375.0
81,Florida,26,12,14,0.462,10.88,9.11,3.0,11.0,9,6,3.0,8.0,1872,1826.0,1047,705.0,1670.0,0.422,132.0,441.0,0.299,284.0,399.0,0.712,257.0,864.0,328.0,173.0,101.0,340.0,428.0
82,Florida Atlantic,22,11,11,0.5,-2.49,-2.3,8.0,8.0,8,2,3.0,9.0,1598,1498.0,879,519.0,1337.0,0.388,135.0,443.0,0.305,325.0,486.0,0.669,248.0,738.0,274.0,181.0,39.0,332.0,376.0
83,Florida Gulf Coast,29,26,3,0.897,13.86,-6.77,16.0,0.0,15,2,11.0,0.0,2366,1632.0,1161,591.0,1523.0,0.388,113.0,420.0,0.269,337.0,515.0,0.654,202.0,936.0,265.0,134.0,52.0,474.0,432.0
84,Florida International,28,15,13,0.536,-6.62,-3.34,8.0,8.0,6,8,8.0,5.0,2064,1846.0,1141,697.0,1575.0,0.443,173.0,503.0,0.344,279.0,443.0,0.63,274.0,881.0,389.0,188.0,96.0,371.0,437.0
85,Florida State,19,10,9,0.526,15.39,15.91,9.0,7.0,8,2,2.0,6.0,1240,1250.0,771,465.0,1141.0,0.408,114.0,374.0,0.305,206.0,306.0,0.673,199.0,622.0,251.0,110.0,70.0,288.0,334.0
86,Fordham,18,12,6,0.667,1.83,-2.56,8.0,2.0,7,2,5.0,4.0,1113,1034.0,719,399.0,1032.0,0.387,81.0,269.0,0.301,155.0,237.0,0.654,149.0,513.0,195.0,131.0,49.0,196.0,277.0
87,Fresno State,28,17,11,0.607,9.84,2.73,12.0,6.0,9,7,8.0,4.0,2177,1978.0,1136,771.0,1871.0,0.412,203.0,619.0,0.328,233.0,334.0,0.698,310.0,1014.0,404.0,172.0,93.0,389.0,425.0
88,Furman,25,11,14,0.44,-12.04,-5.85,6.0,8.0,9,1,2.0,13.0,1494,1409.0,1005,527.0,1272.0,0.414,121.0,389.0,0.311,234.0,335.0,0.699,242.0,678.0,273.0,202.0,77.0,294.0,357.0
89,Gardner-Webb,24,11,13,0.458,-19.38,-15.05,10.0,7.0,6,4,5.0,9.0,1528,1632.0,959,581.0,1268.0,0.458,140.0,379.0,0.369,330.0,482.0,0.685,187.0,828.0,328.0,181.0,76.0,502.0,386.0
90,George Mason,22,3,19,0.136,-16.85,-2.94,0.0,14.0,3,9,0.0,10.0,1116,1422.0,882,533.0,1363.0,0.391,167.0,513.0,0.326,189.0,260.0,0.727,242.0,780.0,268.0,177.0,71.0,256.0,330.0
91,George Washington,23,9,14,0.391,-3.16,-2.57,5.0,9.0,8,4,1.0,10.0,1290,1250.0,925,455.0,1185.0,0.384,143.0,462.0,0.31,197.0,275.0,0.716,209.0,737.0,238.0,165.0,72.0,354.0,343.0
92,Georgetown,17,2,15,0.118,-1.85,10.62,2.0,14.0,1,7,1.0,8.0,856,1068.0,689,374.0,971.0,0.385,119.0,372.0,0.32,201.0,268.0,0.75,172.0,560.0,258.0,151.0,59.0,222.0,230.0
93,Georgia,28,21,7,0.75,24.09,13.27,10.0,5.0,11,3,9.0,3.0,1997,1694.0,1129,624.0,1651.0,0.378,107.0,377.0,0.284,339.0,483.0,0.702,252.0,851.0,265.0,226.0,90.0,480.0,475.0
94,Georgia Southern,24,11,13,0.458,-10.54,-9.44,5.0,9.0,9,5,2.0,8.0,1813,1552.0,959,539.0,1336.0,0.403,168.0,504.0,0.333,306.0,445.0,0.688,221.0,705.0,275.0,224.0,67.0,388.0,387.0
95,Georgia State,24,13,11,0.542,-9.89,-8.76,9.0,7.0,7,5,6.0,6.0,1605,1538.0,971,542.0,1437.0,0.377,128.0,428.0,0.299,326.0,478.0,0.682,278.0,903.0,288.0,174.0,102.0,398.0,415.0
96,Georgia Tech,26,17,9,0.654,20.18,16.14,12.0,6.0,10,3,5.0,5.0,1706,1601.0,1050,613.0,1506.0,0.407,133.0,396.0,0.336,242.0,342.0,0.708,209.0,788.0,303.0,144.0,78.0,329.0,421.0
97,Gonzaga,27,23,4,0.852,20.24,4.46,16.0,1.0,12,1,11.0,2.0,1917,1444.0,1084,518.0,1355.0,0.382,135.0,441.0,0.306,273.0,393.0,0.695,155.0,574.0,287.0,193.0,44.0,364.0,439.0
98,Grambling,20,10,10,0.5,-12.73,-12.63,8.0,6.0,6,2,4.0,8.0,1266,1268.0,802,437.0,1089.0,0.401,88.0,285.0,0.309,306.0,487.0,0.628,228.0,691.0,238.0,144.0,58.0,372.0,389.0
99,Grand Canyon,25,18,7,0.72,-2.16,-8.98,8.0,4.0,13,1,5.0,6.0,1845,1412.0,1008,473.0,1147.0,0.412,138.0,432.0,0.319,328.0,491.0,0.668,205.0,745.0,284.0,145.0,62.0,463.0,394.0
100,Green Bay,22,15,7,0.682,5.2,-0.21,14.0,4.0,6,4,9.0,3.0,1427,1308.0,884,448.0,1228.0,0.365,198.0,610.0,0.325,214.0,294.0,0.728,235.0,695.0,278.0,148.0,49.0,332.0,369.0
101,Hampton,15,4,11,0.267,-25.27,-17.87,4.0,9.0,3,5,1.0,6.0,839,950.0,600,331.0,782.0,0.423,92.0,271.0,0.339,196.0,297.0,0.66,138.0,561.0,202.0,104.0,53.0,283.0,264.0
102,Hartford,12,3,9,0.25,-24.04,-12.04,3.0,9.0,2,6,1.0,3.0,617,761.0,480,278.0,708.0,0.393,62.0,232.0,0.267,143.0,197.0,0.726,115.0,416.0,162.0,106.0,36.0,170.0,190.0
103,Hawaii,17,9,8,0.529,-2.86,-1.66,7.0,6.0,4,2,5.0,6.0,1080,953.0,690,349.0,897.0,0.389,84.0,287.0,0.293,171.0,234.0,0.731,142.0,483.0,170.0,105.0,58.0,160.0,249.0
104,High Point,29,22,7,0.759,-8.55,-16.8,17.0,3.0,13,4,9.0,2.0,2094,1753.0,1161,645.0,1728.0,0.373,119.0,455.0,0.262,344.0,489.0,0.703,297.0,1013.0,292.0,164.0,78.0,365.0,494.0
105,Hofstra,20,8,12,0.4,-9.96,-4.31,5.0,7.0,4,4,4.0,8.0,1193,1306.0,805,450.0,1164.0,0.387,159.0,450.0,0.353,247.0,356.0,0.694,232.0,697.0,269.0,165.0,52.0,365.0,366.0
106,Holy Cross,15,7,8,0.467,-10.34,-9.01,7.0,7.0,4,2,3.0,6.0,913,933.0,600,373.0,862.0,0.433,92.0,288.0,0.319,95.0,146.0,0.651,120.0,483.0,205.0,105.0,56.0,241.0,236.0
107,Houston,25,17,8,0.68,11.87,7.07,12.0,5.0,8,4,9.0,4.0,1663,1543.0,998,553.0,1433.0,0.386,97.0,399.0,0.243,340.0,480.0,0.708,241.0,858.0,315.0,247.0,82.0,506.0,447.0
108,Houston Christian,22,11,11,0.5,-19.19,-17.13,6.0,7.0,7,3,3.0,8.0,1435,1039.0,881,377.0,920.0,0.41,54.0,183.0,0.295,231.0,326.0,0.709,170.0,581.0,193.0,132.0,38.0,265.0,284.0
109,Howard,19,15,4,0.789,-9.36,-15.84,10.0,2.0,9,1,6.0,3.0,1292,1169.0,760,412.0,1216.0,0.339,106.0,414.0,0.256,239.0,344.0,0.695,240.0,680.0,228.0,138.0,65.0,368.0,421.0
110,Idaho,24,17,7,0.708,1.4,-2.85,14.0,3.0,11,1,6.0,6.0,1731,1629.0,964,642.0,1569.0,0.409,155.0,493.0,0.314,190.0,295.0,0.644,237.0,846.0,271.0,141.0,89.0,306.0,450.0
111,Idaho State,26,22,4,0.846,7.14,-4.19,15.0,2.0,14,0,8.0,3.0,1867,1493.0,1045,512.0,1458.0,0.351,142.0,536.0,0.265,327.0,433.0,0.755,217.0,753.0,239.0,185.0,52.0,375.0,382.0
