Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
148,Long Beach State,33,17,16,0.515,-0.58,-0.42,11.0,9.0,9,5,6,9,2524,2455,1355,867,2056,0.422,276,820,0.337,445,609,0.731,350,1148,477,249,104,463,615
149,Long Island University,29,3,26,0.103,-24.46,-6.61,1.0,15.0,2,10,1,14,1935,2319,1160,854,1795,0.476,228,631,0.361,383,566,0.677,306,1086,504,254,112,371,491
150,Longwood,32,20,12,0.625,-1.75,-6.35,12.0,6.0,12,3,8,8,2341,2119,1280,737,1693,0.435,251,722,0.348,394,549,0.718,271,1009,389,189,106,462,546
151,Louisiana,34,26,8,0.765,4.27,-0.51,13.0,5.0,14,0,7,7,2630,2362,1365,859,1944,0.442,199,592,0.336,445,633,0.703,302,1035,362,225,107,428,621
152,Louisiana State,33,14,19,0.424,3.32,6.44,2.0,16.0,10,8,0,9,2231,2334,1320,831,1859,0.447,265,773,0.343,407,564,0.722,316,1125,432,199,119,384,541
153,Louisiana Tech,33,15,18,0.455,0.1,1.9,7.0,13.0,9,6,4,11,2383,2320,1350,789,1771,0.446,279,752,0.371,463,661,0.7,301,1077,466,226,116,502,530
154,Louisiana-Monroe,32,11,21,0.344,-8.64,-0.57,7.0,11.0,7,8,4,10,2157,2235,1295,804,1838,0.437,250,722,0.346,377,510,0.739,317,1134,434,204,117,405,515
155,Louisville,32,4,28,0.125,-5.39,6.45,2.0,18.0,4,13,0,11,2046,2425,1280,877,1862,0.471,260,739,0.352,411,569,0.722,316,1064,492,224,112,325,536
156,Loyola (IL),31,10,21,0.323,-4.65,0.44,4.0,14.0,6,8,3,8,2089,2247,1255,769,1705,0.451,223,649,0.344,486,640,0.759,290,1007,394,249,97,376,526
157,Loyola (MD),33,13,20,0.394,-12.05,-6.14,7.0,11.0,9,6,3,13,2222,2331,1325,862,1804,0.478,239,658,0.363,368,520,0.708,285,1082,468,224,89,452,536
158,Loyola Marymount,31,19,12,0.613,4.98,4.32,9.0,7.0,13,3,4,7,2335,2265,1255,809,1773,0.456,202,601,0.336,445,616,0.722,251,983,371,160,86,354,577
159,Maine,30,13,17,0.433,-8.88,-4.66,7.0,9.0,8,4,5,12,2054,2091,1215,773,1671,0.463,210,612,0.343,335,468,0.716,279,1029,402,176,94,418,383
160,Manhattan,30,12,18,0.4,-9.87,-4.94,10.0,10.0,5,9,6,7,2016,2112,1225,759,1723,0.441,228,628,0.363,364,517,0.704,340,1085,423,227,92,426,476
161,Marist,33,13,20,0.394,-8.44,-5.68,6.0,14.0,5,10,4,9,2110,2201,1325,782,1893,0.413,249,711,0.35,386,538,0.717,341,1184,381,190,88,365,508
162,Marquette,36,29,7,0.806,17.07,8.01,17.0,3.0,16,1,9,4,2856,2530,1460,919,2067,0.445,269,776,0.347,423,602,0.703,385,1276,534,204,119,570,550
163,Marshall,32,24,8,0.75,7.13,-2.84,13.0,5.0,15,2,9,5,2616,2281,1295,852,2016,0.423,222,693,0.32,355,558,0.636,408,1233,400,206,54,478,464
164,Maryland,35,22,13,0.629,14.58,8.35,11.0,9.0,16,1,2,9,2440,2222,1405,814,1912,0.426,197,610,0.323,397,543,0.731,326,1124,384,167,119,417,642
165,Maryland-Baltimore County,32,18,14,0.563,-6.22,-6.96,8.0,8.0,13,4,5,10,2378,2328,1285,851,1881,0.452,272,721,0.377,354,487,0.727,288,1113,432,168,92,370,499
166,Maryland-Eastern Shore,31,18,13,0.581,-7.63,-5.48,9.0,5.0,10,3,7,9,2162,2054,1245,729,1674,0.435,197,611,0.322,399,559,0.714,295,1057,387,207,99,589,494
167,Massachusetts,31,15,16,0.484,-1.34,0.3,6.0,12.0,8,6,3,8,2163,2214,1240,779,1794,0.434,242,731,0.331,414,581,0.713,303,1071,461,240,108,421,579
168,Massachusetts-Lowell,34,26,8,0.765,0.63,-8.53,11.0,5.0,17,0,9,8,2653,2243,1365,790,1940,0.407,212,634,0.334,451,622,0.725,320,1029,367,257,106,471,595
169,McNeese State,34,11,23,0.324,-13.63,-5.48,6.0,12.0,8,9,3,14,2352,2565,1375,902,1920,0.47,290,747,0.388,471,660,0.714,347,1169,562,238,85,443,530
170,Memphis,35,26,9,0.743,14.5,6.9,13.0,5.0,13,2,7,5,2778,2512,1415,848,2114,0.401,279,907,0.308,537,727,0.739,432,1234,470,253,141,531,649
171,Mercer,33,14,19,0.424,-5.11,-3.98,6.0,12.0,7,7,4,10,2268,2211,1335,774,1798,0.43,201,609,0.33,462,637,0.725,302,1065,354,187,76,391,514
172,Merrimack,34,18,16,0.529,-11.18,-9.12,12.0,4.0,10,6,8,8,2128,2119,1360,791,1862,0.425,196,621,0.316,341,478,0.713,397,1271,470,227,106,594,556
173,Miami (FL),37,29,8,0.784,13.98,6.84,15.0,5.0,16,1,7,4,2925,2661,1485,991,2214,0.448,285,852,0.335,394,532,0.741,364,1188,539,218,125,463,565
174,Miami (OH),32,12,20,0.375,-7.46,-2.43,6.0,12.0,9,9,3,9,2357,2385,1285,840,1819,0.462,229,664,0.345,476,655,0.727,332,1086,418,247,90,426,557
175,Michigan,34,18,16,0.529,12.43,8.69,11.0,9.0,13,4,3,8,2494,2367,1390,885,2081,0.425,223,703,0.317,374,536,0.698,329,1200,400,180,89,338,579
176,Michigan State,34,21,13,0.618,14.25,11.25,11.0,8.0,12,2,5,7,2411,2309,1380,834,1968,0.424,245,757,0.324,396,550,0.72,305,1110,447,193,117,333,556
177,Middle Tennessee,33,19,14,0.576,2.95,2.08,11.0,9.0,12,2,3,11,2313,2236,1330,789,1762,0.448,213,600,0.355,445,588,0.757,303,1047,360,225,98,492,509
178,Milwaukee,34,22,12,0.647,-4.69,-3.98,14.0,6.0,15,3,6,7,2659,2522,1385,893,2187,0.408,280,912,0.307,456,629,0.725,438,1237,446,269,117,465,605
179,Minnesota,31,9,22,0.29,-0.3,7.86,2.0,17.0,6,11,1,9,1949,2202,1250,834,1856,0.449,208,580,0.359,326,461,0.707,336,1122,433,207,110,302,524
180,Mississippi,33,12,21,0.364,5.73,7.3,3.0,15.0,7,10,2,9,2227,2279,1330,819,1873,0.437,218,645,0.338,423,568,0.745,334,1127,459,234,93,398,506
181,Mississippi State,34,21,13,0.618,11.43,6.69,8.0,10.0,12,4,4,6,2234,2073,1380,728,1849,0.394,252,809,0.311,365,510,0.716,340,1138,424,214,102,486,582
182,Mississippi Valley State,32,5,27,0.156,-18.28,-4.56,4.0,14.0,4,6,1,19,1953,2392,1290,826,1788,0.462,253,706,0.358,487,711,0.685,341,1129,442,288,111,430,557
183,Missouri,35,25,10,0.714,11.41,6.89,11.0,7.0,16,3,5,5,2762,2604,1410,891,1998,0.446,309,884,0.35,513,683,0.751,443,1310,510,216,81,592,570
184,Missouri State,32,17,15,0.531,0.35,-1.0,12.0,8.0,10,4,5,8,2098,2021,1295,722,1701,0.424,214,660,0.324,363,504,0.72,276,997,353,202,102,380,449
185,Monmouth,33,7,26,0.212,-15.64,-2.61,5.0,13.0,3,10,3,15,2036,2466,1320,828,1804,0.459,307,829,0.37,503,700,0.719,355,1196,463,228,130,474,593
186,Montana,31,17,14,0.548,-1.15,-1.85,10.0,7.0,9,4,6,9,2147,2114,1245,733,1626,0.451,185,575,0.322,463,598,0.774,236,940,344,158,71,320,504
187,Montana State,35,25,10,0.714,2.18,-1.43,15.0,3.0,12,1,10,5,2588,2342,1410,815,1885,0.432,222,654,0.339,490,654,0.749,272,1074,322,196,70,479,716
188,Morehead State,34,22,12,0.647,-7.1,-5.07,14.0,4.0,14,2,8,9,2374,2266,1365,846,1932,0.438,194,618,0.314,380,527,0.721,274,1098,365,195,110,381,582
189,Morgan State,31,15,16,0.484,-11.58,-6.1,8.0,7.0,10,2,3,12,2323,2242,1255,789,1793,0.44,186,601,0.309,478,709,0.674,402,1181,439,259,120,586,519
190,Mount St. Mary's,33,13,20,0.394,-8.18,-4.02,8.0,12.0,5,9,7,10,2101,2212,1330,797,1880,0.424,226,678,0.333,392,548,0.715,337,1136,390,253,99,392,507
191,Murray State,32,17,15,0.531,-4.45,-1.61,11.0,9.0,11,2,3,11,2254,2305,1296,854,1909,0.447,265,794,0.334,332,462,0.719,303,1093,451,185,92,347,537
192,Navy,31,18,13,0.581,-2.79,-6.12,11.0,7.0,9,6,9,7,2152,2013,1250,733,1684,0.435,222,651,0.341,325,497,0.654,290,1010,403,179,96,402,474
193,NC State,34,23,11,0.676,12.5,5.58,12.0,8.0,15,2,4,6,2643,2408,1365,859,1931,0.445,205,648,0.316,485,657,0.738,304,1185,393,172,94,449,534
194,Nebraska,32,16,16,0.5,7.12,9.02,9.0,11.0,11,4,4,9,2175,2236,1300,826,1943,0.425,289,848,0.341,295,425,0.694,332,1137,492,215,137,386,538
195,Nevada,33,22,11,0.667,10.01,6.41,12.0,6.0,14,1,6,7,2397,2238,1345,781,1836,0.425,255,779,0.327,421,577,0.73,280,1107,421,168,94,413,637
196,Nevada-Las Vegas,32,19,13,0.594,7.2,5.17,7.0,11.0,10,8,5,5,2376,2241,1305,779,1781,0.437,283,792,0.357,400,548,0.73,328,1167,453,196,95,562,612
197,New Hampshire,30,15,15,0.5,-9.05,-5.7,9.0,7.0,11,4,4,11,1992,2011,1210,741,1701,0.436,176,566,0.311,353,505,0.699,274,1105,299,166,83,329,480
198,New Mexico,34,22,12,0.647,10.82,5.22,8.0,10.0,15,5,5,6,2749,2525,1375,916,2100,0.436,271,810,0.335,422,607,0.695,344,1193,482,200,101,433,679
199,New Mexico State,24,9,15,0.375,-1.56,2.45,2.0,10.0,6,4,1,9,1769,1720,960,584,1369,0.427,213,618,0.345,339,477,0.711,203,806,297,131,65,333,449
200,New Orleans,32,12,20,0.375,-14.23,-7.36,7.0,11.0,6,9,4,10,2340,2536,1286,881,1858,0.474,245,677,0.362,529,712,0.743,350,1086,435,280,81,486,612
201,Niagara,31,16,15,0.516,-6.78,-4.58,10.0,10.0,9,4,4,10,2016,2044,1250,731,1664,0.439,182,509,0.358,400,553,0.723,270,949,321,166,110,336,501
202,Nicholls State,31,16,15,0.516,-8.54,-5.46,11.0,7.0,11,2,4,12,2344,2253,1240,743,1670,0.445,218,644,0.339,549,761,0.721,321,1114,439,191,95,549,531
203,NJIT,30,7,23,0.233,-12.57,-5.61,4.0,12.0,5,8,2,15,2008,2182,1220,808,1789,0.452,232,691,0.336,334,498,0.671,306,1118,397,156,103,303,487
204,Norfolk State,33,22,11,0.667,-3.72,-6.62,9.0,5.0,10,2,6,8,2501,2264,1332,747,1832,0.408,301,867,0.347,469,685,0.685,345,1032,463,218,87,458,637
205,North Alabama,33,18,15,0.545,-8.65,-3.95,10.0,8.0,9,4,8,10,2446,2452,1335,878,1988,0.442,264,722,0.366,432,606,0.713,326,1184,442,191,125,372,513
206,North Carolina,33,20,13,0.606,12.94,7.66,11.0,9.0,12,3,4,7,2514,2340,1345,876,2017,0.434,213,646,0.33,375,530,0.708,284,1127,368,188,113,345,617
207,North Carolina A&T,32,13,19,0.406,-11.4,-3.95,8.0,10.0,8,5,4,10,2264,2362,1290,853,1965,0.434,243,734,0.331,413,568,0.727,358,1258,417,162,91,393,489
208,North Carolina Central,30,18,12,0.6,-2.91,-6.1,10.0,4.0,13,1,4,10,2268,1977,1220,704,1657,0.425,185,609,0.304,384,564,0.681,298,966,384,203,117,503,548
209,North Dakota,33,13,20,0.394,-7.6,-3.09,6.0,12.0,8,8,4,11,2380,2438,1330,916,1948,0.47,217,618,0.351,389,522,0.745,291,1160,364,200,94,360,568
210,North Dakota State,33,16,17,0.485,-4.56,-2.11,11.0,7.0,9,4,5,10,2404,2414,1320,884,2006,0.441,243,719,0.338,403,535,0.753,270,1095,378,214,86,295,552
211,North Florida,31,14,17,0.452,-6.75,-2.54,9.0,9.0,11,2,3,14,2363,2405,1260,929,2004,0.464,205,582,0.352,342,468,0.731,367,1157,486,218,91,316,497
212,North Texas,38,31,7,0.816,10.71,2.51,16.0,4.0,14,2,10,3,2452,2121,1540,712,1822,0.391,194,643,0.302,503,733,0.686,346,1122,299,206,81,465,616
213,Northeastern,30,10,20,0.333,-10.33,-3.96,6.0,12.0,6,6,3,12,1959,2150,1210,787,1750,0.45,180,516,0.349,396,554,0.715,276,988,358,227,95,293,462
214,Northern Arizona,35,12,23,0.343,-3.87,-0.2,5.0,13.0,6,8,3,13,2581,2615,1420,905,1917,0.472,261,739,0.353,544,734,0.741,280,1190,474,172,112,424,608
215,Northern Colorado,32,12,20,0.375,-4.65,-0.65,6.0,12.0,6,7,3,12,2355,2480,1290,911,1922,0.474,211,639,0.33,447,615,0.727,296,1118,440,170,116,313,552
216,Northern Illinois,32,13,19,0.406,-6.55,-2.65,9.0,9.0,5,7,7,10,2304,2401,1285,852,1895,0.45,229,698,0.328,468,676,0.692,376,1203,413,215,97,433,549
217,Northern Iowa,32,14,18,0.438,-2.68,-1.07,9.0,11.0,8,8,4,7,2244,2238,1290,800,1783,0.449,296,837,0.354,342,471,0.726,234,1054,417,215,77,409,514
218,Northern Kentucky,35,22,13,0.629,-0.83,-2.89,14.0,6.0,14,3,6,6,2372,2224,1425,793,1808,0.439,255,704,0.362,383,543,0.705,351,1180,484,199,84,549,554
219,Northwestern,34,22,12,0.647,13.68,8.71,12.0,8.0,13,5,7,4,2303,2134,1370,745,1801,0.414,255,755,0.338,389,570,0.682,316,1193,457,154,113,473,561
220,Northwestern State,33,22,11,0.667,-4.72,-7.04,13.0,5.0,10,3,10,7,2463,2378,1330,826,1819,0.454,204,614,0.332,522,695,0.751,364,1180,431,183,107,489,551
221,Notre Dame,32,11,21,0.344,2.09,4.59,3.0,17.0,11,8,0,10,2227,2307,1285,854,1862,0.459,231,673,0.343,368,494,0.745,283,1146,433,154,103,286,463
222,Oakland,32,13,19,0.406,-8.06,-2.9,11.0,9.0,8,6,5,10,2347,2442,1305,912,1949,0.468,283,769,0.368,335,442,0.758,345,1174,563,183,94,438,536
223,Ohio,33,19,14,0.576,1.07,-2.68,10.0,8.0,14,1,4,11,2602,2413,1325,860,1932,0.445,254,747,0.34,439,647,0.679,335,1135,404,193,106,410,535
224,Ohio State,35,16,19,0.457,12.99,9.45,5.0,15.0,10,6,1,10,2538,2414,1410,879,2046,0.43,241,751,0.321,415,574,0.723,355,1159,432,164,99,369,545
225,Oklahoma,32,15,17,0.469,11.38,11.25,5.0,13.0,9,7,2,8,2165,2161,1290,797,1845,0.432,177,567,0.312,390,555,0.703,305,1050,342,228,106,332,502
226,Oklahoma State,36,20,16,0.556,12.62,10.18,8.0,10.0,12,6,5,7,2458,2370,1450,820,2076,0.395,255,808,0.316,475,632,0.752,367,1213,428,275,94,464,623
227,Old Dominion,31,19,12,0.613,-0.41,-0.64,11.0,7.0,12,4,6,5,2073,2052,1245,714,1730,0.413,229,731,0.313,395,593,0.666,322,1089,398,182,122,355,556
228,Omaha,32,9,23,0.281,-10.8,-1.83,4.0,14.0,5,7,1,15,2192,2438,1285,851,1859,0.458,275,760,0.362,461,616,0.748,311,1120,443,228,101,349,503
229,Oral Roberts,35,30,5,0.857,8.55,-2.84,18.0,0.0,16,0,11,4,2915,2458,1400,918,2207,0.416,301,868,0.347,321,448,0.717,368,1287,418,182,95,445,526
230,Oregon,36,21,15,0.583,13.83,9.5,12.0,8.0,15,6,4,6,2542,2386,1445,866,2119,0.409,265,787,0.337,389,507,0.767,343,1165,441,219,89,395,627
231,Oregon State,32,11,21,0.344,0.08,6.6,5.0,15.0,10,7,1,10,1959,2144,1280,745,1743,0.427,225,665,0.338,429,593,0.723,320,1075,432,208,103,377,531
232,Pacific,33,15,18,0.455,-0.56,2.05,7.0,9.0,7,10,7,7,2502,2565,1330,906,1937,0.468,275,780,0.353,478,704,0.679,345,1219,447,180,103,428,598
233,Penn State,37,23,14,0.622,13.04,9.02,10.0,10.0,13,4,4,7,2673,2524,1505,933,2171,0.43,267,816,0.327,391,554,0.706,336,1293,514,173,105,317,500
234,Pennsylvania,30,17,13,0.567,0.85,-1.11,9.0,5.0,11,4,6,9,2249,2160,1220,757,1811,0.418,260,800,0.325,386,564,0.684,315,1014,395,194,88,309,452
235,Pepperdine,31,9,22,0.29,-0.12,4.71,2.0,14.0,8,8,0,12,2417,2520,1260,915,1991,0.46,243,676,0.359,447,638,0.701,341,1149,439,224,67,378,519
236,Pittsburgh,36,24,12,0.667,10.59,5.2,14.0,6.0,14,3,7,5,2704,2510,1440,892,2122,0.42,273,836,0.327,453,645,0.702,376,1246,479,182,119,406,647
237,Portland,33,14,19,0.424,1.68,4.13,5.0,11.0,10,7,2,10,2566,2594,1330,932,2045,0.456,337,891,0.378,393,573,0.686,349,1169,474,206,60,403,707
238,Portland State,31,12,19,0.387,-5.17,-0.58,6.0,11.0,6,7,5,9,2363,2340,1240,787,1669,0.472,202,566,0.357,564,760,0.742,292,1113,425,159,69,495,593
239,Prairie View,32,13,19,0.406,-8.92,-6.58,9.0,9.0,9,3,4,14,2168,2196,1305,742,1723,0.431,197,579,0.34,515,718,0.717,285,1079,359,184,132,494,575
240,Presbyterian,32,5,27,0.156,-13.55,-5.02,1.0,17.0,5,9,0,15,2021,2223,1294,786,1686,0.466,222,592,0.375,429,655,0.655,295,1052,374,222,129,396,555
241,Princeton,32,23,9,0.719,4.76,-0.97,10.0,4.0,12,3,7,4,2416,2192,1295,810,1904,0.425,204,633,0.322,368,534,0.689,263,1055,354,196,106,336,572
242,Providence,33,21,12,0.636,12.89,6.55,13.0,7.0,15,2,6,6,2552,2343,1345,872,1980,0.44,225,665,0.338,374,502,0.745,320,1069,419,199,130,387,597
243,Purdue,35,29,6,0.829,18.23,8.31,15.0,5.0,14,2,8,3,2543,2196,1405,842,2024,0.416,225,717,0.314,287,389,0.738,284,975,432,215,103,348,660
244,Purdue Fort Wayne,32,17,15,0.531,-5.46,-4.96,9.0,11.0,9,6,7,8,2364,2234,1286,847,1909,0.444,228,754,0.302,312,433,0.721,274,1107,395,212,104,414,517
245,Queens (NC),33,18,15,0.545,-4.16,-4.26,7.0,11.0,8,5,7,10,2564,2463,1320,924,2015,0.459,253,730,0.347,362,506,0.715,293,1114,443,211,132,372,577
246,Quinnipiac,32,20,12,0.625,-2.43,-5.2,11.0,9.0,9,4,9,6,2335,2231,1295,822,1941,0.423,225,710,0.317,362,517,0.7,320,1092,392,208,129,377,550
247,Radford,36,21,15,0.583,-1.86,-3.86,12.0,6.0,10,3,7,10,2496,2332,1445,849,1889,0.449,233,701,0.332,401,587,0.683,316,1128,404,201,96,483,585
248,Rhode Island,31,9,22,0.29,-4.16,0.49,5.0,13.0,7,9,1,10,2046,2190,1255,793,1822,0.435,203,633,0.321,401,577,0.695,328,1115,406,213,165,370,558
249,Rice,35,19,16,0.543,-1.95,1.4,8.0,12.0,11,7,6,7,2693,2680,1420,1006,2161,0.466,294,809,0.363,374,538,0.695,318,1211,463,242,90,417,607
250,Richmond,33,15,18,0.455,1.43,0.34,7.0,11.0,12,4,1,11,2273,2237,1340,813,1893,0.429,251,762,0.329,360,496,0.726,286,1137,405,198,94,381,578
251,Rider,30,16,14,0.533,-3.49,-4.9,13.0,7.0,8,5,8,6,2105,2027,1215,690,1625,0.425,249,699,0.356,398,618,0.644,290,947,364,179,97,334,472
252,Robert Morris,33,16,17,0.485,-5.83,-5.57,10.0,10.0,11,4,5,10,2287,2205,1325,793,1831,0.433,209,591,0.354,410,561,0.731,309,1110,349,224,89,435,509
253,Rutgers,34,19,15,0.559,14.58,7.31,10.0,10.0,14,6,4,7,2326,2079,1370,742,1855,0.4,245,796,0.308,350,509,0.688,333,1166,417,200,133,492,543
254,Sacramento State,32,14,18,0.438,-4.63,-1.6,7.0,11.0,9,4,5,10,2114,2169,1305,822,1801,0.456,193,549,0.352,332,451,0.736,248,950,379,213,85,302,496
255,Sacred Heart,33,16,17,0.485,-12.78,-10.91,8.0,8.0,9,6,7,11,2332,2351,1330,866,1973,0.439,246,729,0.337,373,533,0.7,362,1226,461,245,101,463,501
256,Saint Francis (PA),31,13,18,0.419,-13.41,-9.27,9.0,7.0,10,5,3,13,2263,2286,1245,843,1868,0.451,218,660,0.33,382,552,0.692,304,1062,422,209,84,329,534
257,Saint Joseph's,33,16,17,0.485,-0.33,-0.3,8.0,10.0,10,6,4,7,2388,2389,1330,834,1923,0.434,276,810,0.341,445,630,0.706,355,1195,491,226,120,437,574
258,Saint Louis,33,21,12,0.636,6.04,2.85,12.0,6.0,15,3,4,7,2493,2348,1320,819,1977,0.414,254,754,0.337,456,633,0.72,327,1110,433,211,109,353,561
259,Saint Mary's (CA),35,27,8,0.771,17.41,7.18,14.0,2.0,16,2,6,2,2473,2105,1415,753,1806,0.417,191,577,0.331,408,549,0.743,242,1000,280,166,128,436,596
260,Saint Peter's,32,14,18,0.438,-9.9,-5.25,7.0,13.0,8,6,4,11,1986,2083,1290,664,1551,0.428,189,557,0.339,566,789,0.717,294,1037,332,147,140,402,516
261,Sam Houston,34,26,8,0.765,7.15,1.08,14.0,4.0,12,1,11,6,2454,2015,1370,667,1704,0.391,262,795,0.33,419,598,0.701,276,1040,374,193,102,564,554
262,Samford,32,21,11,0.656,0.5,-4.36,15.0,3.0,13,3,8,7,2519,2290,1300,770,1783,0.432,287,782,0.367,463,654,0.708,296,1066,440,207,72,468,649
263,San Diego,31,11,20,0.355,-2.06,3.28,4.0,12.0,8,9,3,8,2391,2495,1250,897,1818,0.493,309,757,0.408,392,587,0.668,296,1077,540,168,93,399,546
264,San Diego State,39,32,7,0.821,15.81,8.92,15.0,3.0,15,1,8,2,2775,2475,1570,878,2146,0.409,243,857,0.284,476,633,0.752,345,1255,413,243,116,503,697
265,San Francisco,34,20,14,0.588,6.0,3.63,7.0,9.0,11,5,5,6,2591,2496,1370,854,1941,0.44,230,675,0.341,558,726,0.769,311,1113,384,228,85,431,590
266,San Jose State,35,21,14,0.6,5.17,4.52,10.0,8.0,12,3,5,8,2362,2318,1415,826,1970,0.419,240,700,0.343,426,559,0.762,294,1067,419,180,91,291,518
267,Santa Clara,33,23,10,0.697,8.55,5.05,11.0,5.0,14,5,6,3,2538,2413,1335,883,2035,0.434,281,785,0.358,366,501,0.731,287,1106,446,211,88,392,582
268,Seattle,32,20,12,0.625,0.91,0.67,11.0,7.0,12,2,7,7,2303,2209,1285,791,1847,0.428,207,643,0.322,420,600,0.7,284,1125,412,197,111,422,592
269,Seton Hall,33,17,16,0.515,11.0,8.5,10.0,10.0,10,6,6,7,2256,2149,1320,762,1835,0.415,215,676,0.318,410,568,0.722,342,1121,415,233,144,475,598
270,Siena,32,17,15,0.531,-3.44,-4.82,11.0,9.0,8,5,7,8,2195,2151,1295,793,1765,0.449,166,495,0.335,399,582,0.686,284,1019,341,244,101,398,555
271,South Alabama,35,19,16,0.543,3.58,-0.49,9.0,9.0,10,4,4,10,2483,2282,1405,853,2032,0.42,171,581,0.294,405,565,0.717,346,1253,350,185,102,384,452
272,South Carolina,32,11,21,0.344,-2.28,6.0,4.0,14.0,7,8,4,8,2059,2324,1300,864,1858,0.465,228,674,0.338,368,546,0.674,343,1122,470,234,112,336,478
273,South Carolina State,31,5,26,0.161,-16.73,-4.13,2.0,12.0,4,6,1,19,2274,2599,1250,890,1785,0.499,259,652,0.397,560,777,0.721,343,1152,521,233,132,485,536
274,South Carolina Upstate,32,16,16,0.5,-7.44,-3.81,10.0,8.0,11,2,4,12,2198,2225,1285,750,1732,0.433,211,632,0.334,514,729,0.705,340,1127,353,202,82,460,564
275,South Dakota,31,12,19,0.387,-9.87,-3.32,7.0,11.0,8,6,2,11,2149,2282,1240,813,1800,0.452,256,718,0.357,400,547,0.731,283,1060,381,196,115,305,506
276,South Dakota State,32,19,13,0.594,-1.82,-2.07,13.0,5.0,10,2,6,9,2270,2233,1290,826,1880,0.439,254,768,0.331,327,431,0.759,276,1092,408,202,101,381,532
277,South Florida,32,14,18,0.438,1.95,1.95,7.0,11.0,9,9,4,7,2303,2303,1285,783,1818,0.431,245,702,0.349,492,675,0.729,314,1087,430,219,97,418,536
278,Southeast Missouri State,36,19,17,0.528,-7.4,-6.81,10.0,8.0,9,4,5,11,2789,2734,1465,928,2085,0.445,256,744,0.344,622,899,0.692,343,1305,470,247,99,527,716
279,Southeastern Louisiana,32,18,14,0.563,-8.0,-6.73,12.0,6.0,10,4,7,8,2483,2432,1305,861,1872,0.46,295,772,0.382,415,603,0.688,327,1135,472,193,87,465,550
280,Southern,32,15,17,0.469,-8.57,-6.5,11.0,7.0,9,2,5,12,2300,2280,1290,766,1741,0.44,239,722,0.331,509,731,0.696,296,1136,457,211,124,552,560
281,Southern California,33,22,11,0.667,13.06,8.0,14.0,6.0,15,2,5,5,2391,2224,1325,776,1977,0.393,245,733,0.334,427,598,0.714,415,1181,433,224,98,406,576
282,Southern Illinois,33,23,10,0.697,1.15,-2.14,14.0,6.0,13,2,8,6,2168,2026,1325,743,1769,0.42,201,609,0.33,339,521,0.651,299,1067,365,208,95,428,527
283,SIU Edwardsville,33,19,14,0.576,-6.45,-7.52,9.0,9.0,9,5,7,8,2463,2353,1320,823,1936,0.425,235,699,0.336,472,646,0.731,357,1171,390,197,91,452,633
284,Southern Indiana,33,16,17,0.485,-8.87,-7.13,9.0,9.0,10,4,5,11,2500,2447,1335,829,1903,0.436,263,761,0.346,526,731,0.72,310,1144,402,204,133,418,602
285,Southern Methodist,32,10,22,0.313,-0.12,5.2,5.0,13.0,7,9,1,11,2248,2418,1300,864,1908,0.453,247,708,0.349,443,625,0.709,343,1201,495,225,152,428,561
286,Southern Mississippi,33,25,8,0.758,3.31,-1.56,14.0,4.0,15,0,8,7,2436,2182,1320,778,1874,0.415,225,709,0.317,401,566,0.708,343,1119,408,221,83,481,550
287,Southern Utah,37,24,13,0.649,3.39,1.42,12.0,6.0,13,2,5,8,3064,2764,1510,999,2270,0.44,288,829,0.347,478,675,0.708,344,1292,473,252,128,527,760
288,St. Bonaventure,32,14,18,0.438,-1.32,-0.41,8.0,10.0,11,4,2,11,2136,2165,1290,735,1713,0.429,194,675,0.287,501,700,0.716,311,1104,414,191,88,418,508
289,St. Francis (NY),30,14,16,0.467,-16.49,-11.17,7.0,9.0,10,5,4,11,1946,2034,1205,749,1677,0.447,177,454,0.39,359,516,0.696,311,1053,401,192,92,409,493
290,St. John's (NY),33,18,15,0.545,8.64,6.49,7.0,13.0,12,7,3,8,2552,2481,1340,885,2037,0.434,277,802,0.345,434,603,0.72,339,1178,509,271,108,486,533
291,St. Thomas,33,19,14,0.576,-3.1,-4.65,9.0,9.0,12,2,4,11,2447,2316,1320,839,1845,0.455,222,661,0.336,416,561,0.742,305,1134,390,140,118,390,563
292,Stanford,33,14,19,0.424,9.64,7.67,7.0,13.0,9,6,2,8,2321,2256,1320,806,1819,0.443,263,742,0.354,381,521,0.731,285,1041,415,196,90,400,535
293,Stephen F. Austin,32,19,13,0.594,0.73,-0.69,11.0,7.0,12,4,6,5,2427,2238,1305,764,1740,0.439,214,645,0.332,496,714,0.695,341,1067,459,197,108,578,670
294,Stetson,31,17,14,0.548,-2.83,-2.69,12.0,6.0,9,3,7,9,2381,2287,1270,826,1821,0.454,244,692,0.353,391,524,0.746,295,1034,421,163,74,317,463
295,Stonehill,31,14,17,0.452,-12.86,-8.59,10.0,6.0,7,4,6,12,2076,2157,1255,779,1822,0.428,253,735,0.344,346,493,0.702,344,1127,425,217,91,419,509
