Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
80,Eastern Kentucky,22,12,10,0.545,-4.49,-2.12,8.0,1.0,9,3,3,7,1793,1679,885,604,1422,0.425,198,530,0.374,273,391,0.698,263,820,303,163,59,275,362
81,Eastern Michigan,22,9,13,0.409,-13.96,-3.91,2.0,8.0,7,4,2,8,1458,1641,890,596,1288,0.463,167,505,0.331,282,399,0.707,226,793,296,149,65,240,354
82,Eastern Washington,22,14,8,0.636,1.12,-0.08,8.0,1.0,7,0,7,8,1724,1580,880,551,1309,0.421,171,526,0.325,307,422,0.727,216,712,277,148,59,268,412
83,Elon,23,10,13,0.435,-10.87,-5.68,3.0,7.0,6,4,2,9,1751,1755,920,635,1390,0.457,182,541,0.336,303,420,0.721,263,802,321,134,75,253,371
84,Evansville,23,14,9,0.609,-2.97,-0.38,5.0,7.0,9,2,4,7,1681,1668,930,603,1400,0.431,205,607,0.338,257,355,0.724,212,820,307,147,71,289,375
85,Fairfield,21,12,9,0.571,-3.79,-5.94,6.0,4.0,5,3,7,5,1601,1511,840,565,1269,0.445,143,445,0.321,238,343,0.694,242,766,280,133,61,288,333
86,FDU,23,11,12,0.478,-14.11,-8.06,5.0,3.0,6,5,5,6,1797,1822,925,644,1424,0.452,211,584,0.361,323,459,0.704,262,909,349,163,68,338,418
87,Florida,22,15,7,0.682,14.54,6.63,5.0,4.0,9,1,2,4,1868,1694,900,617,1432,0.431,152,459,0.331,308,447,0.689,248,778,259,183,98,237,414
88,Florida A&M,19,4,15,0.211,-16.09,-0.21,2.0,6.0,2,5,2,9,1313,1560,770,531,1119,0.475,175,443,0.395,323,476,0.679,197,681,275,166,69,210,272
89,Florida Atlantic,22,18,4,0.818,15.91,4.13,8.0,1.0,9,1,3,2,1835,1576,895,583,1351,0.432,164,492,0.333,246,345,0.713,242,742,230,124,52,269,392
90,Florida Gulf Coast,24,10,14,0.417,-6.39,-2.25,4.0,5.0,7,3,2,8,1690,1732,965,626,1393,0.449,214,598,0.358,266,381,0.698,229,779,324,160,61,243,366
91,Florida International,23,8,15,0.348,-8.0,-1.41,3.0,5.0,7,4,1,8,1722,1776,925,617,1289,0.479,197,508,0.388,345,480,0.719,261,875,357,171,89,419,373
92,Florida State,21,12,9,0.571,10.29,7.67,6.0,4.0,7,5,3,3,1623,1568,845,527,1191,0.442,152,460,0.33,362,531,0.682,231,778,244,125,58,327,405
93,Fordham,22,10,12,0.455,-0.59,-0.63,4.0,5.0,4,8,4,2,1619,1618,900,550,1239,0.444,124,347,0.357,394,545,0.723,209,812,261,157,82,322,428
94,Fresno State,22,9,13,0.409,-1.86,2.57,2.0,7.0,7,5,1,6,1528,1610,890,602,1313,0.458,179,467,0.383,227,336,0.676,227,733,284,142,75,237,354
95,Furman,22,12,10,0.545,0.41,-2.17,6.0,3.0,9,1,3,7,1783,1681,895,641,1401,0.458,160,486,0.329,239,359,0.666,217,802,320,166,75,279,367
96,Gardner-Webb,23,11,12,0.478,-3.0,0.25,6.0,2.0,8,2,2,7,1709,1674,931,571,1317,0.434,154,466,0.33,378,542,0.697,204,832,264,131,76,281,404
97,George Mason,22,15,7,0.682,6.74,1.12,4.0,5.0,11,1,3,5,1616,1474,880,504,1265,0.398,181,519,0.349,285,396,0.72,226,719,247,147,80,236,396
98,George Washington,21,14,7,0.667,1.19,-1.76,3.0,5.0,11,2,1,4,1678,1604,875,596,1460,0.408,192,570,0.337,220,301,0.731,261,810,293,150,78,237,361
99,Georgetown,21,8,13,0.381,0.98,4.79,1.0,9.0,7,7,1,6,1513,1593,850,588,1237,0.475,147,446,0.33,270,378,0.714,222,721,307,162,76,249,353
100,Georgia,22,14,8,0.636,9.78,6.88,4.0,5.0,11,3,3,2,1684,1620,885,588,1371,0.429,164,515,0.318,280,390,0.718,257,837,321,139,89,269,421
101,Georgia Southern,23,5,18,0.217,-10.89,-2.2,5.0,6.0,3,4,2,11,1626,1826,925,629,1379,0.456,194,525,0.37,374,545,0.686,300,904,328,172,93,279,355
102,Georgia State,22,9,13,0.409,-5.21,-2.86,4.0,7.0,6,3,3,10,1723,1661,890,587,1360,0.432,147,507,0.29,340,488,0.697,238,839,298,117,91,231,353
103,Georgia Tech,22,10,12,0.455,4.78,7.83,3.0,8.0,6,5,2,6,1605,1672,900,586,1377,0.426,174,538,0.323,326,457,0.713,257,803,287,149,72,206,376
104,Gonzaga,22,16,6,0.727,16.64,2.54,7.0,2.0,10,2,3,2,1853,1491,880,540,1365,0.396,162,508,0.319,249,344,0.724,223,708,248,129,61,270,388
105,Grambling,21,9,12,0.429,-12.27,-2.16,6.0,2.0,6,2,2,8,1386,1501,843,535,1179,0.454,151,407,0.371,280,384,0.729,214,686,323,152,57,273,326
106,Grand Canyon,23,21,2,0.913,10.0,-1.14,11.0,1.0,11,0,7,1,1851,1556,925,552,1346,0.41,143,451,0.317,309,435,0.71,243,747,268,147,61,327,466
107,Green Bay,24,15,9,0.625,-3.46,-3.91,10.0,3.0,10,1,5,7,1647,1588,965,565,1321,0.428,136,458,0.297,322,451,0.714,224,755,286,154,89,231,355
108,Hampton,23,5,18,0.217,-16.96,-5.41,0.0,10.0,3,7,0,9,1728,1794,920,631,1449,0.435,189,584,0.324,343,448,0.766,260,839,294,170,62,259,377
109,Harvard,19,11,8,0.579,-3.28,-1.28,2.0,4.0,7,4,4,4,1357,1365,765,508,1193,0.426,158,492,0.321,191,288,0.663,228,706,249,125,63,205,321
110,Hawaii,23,12,11,0.522,-0.78,-1.25,4.0,7.0,8,6,2,4,1628,1577,925,577,1275,0.453,110,325,0.338,313,427,0.733,183,738,220,143,55,270,418
111,High Point,24,20,4,0.833,2.49,-5.06,9.0,0.0,13,0,5,3,2038,1769,970,628,1420,0.442,163,465,0.351,350,482,0.726,206,714,286,121,68,233,531
112,Hofstra,23,13,10,0.565,0.85,-0.83,6.0,4.0,8,2,2,8,1713,1623,925,562,1356,0.414,199,576,0.345,300,399,0.752,254,847,307,135,57,274,336
113,Holy Cross,23,7,16,0.304,-17.57,-7.57,4.0,6.0,3,6,3,9,1540,1732,925,615,1364,0.451,199,538,0.37,303,408,0.743,237,828,317,161,77,206,326
114,Houston,22,19,3,0.864,26.89,7.25,6.0,3.0,12,0,3,3,1620,1188,885,396,1072,0.369,131,454,0.289,265,415,0.639,216,725,256,106,60,362,352
115,Houston Christian,20,5,15,0.25,-16.44,-1.16,3.0,6.0,4,4,1,11,1424,1627,805,615,1344,0.458,145,461,0.315,252,367,0.687,243,775,325,192,104,209,347
116,Howard,23,9,14,0.391,-8.71,-5.62,3.0,3.0,5,3,4,8,1725,1745,940,612,1389,0.441,167,493,0.339,354,514,0.689,277,799,306,177,80,289,426
117,Idaho,22,8,14,0.364,-10.18,-3.03,2.0,7.0,5,7,2,7,1532,1585,885,549,1210,0.454,175,478,0.366,312,433,0.721,194,759,297,134,77,249,337
118,Idaho State,23,9,14,0.391,-8.16,-3.5,4.0,6.0,5,3,4,10,1605,1613,935,594,1242,0.478,127,373,0.34,298,402,0.741,183,714,282,146,59,273,401
119,Illinois,21,16,5,0.762,20.1,6.72,7.0,3.0,11,2,3,3,1729,1448,845,556,1359,0.409,119,378,0.315,217,317,0.685,220,702,227,121,67,197,378
120,Illinois State,23,11,12,0.478,-2.87,0.09,5.0,7.0,7,5,3,5,1514,1560,920,564,1262,0.447,162,472,0.343,270,367,0.736,181,768,299,118,78,265,432
121,Illinois-Chicago,23,8,15,0.348,-1.2,0.34,1.0,11.0,4,7,2,7,1598,1581,920,547,1313,0.417,130,448,0.29,357,475,0.752,227,815,259,154,80,273,330
122,Incarnate Word,21,7,14,0.333,-14.11,-6.37,2.0,6.0,4,4,3,9,1543,1640,845,568,1268,0.448,146,432,0.338,358,491,0.729,233,754,294,168,90,243,365
123,Indiana,22,13,9,0.591,7.3,8.12,5.0,6.0,11,3,1,4,1616,1634,880,567,1349,0.42,189,554,0.341,311,423,0.735,250,775,298,164,74,236,432
124,Indiana State,23,20,3,0.87,14.16,1.89,11.0,1.0,10,0,6,3,1966,1666,925,620,1420,0.437,162,483,0.335,264,364,0.725,209,740,256,146,78,274,405
125,Iona,20,10,10,0.5,-1.71,-4.06,5.0,4.0,6,3,3,4,1465,1418,800,478,1059,0.451,150,448,0.335,312,431,0.724,203,715,261,110,76,312,309
126,Iowa,22,13,9,0.591,14.2,7.25,5.0,6.0,9,3,2,5,1852,1699,880,618,1382,0.447,167,497,0.336,296,419,0.706,255,824,319,132,95,285,384
127,Iowa State,21,16,5,0.762,22.32,4.61,5.0,3.0,13,0,2,3,1677,1305,840,433,1078,0.402,172,504,0.341,267,374,0.714,191,672,259,128,63,384,411
128,IUPUI,24,6,18,0.25,-19.19,-3.71,2.0,11.0,4,8,2,8,1585,1872,965,680,1367,0.497,192,522,0.368,320,450,0.711,250,787,386,163,78,322,405
129,Jackson State,21,8,13,0.381,-9.92,-2.78,4.0,4.0,2,1,4,11,1484,1634,840,562,1230,0.457,173,489,0.354,337,473,0.712,242,789,318,165,83,282,370
130,Jacksonville,23,11,12,0.478,-10.69,-3.34,2.0,7.0,8,1,2,11,1681,1697,925,578,1326,0.436,178,516,0.345,363,525,0.691,254,760,310,175,73,296,411
131,Jacksonville State,23,11,12,0.478,-2.31,-2.76,3.0,5.0,6,4,4,8,1622,1487,925,526,1253,0.42,140,451,0.31,295,426,0.692,203,714,232,154,70,292,396
132,James Madison,23,20,3,0.87,8.96,-5.13,8.0,3.0,11,1,7,2,1969,1588,935,563,1356,0.415,132,451,0.293,330,464,0.711,223,793,242,136,82,361,392
133,Kansas,22,18,4,0.818,19.78,8.87,6.0,3.0,12,0,2,3,1741,1485,880,532,1350,0.394,173,540,0.32,248,354,0.701,227,708,260,156,61,260,364
134,Kansas City,24,10,14,0.417,-6.78,-2.82,4.0,5.0,8,3,2,8,1725,1701,975,586,1308,0.448,152,453,0.336,377,536,0.703,216,784,291,146,65,297,415
135,Kansas State,22,14,8,0.636,10.53,7.17,4.0,5.0,11,2,2,4,1585,1511,905,530,1323,0.401,161,511,0.315,290,412,0.704,265,765,265,176,72,276,394
136,Kennesaw State,23,13,10,0.565,-6.62,-5.47,4.0,5.0,8,3,3,7,1943,1841,930,627,1451,0.432,183,546,0.335,404,561,0.72,273,912,297,156,107,324,454
137,Kent State,22,11,11,0.5,-0.02,-1.52,4.0,6.0,5,6,4,4,1705,1612,900,570,1260,0.452,178,521,0.342,294,417,0.705,212,732,300,156,73,306,407
138,Kentucky,21,15,6,0.714,16.52,6.09,5.0,4.0,10,3,3,2,1865,1646,855,579,1369,0.423,185,567,0.326,303,431,0.703,251,798,312,127,78,260,364
139,La Salle,22,11,11,0.5,-2.47,-0.13,2.0,7.0,7,5,3,6,1632,1615,900,585,1312,0.446,146,419,0.348,299,422,0.709,246,850,306,103,73,260,347
140,Lafayette,23,9,14,0.391,-10.01,-4.51,8.0,2.0,4,6,5,6,1419,1524,930,540,1306,0.413,172,510,0.337,272,372,0.731,232,846,278,153,67,273,344
141,Lamar,22,12,10,0.545,-5.1,-7.05,6.0,3.0,9,1,1,9,1780,1666,890,546,1298,0.421,194,553,0.351,380,529,0.718,260,789,339,162,74,322,417
142,Le Moyne,22,9,13,0.409,-11.98,-7.19,4.0,4.0,6,2,3,11,1637,1611,880,588,1321,0.445,200,579,0.345,235,332,0.708,247,846,338,133,51,306,292
143,Lehigh,21,7,14,0.333,-8.19,-4.67,4.0,6.0,4,4,3,10,1536,1523,845,547,1239,0.441,161,452,0.356,268,380,0.705,176,759,254,146,64,270,358
144,Liberty,23,14,9,0.609,3.36,-0.29,3.0,5.0,8,2,2,5,1731,1483,930,540,1264,0.427,127,412,0.308,276,381,0.724,184,767,216,125,81,274,363
145,Lindenwood,23,8,15,0.348,-17.16,-6.51,2.0,8.0,4,6,2,9,1520,1658,920,567,1248,0.454,182,492,0.37,342,482,0.71,213,808,296,143,79,288,425
146,Lipscomb,24,14,10,0.583,-1.78,-3.59,5.0,4.0,8,1,4,8,1944,1819,960,683,1506,0.454,199,571,0.349,254,352,0.722,245,843,292,122,83,285,371
147,Little Rock,23,12,11,0.522,-6.29,-7.33,6.0,4.0,9,4,3,6,1796,1772,930,596,1361,0.438,171,512,0.334,409,541,0.756,252,813,286,120,69,292,410
148,Long Beach State,23,14,9,0.609,-1.1,-1.05,6.0,5.0,6,2,7,5,1808,1758,930,612,1421,0.431,225,659,0.341,309,446,0.693,262,824,365,168,59,334,464
149,Long Island University,21,5,16,0.238,-19.7,-6.75,4.0,5.0,3,3,1,13,1362,1634,840,579,1252,0.462,137,430,0.319,339,489,0.693,225,811,327,177,81,224,322
150,Longwood,24,14,10,0.583,-2.95,-6.57,2.0,7.0,10,2,4,8,1801,1593,975,571,1320,0.433,165,490,0.337,286,426,0.671,191,710,272,148,68,337,471
151,Louisiana,23,15,8,0.652,1.78,-2.03,8.0,3.0,9,1,4,6,1786,1631,920,578,1274,0.454,107,401,0.267,368,518,0.71,249,786,263,156,89,354,360
152,Louisiana State,21,12,9,0.571,9.75,4.42,4.0,4.0,9,3,1,4,1628,1516,845,509,1247,0.408,177,535,0.331,321,427,0.752,247,750,247,168,80,299,365
153,Louisiana Tech,22,16,6,0.727,8.28,-0.09,6.0,1.0,11,0,5,6,1677,1380,890,485,1267,0.383,142,441,0.322,268,387,0.693,235,728,219,147,69,285,408
154,Louisiana-Monroe,21,7,14,0.333,-10.14,-1.09,3.0,8.0,5,5,2,9,1471,1567,845,512,1218,0.42,197,568,0.347,346,463,0.747,223,736,314,150,84,249,380
155,Louisville,22,7,15,0.318,0.94,6.08,2.0,9.0,6,7,1,6,1602,1715,885,612,1317,0.465,174,509,0.342,317,427,0.742,213,769,330,157,87,261,440
156,Loyola (IL),21,14,7,0.667,4.75,1.1,6.0,2.0,10,2,3,3,1539,1415,840,480,1210,0.397,154,431,0.357,301,427,0.705,198,711,245,144,70,258,343
157,Loyola (MD),23,4,19,0.174,-16.78,-6.06,2.0,8.0,1,8,3,10,1490,1692,930,612,1308,0.468,182,484,0.376,286,417,0.686,203,752,318,180,84,244,389
158,Loyola Marymount,22,10,12,0.455,1.65,1.13,3.0,5.0,7,5,2,4,1604,1552,880,568,1290,0.44,120,380,0.316,296,396,0.747,194,704,282,137,82,200,362
159,Maine,23,11,12,0.478,-5.72,-4.58,3.0,5.0,5,3,4,9,1571,1544,920,568,1274,0.446,126,411,0.307,282,426,0.662,209,792,303,145,79,301,344
160,Manhattan,19,5,14,0.263,-14.37,-2.92,2.0,8.0,2,6,3,8,1270,1464,770,545,1197,0.455,139,402,0.346,235,314,0.748,203,741,318,170,77,228,257
161,Marist,19,10,9,0.526,-7.28,-8.49,5.0,5.0,5,3,5,6,1227,1204,760,414,982,0.422,123,383,0.321,253,368,0.688,167,636,182,132,46,274,280
162,Marquette,22,17,5,0.773,19.79,9.02,8.0,3.0,10,1,5,3,1726,1489,880,529,1244,0.425,176,529,0.333,255,348,0.733,217,759,301,124,58,347,327
163,Marshall,24,12,12,0.5,-3.43,-1.87,7.0,4.0,8,5,3,4,1826,1829,960,669,1521,0.44,182,544,0.335,309,434,0.712,255,920,330,181,65,291,406
164,Maryland,22,13,9,0.591,11.3,5.11,5.0,6.0,10,2,3,5,1530,1394,885,494,1217,0.406,120,354,0.339,286,389,0.735,233,760,239,136,73,290,419
165,Maryland-Baltimore County,23,7,16,0.304,-10.84,-5.79,2.0,6.0,5,6,2,10,1817,1909,920,706,1538,0.459,180,540,0.333,317,436,0.727,267,894,313,203,73,261,360
166,Maryland-Eastern Shore,19,5,14,0.263,-18.33,-4.27,1.0,5.0,5,3,0,11,1218,1357,775,480,1086,0.442,129,393,0.328,268,409,0.655,205,728,253,132,53,250,279
167,Massachusetts,21,14,7,0.667,8.47,-0.43,5.0,4.0,10,2,1,4,1693,1506,845,500,1198,0.417,161,468,0.344,345,478,0.722,231,719,273,126,66,300,403
168,Massachusetts-Lowell,21,15,6,0.714,-0.92,-6.31,6.0,2.0,7,3,8,3,1679,1421,845,539,1331,0.405,131,461,0.284,212,299,0.709,212,685,240,159,63,262,374
169,McNeese State,22,19,3,0.864,5.69,-4.92,8.0,1.0,11,0,7,3,1760,1363,880,463,1194,0.388,192,591,0.325,245,343,0.714,231,722,281,98,72,357,393
170,Memphis,22,16,6,0.727,9.16,4.02,5.0,4.0,9,2,5,3,1766,1653,890,577,1383,0.417,201,589,0.341,298,420,0.71,283,800,294,162,95,303,412
171,Mercer,23,10,13,0.435,-5.51,-3.21,3.0,7.0,6,5,3,7,1605,1611,920,550,1247,0.441,143,429,0.333,368,511,0.72,234,803,243,158,72,298,352
172,Merrimack,23,13,10,0.565,-3.74,-5.03,7.0,2.0,8,1,4,8,1576,1524,925,545,1317,0.414,136,425,0.32,298,412,0.723,296,886,316,160,70,366,372
173,Miami (FL),22,15,7,0.682,13.12,4.53,6.0,5.0,11,2,2,4,1778,1589,885,595,1399,0.425,192,636,0.302,207,288,0.719,230,747,331,161,72,270,343
174,Miami (OH),22,11,11,0.5,-5.12,-3.02,5.0,5.0,7,3,4,8,1618,1571,885,553,1275,0.434,142,458,0.31,323,444,0.727,225,770,264,137,74,266,399
175,Michigan,22,7,15,0.318,8.07,9.89,2.0,9.0,4,7,2,5,1694,1734,895,635,1396,0.455,162,452,0.358,302,415,0.728,254,765,291,164,96,215,371
176,Michigan State,22,14,8,0.636,19.26,9.17,6.0,5.0,12,2,1,4,1658,1436,885,493,1244,0.396,165,533,0.31,285,393,0.725,233,750,267,120,65,279,392
177,Middle Tennessee,22,8,14,0.364,-7.2,-0.3,2.0,5.0,7,6,0,6,1405,1480,895,547,1257,0.435,127,397,0.32,259,363,0.713,231,768,230,149,72,264,364
178,Milwaukee,22,11,11,0.5,-5.96,-2.76,6.0,5.0,7,3,3,7,1729,1746,895,609,1362,0.447,194,522,0.372,334,441,0.757,257,794,344,163,96,263,396
179,Minnesota,21,14,7,0.667,10.23,1.94,5.0,5.0,12,3,2,3,1606,1432,845,529,1248,0.424,121,359,0.337,253,350,0.723,220,694,280,155,67,246,369
180,Mississippi,22,18,4,0.818,10.46,5.14,5.0,4.0,13,1,3,3,1692,1575,880,568,1334,0.426,162,497,0.326,277,390,0.71,292,818,312,143,66,290,374
181,Mississippi State,22,14,8,0.636,13.5,7.68,3.0,6.0,8,2,0,6,1632,1504,880,527,1289,0.409,153,533,0.287,297,407,0.73,222,728,257,169,70,270,393
182,Mississippi Valley State,22,0,22,0.0,-27.12,-0.07,0.0,9.0,0,5,0,17,1180,1775,885,614,1222,0.502,174,474,0.367,373,528,0.706,240,789,338,204,65,243,374
183,Missouri,22,8,14,0.364,4.71,5.26,0.0,9.0,6,6,2,6,1617,1629,885,544,1250,0.435,166,496,0.335,375,495,0.758,263,819,284,132,65,295,358
184,Missouri State,23,14,9,0.609,1.74,0.39,6.0,6.0,7,3,4,6,1659,1628,940,593,1440,0.412,168,517,0.325,274,377,0.727,217,792,271,148,68,221,382
185,Monmouth,23,12,11,0.522,-1.69,-0.6,5.0,5.0,9,1,1,10,1651,1676,921,580,1339,0.433,201,590,0.341,315,441,0.714,264,849,327,140,89,284,381
186,Montana,23,15,8,0.652,-0.45,-1.45,6.0,4.0,9,3,6,5,1755,1642,925,591,1321,0.447,146,429,0.34,314,439,0.715,197,756,270,128,74,231,361
187,Montana State,23,11,12,0.478,-4.94,-2.69,6.0,4.0,8,6,3,6,1717,1705,930,607,1286,0.472,141,426,0.331,350,497,0.704,204,801,292,134,52,314,406
188,Morehead State,23,18,5,0.783,1.44,-3.72,9.0,1.0,10,0,8,5,1747,1421,920,501,1308,0.383,130,446,0.291,289,399,0.724,214,684,219,135,57,246,369
189,Morgan State,22,7,15,0.318,-17.11,-2.95,3.0,3.0,5,3,2,10,1600,1733,885,615,1358,0.453,151,446,0.339,352,512,0.688,293,827,292,181,87,285,342
190,Mount St. Mary's,21,8,13,0.381,-6.0,-7.09,4.0,6.0,5,3,3,10,1507,1484,855,520,1196,0.435,130,390,0.333,314,408,0.77,204,679,254,187,61,285,302
191,Murray State,23,9,14,0.391,2.55,1.28,6.0,6.0,5,7,4,5,1620,1559,925,572,1268,0.451,182,522,0.349,233,336,0.693,195,781,291,108,79,288,357
192,Navy,21,8,13,0.381,-10.69,-7.79,4.0,6.0,7,3,1,10,1416,1416,845,485,1106,0.439,157,488,0.322,289,411,0.703,207,764,276,98,106,315,384
193,NC State,22,15,7,0.682,10.12,4.58,7.0,4.0,11,2,3,3,1666,1544,890,537,1259,0.427,153,447,0.342,317,455,0.697,234,838,269,113,68,304,359
194,Nebraska,22,16,6,0.727,12.81,5.67,6.0,5.0,14,1,1,5,1702,1545,890,558,1384,0.403,193,583,0.331,236,342,0.69,264,806,294,143,79,252,364
195,Nevada,22,17,5,0.773,12.19,3.0,4.0,4.0,11,1,3,3,1684,1458,880,510,1243,0.41,174,534,0.326,264,396,0.667,221,748,276,107,57,276,470
196,Nevada-Las Vegas,21,12,9,0.571,7.42,6.21,5.0,4.0,9,4,3,2,1578,1463,850,530,1205,0.44,147,438,0.336,256,343,0.746,219,729,302,117,69,286,342
197,New Hampshire,21,13,8,0.619,-3.11,-3.31,5.0,3.0,6,3,7,5,1626,1545,845,567,1353,0.419,138,509,0.271,273,364,0.75,218,837,281,162,88,257,345
198,New Mexico,22,18,4,0.818,17.95,4.24,6.0,3.0,11,1,3,3,1851,1530,880,536,1280,0.419,142,460,0.309,316,445,0.71,219,773,293,126,96,349,406
199,New Mexico State,23,11,12,0.478,-5.04,2.86,5.0,3.0,11,1,0,9,1604,1644,935,528,1306,0.404,185,560,0.33,403,580,0.695,226,802,302,172,55,288,401
200,New Orleans,22,7,15,0.318,-17.11,-3.28,2.0,7.0,6,3,1,11,1646,1774,886,640,1348,0.475,142,442,0.321,352,501,0.703,266,883,341,147,100,320,442
201,Niagara,21,11,10,0.524,-7.64,-6.74,7.0,4.0,4,6,7,4,1588,1557,855,584,1228,0.476,122,342,0.357,267,374,0.714,174,656,240,133,73,239,389
202,Nicholls State,21,11,10,0.524,-6.97,-2.47,6.0,2.0,6,1,5,7,1564,1592,880,567,1310,0.433,143,466,0.307,315,475,0.663,278,832,273,158,80,247,363
203,NJIT,20,5,15,0.25,-14.17,-4.06,1.0,7.0,3,6,2,9,1377,1493,800,522,1164,0.448,140,400,0.35,309,456,0.678,250,776,277,129,77,247,338
204,Norfolk State,23,15,8,0.652,-5.3,-4.82,5.0,1.0,9,0,4,6,1722,1549,920,508,1249,0.407,191,577,0.331,342,491,0.697,249,761,308,136,73,352,425
205,North Alabama,23,11,12,0.478,-6.24,-3.95,5.0,4.0,9,3,2,9,1779,1750,946,604,1362,0.443,166,484,0.343,376,537,0.7,226,825,304,132,82,251,409
206,North Carolina,22,18,4,0.818,21.61,8.43,10.0,1.0,10,0,5,1,1828,1538,885,554,1373,0.403,148,498,0.297,282,379,0.744,205,751,220,119,88,256,428
207,North Carolina A&T,23,7,16,0.304,-14.35,-4.0,5.0,5.0,4,4,2,9,1570,1808,920,670,1380,0.486,173,486,0.356,295,425,0.694,268,934,348,127,94,267,386
208,North Carolina Central,21,13,8,0.619,-6.84,-5.78,5.0,1.0,8,1,5,6,1580,1388,845,483,1186,0.407,112,441,0.254,310,428,0.724,236,753,263,127,75,312,376
209,North Dakota,24,14,10,0.583,-7.64,-5.41,6.0,3.0,7,3,5,7,1795,1730,965,631,1405,0.449,158,467,0.338,310,408,0.76,213,822,271,134,45,258,419
210,North Dakota State,23,10,13,0.435,-7.16,-1.51,3.0,5.0,6,3,4,9,1757,1720,950,639,1383,0.462,154,439,0.351,288,396,0.727,195,769,279,118,94,230,371
211,North Florida,24,13,11,0.542,-5.75,-3.18,6.0,3.0,10,2,3,9,1884,1808,970,658,1431,0.46,153,445,0.344,339,461,0.735,228,849,305,168,75,264,358
212,North Texas,21,12,9,0.571,8.8,3.8,5.0,4.0,9,2,2,3,1412,1265,850,437,1109,0.394,120,390,0.308,271,387,0.7,226,681,199,144,73,255,322
213,Northeastern,23,8,15,0.348,-5.71,-2.54,3.0,7.0,4,4,3,10,1601,1674,920,605,1280,0.473,185,486,0.381,279,363,0.769,197,678,294,163,82,255,368
214,Northern Arizona,23,10,13,0.435,-11.37,-2.72,3.0,6.0,5,2,4,10,1544,1743,920,611,1298,0.471,153,477,0.321,368,512,0.719,242,857,275,160,58,293,397
215,Northern Colorado,22,13,9,0.591,-3.08,-3.53,6.0,3.0,8,2,4,6,1784,1725,910,612,1344,0.455,202,552,0.366,299,402,0.744,193,767,270,144,69,262,375
216,Northern Illinois,21,7,14,0.333,-7.18,1.13,1.0,8.0,4,6,2,8,1611,1673,855,596,1325,0.45,157,439,0.358,324,460,0.704,261,799,291,142,46,240,404
217,Northern Iowa,23,12,11,0.522,2.87,3.55,6.0,6.0,7,3,4,6,1667,1642,930,575,1296,0.444,186,544,0.342,306,397,0.771,175,765,247,145,76,259,395
218,Northern Kentucky,22,11,11,0.5,-3.41,-1.91,6.0,5.0,8,2,3,9,1597,1575,890,565,1290,0.438,169,537,0.315,276,367,0.752,242,777,315,146,73,326,403
219,Northwestern,22,15,7,0.682,11.62,6.76,6.0,5.0,11,1,2,5,1650,1543,900,519,1152,0.451,159,441,0.361,346,471,0.735,209,736,300,115,71,295,359
220,Northwestern State,22,6,16,0.273,-14.79,-2.79,4.0,5.0,5,4,1,10,1551,1720,880,607,1301,0.467,159,484,0.329,347,486,0.714,261,827,308,169,88,290,385
221,Notre Dame,22,7,15,0.318,2.68,6.27,2.0,9.0,5,8,1,6,1362,1441,895,518,1257,0.412,157,460,0.341,248,338,0.734,201,746,264,156,72,233,322
222,Oakland,24,15,9,0.625,1.85,0.39,10.0,3.0,7,2,6,6,1812,1777,975,639,1444,0.443,212,609,0.348,287,396,0.725,248,824,395,145,70,272,397
223,Ohio,22,12,10,0.545,-0.13,-4.03,6.0,4.0,9,3,1,5,1720,1558,890,539,1270,0.424,161,490,0.329,319,453,0.704,242,790,239,108,73,295,376
224,Ohio State,22,13,9,0.591,12.12,6.44,3.0,8.0,9,3,0,6,1655,1530,886,565,1302,0.434,157,439,0.358,243,346,0.702,221,735,242,109,59,228,404
225,Oklahoma,22,16,6,0.727,16.21,4.89,4.0,5.0,11,2,2,3,1707,1458,880,510,1260,0.405,132,468,0.282,306,401,0.763,200,690,243,154,91,274,385
226,Oklahoma State,22,10,12,0.455,5.79,4.83,2.0,7.0,9,5,0,5,1565,1544,890,579,1283,0.451,134,398,0.337,252,344,0.733,188,726,260,174,61,261,355
227,Old Dominion,23,6,17,0.261,-7.24,-0.74,2.0,9.0,4,6,1,9,1649,1778,925,595,1356,0.439,214,602,0.355,374,519,0.721,249,914,353,144,92,303,358
228,Omaha,24,12,12,0.5,-4.55,-4.05,5.0,4.0,9,2,2,9,1790,1696,965,588,1346,0.437,199,583,0.341,321,431,0.745,200,795,297,128,59,274,443
229,Oral Roberts,22,11,11,0.5,-3.7,-0.75,5.0,4.0,9,2,2,9,1675,1655,890,590,1369,0.431,190,542,0.351,285,397,0.718,268,867,287,106,59,251,318
230,Oregon,22,15,7,0.682,12.14,7.23,7.0,4.0,10,1,4,3,1706,1598,885,570,1260,0.452,157,440,0.357,301,423,0.712,200,739,277,113,81,279,399
231,Oregon State,22,11,11,0.5,2.66,7.33,3.0,8.0,11,2,0,6,1537,1599,910,554,1278,0.433,150,480,0.313,341,478,0.713,249,763,307,148,69,261,438
