Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
181,Mississippi State,22,14,8,0.636,13.5,7.68,3.0,6.0,8,2,0,6,1632,1504,69.5,98.4,0.316,0.413,0.507,45.7,48.8,11.1,9.0,0.468,15.4,27.2,0.23
182,Mississippi Valley State,22,0,22,0.0,-27.12,-0.07,0.0,9.0,0,5,0,17,1180,1775,66.7,120.3,0.432,0.388,0.603,54.8,55.0,13.8,7.8,0.574,14.2,35.6,0.305
183,Missouri,22,8,14,0.364,4.71,5.26,0.0,9.0,6,6,2,6,1617,1629,68.5,107.5,0.396,0.397,0.548,53.8,52.2,8.7,8.4,0.502,16.6,34.6,0.3
184,Missouri State,23,14,9,0.609,1.74,0.39,6.0,6.0,7,3,4,6,1659,1628,68.6,100.9,0.262,0.359,0.503,46.7,45.7,9.2,8.3,0.47,12.0,24.5,0.19
185,Monmouth,23,12,11,0.522,-1.69,-0.6,5.0,5.0,9,1,1,10,1651,1676,68.4,106.5,0.329,0.441,0.541,51.4,56.4,8.9,10.3,0.508,15.5,32.0,0.235
186,Montana,23,15,8,0.652,-0.45,-1.45,6.0,4.0,9,3,6,5,1755,1642,67.6,105.1,0.332,0.325,0.537,48.6,45.7,8.2,8.6,0.503,13.1,24.7,0.238
187,Montana State,23,11,12,0.478,-4.94,-2.69,6.0,4.0,8,6,3,6,1717,1705,70.0,104.8,0.386,0.331,0.56,53.3,48.1,8.2,7.0,0.527,17.1,27.2,0.272
188,Morehead State,23,18,5,0.783,1.44,-3.72,9.0,1.0,10,0,8,5,1747,1421,66.4,93.1,0.305,0.341,0.474,42.0,43.7,8.8,7.4,0.433,14.1,24.8,0.221
189,Morgan State,22,7,15,0.318,-17.11,-2.95,3.0,3.0,5,3,2,10,1600,1733,72.1,108.7,0.377,0.328,0.541,51.4,47.5,11.4,9.1,0.508,15.1,35.3,0.259
190,Mount St. Mary's,21,8,13,0.381,-6.0,-7.09,4.0,6.0,5,3,3,10,1507,1484,68.8,100.9,0.341,0.326,0.534,48.5,48.8,12.7,7.6,0.489,17.0,28.7,0.263
191,Murray State,23,9,14,0.391,2.55,1.28,6.0,6.0,5,7,4,5,1620,1559,65.7,102.6,0.265,0.412,0.546,50.6,50.9,7.1,9.5,0.523,16.8,26.1,0.184
192,Navy,21,8,13,0.381,-10.69,-7.79,4.0,6.0,7,3,1,10,1416,1416,66.6,100.7,0.372,0.441,0.544,51.2,56.9,7.0,12.8,0.509,19.5,30.4,0.261
193,NC State,22,15,7,0.682,10.12,4.58,7.0,4.0,11,2,3,3,1666,1544,69.6,99.7,0.361,0.355,0.523,51.3,50.1,7.3,7.6,0.487,17.1,29.5,0.252
194,Nebraska,22,16,6,0.727,12.81,5.67,6.0,5.0,14,1,1,5,1702,1545,68.8,101.0,0.247,0.421,0.5,48.9,52.7,9.3,11.2,0.473,14.0,29.9,0.171
195,Nevada,22,17,5,0.773,12.19,3.0,4.0,4.0,11,1,3,3,1684,1458,67.8,97.8,0.319,0.43,0.509,49.0,54.1,7.2,6.7,0.48,16.2,27.9,0.212
196,Nevada-Las Vegas,21,12,9,0.571,7.42,6.21,5.0,4.0,9,4,3,2,1578,1463,67.4,102.2,0.285,0.363,0.535,50.9,57.0,8.2,8.7,0.501,17.3,30.9,0.212
197,New Hampshire,21,13,8,0.619,-3.11,-3.31,5.0,3.0,6,3,7,5,1626,1545,74.4,98.3,0.269,0.376,0.506,50.9,49.6,10.3,11.5,0.47,14.4,26.2,0.202
198,New Mexico,22,18,4,0.818,17.95,4.24,6.0,3.0,11,1,3,3,1851,1530,73.8,94.3,0.348,0.359,0.513,47.6,54.7,7.8,9.5,0.474,19.0,27.1,0.247
199,New Mexico State,23,11,12,0.478,-5.04,2.86,5.0,3.0,11,1,0,9,1604,1644,69.8,100.7,0.444,0.429,0.52,50.1,57.2,10.5,6.4,0.475,15.4,27.6,0.309
200,New Orleans,22,7,15,0.318,-17.11,-3.28,2.0,7.0,6,3,1,11,1646,1774,74.0,108.4,0.372,0.328,0.559,53.4,53.3,9.0,10.1,0.527,16.8,34.0,0.261
201,Niagara,21,11,10,0.524,-7.64,-6.74,7.0,4.0,4,6,7,4,1588,1557,68.5,106.3,0.305,0.279,0.554,50.4,41.1,9.1,8.8,0.525,14.5,26.4,0.217
202,Nicholls State,21,11,10,0.524,-6.97,-2.47,6.0,2.0,6,1,5,7,1564,1592,68.3,105.9,0.363,0.356,0.518,52.5,48.1,10.5,10.9,0.487,13.9,33.7,0.24
203,NJIT,20,5,15,0.25,-14.17,-4.06,1.0,7.0,3,6,2,9,1377,1493,68.9,108.3,0.392,0.344,0.541,52.3,53.1,9.4,10.8,0.509,15.2,35.1,0.265
204,Norfolk State,23,15,8,0.652,-5.3,-4.82,5.0,1.0,9,0,4,6,1722,1549,68.7,98.1,0.393,0.462,0.523,48.0,60.6,8.6,8.3,0.483,19.2,31.0,0.274
205,North Alabama,23,11,12,0.478,-6.24,-3.95,5.0,4.0,9,3,2,9,1779,1750,69.8,106.7,0.394,0.355,0.541,49.4,50.3,8.0,9.1,0.504,13.4,27.3,0.276
206,North Carolina,22,18,4,0.818,21.61,8.43,10.0,1.0,10,0,5,1,1828,1538,72.4,96.1,0.276,0.363,0.495,45.3,39.7,7.4,9.7,0.457,14.2,24.3,0.205
207,North Carolina A&T,23,7,16,0.304,-14.35,-4.0,5.0,5.0,4,4,2,9,1570,1808,68.7,114.4,0.308,0.352,0.571,56.8,51.9,8.0,11.0,0.548,14.4,34.7,0.214
208,North Carolina Central,21,13,8,0.619,-6.84,-5.78,5.0,1.0,8,1,5,6,1580,1388,69.7,94.3,0.361,0.372,0.5,50.2,54.5,8.6,9.7,0.454,18.3,31.3,0.261
209,North Dakota,24,14,10,0.583,-7.64,-5.41,6.0,3.0,7,3,5,7,1795,1730,68.0,105.4,0.29,0.332,0.541,47.8,42.9,8.2,5.3,0.505,13.9,26.1,0.221
210,North Dakota State,23,10,13,0.435,-7.16,-1.51,3.0,5.0,6,3,4,9,1757,1720,67.4,107.4,0.286,0.317,0.547,49.0,43.7,7.4,10.6,0.518,12.8,24.7,0.208
211,North Florida,24,13,11,0.542,-5.75,-3.18,6.0,3.0,10,2,3,9,1884,1808,69.6,107.1,0.322,0.311,0.548,50.8,46.4,10.0,11.4,0.513,13.8,27.6,0.237
212,North Texas,21,12,9,0.571,8.8,3.8,5.0,4.0,9,2,2,3,1412,1265,62.1,95.9,0.349,0.352,0.489,47.3,45.5,10.9,10.4,0.448,16.5,30.9,0.244
213,Northeastern,23,8,15,0.348,-5.71,-2.54,3.0,7.0,4,4,3,10,1601,1674,65.7,110.7,0.284,0.38,0.576,46.9,48.6,10.8,10.0,0.545,14.9,27.4,0.218
214,Northern Arizona,23,10,13,0.435,-11.37,-2.72,3.0,6.0,5,2,4,10,1544,1743,69.4,109.1,0.394,0.367,0.565,55.0,45.0,10.0,7.0,0.53,16.0,31.9,0.284
215,Northern Colorado,22,13,9,0.591,-3.08,-3.53,6.0,3.0,8,2,4,6,1784,1725,70.6,107.4,0.299,0.411,0.562,49.7,44.1,9.0,8.3,0.531,14.6,24.6,0.222
216,Northern Illinois,21,7,14,0.333,-7.18,1.13,1.0,8.0,4,6,2,8,1611,1673,71.3,109.8,0.347,0.331,0.542,51.7,48.8,9.3,6.0,0.509,13.5,32.6,0.245
217,Northern Iowa,23,12,11,0.522,2.87,3.55,6.0,6.0,7,3,4,6,1667,1642,67.5,104.7,0.306,0.42,0.553,50.0,43.0,9.2,9.6,0.515,14.9,22.7,0.236
218,Northern Kentucky,22,11,11,0.5,-3.41,-1.91,6.0,5.0,8,2,3,9,1597,1575,69.2,102.3,0.284,0.416,0.538,50.8,55.8,9.5,8.6,0.503,18.2,31.8,0.214
219,Northwestern,22,15,7,0.682,11.62,6.76,6.0,5.0,11,1,2,5,1650,1543,65.1,105.4,0.409,0.383,0.561,52.6,57.8,7.9,8.9,0.52,17.7,30.0,0.3
220,Northwestern State,22,6,16,0.273,-14.79,-2.79,4.0,5.0,5,4,1,10,1551,1720,70.7,110.6,0.374,0.372,0.561,52.7,50.7,10.9,11.0,0.528,15.9,34.3,0.267
221,Notre Dame,22,7,15,0.318,2.68,6.27,2.0,9.0,5,8,1,6,1362,1441,64.6,99.7,0.269,0.366,0.508,48.2,51.0,10.8,10.7,0.475,14.1,25.6,0.197
222,Oakland,24,15,9,0.625,1.85,0.39,10.0,3.0,7,2,6,6,1812,1777,68.2,106.9,0.274,0.422,0.544,49.3,61.8,8.7,8.1,0.516,14.3,29.5,0.199
223,Ohio,22,12,10,0.545,-0.13,-4.03,6.0,4.0,9,3,1,5,1720,1558,68.8,101.8,0.357,0.386,0.525,49.8,44.3,7.1,9.1,0.488,16.6,30.0,0.251
224,Ohio State,22,13,9,0.591,12.12,6.44,3.0,8.0,9,3,0,6,1655,1530,66.6,103.9,0.266,0.337,0.522,47.0,42.8,7.4,7.1,0.494,13.5,28.0,0.187
225,Oklahoma,22,16,6,0.727,16.21,4.89,4.0,5.0,11,2,2,3,1707,1458,69.6,95.3,0.318,0.371,0.503,45.8,47.6,10.1,11.3,0.457,15.9,25.5,0.243
226,Oklahoma State,22,10,12,0.455,5.79,4.83,2.0,7.0,9,5,0,5,1565,1544,68.3,101.5,0.268,0.31,0.534,48.6,44.9,11.4,8.9,0.504,15.3,25.2,0.196
227,Old Dominion,23,6,17,0.261,-7.24,-0.74,2.0,9.0,4,6,1,9,1649,1778,71.6,107.4,0.383,0.444,0.555,53.1,59.3,8.7,9.7,0.518,15.9,29.9,0.276
228,Omaha,24,12,12,0.5,-4.55,-4.05,5.0,4.0,9,2,2,9,1790,1696,67.5,104.0,0.32,0.433,0.547,49.6,50.5,7.9,6.7,0.511,15.0,24.8,0.238
229,Oral Roberts,22,11,11,0.5,-3.7,-0.75,5.0,4.0,9,2,2,9,1675,1655,69.2,107.5,0.29,0.396,0.531,54.1,48.6,6.9,7.6,0.5,13.9,31.9,0.208
230,Oregon,22,15,7,0.682,12.14,7.23,7.0,4.0,10,1,4,3,1706,1598,69.4,104.0,0.336,0.349,0.547,49.5,48.6,7.4,10.0,0.515,16.0,27.0,0.239
231,Oregon State,22,11,11,0.5,2.66,7.33,3.0,8.0,11,2,0,6,1537,1599,66.7,105.4,0.374,0.376,0.531,51.0,55.4,9.8,8.8,0.492,14.8,31.5,0.267
232,Pacific,24,6,18,0.25,-15.35,-1.4,0.0,9.0,5,8,1,10,1570,1841,69.6,109.1,0.359,0.408,0.575,57.3,50.4,9.3,9.2,0.544,15.7,30.3,0.259
233,Penn State,22,11,11,0.5,8.19,5.51,5.0,6.0,9,3,2,4,1671,1612,70.4,102.9,0.356,0.337,0.552,53.9,56.8,7.8,8.6,0.51,19.1,32.9,0.27
234,Pennsylvania,21,9,12,0.429,-2.79,0.47,1.0,5.0,8,2,1,8,1563,1526,66.6,106.6,0.239,0.417,0.542,47.2,55.5,9.4,10.3,0.522,13.6,26.7,0.163
235,Pepperdine,24,9,15,0.375,-2.8,1.33,2.0,7.0,8,6,1,6,1739,1782,68.6,108.3,0.352,0.312,0.577,49.2,50.4,8.6,5.4,0.545,15.6,25.0,0.259
236,Pittsburgh,22,14,8,0.636,13.04,4.22,5.0,6.0,9,5,4,2,1664,1470,68.1,98.2,0.289,0.407,0.516,46.8,51.2,7.9,11.2,0.476,15.4,24.3,0.221
237,Portland,24,9,15,0.375,-9.36,-0.27,3.0,6.0,7,4,2,8,1765,1925,70.7,113.4,0.252,0.454,0.566,51.3,58.2,9.5,7.7,0.545,12.3,28.0,0.176
238,Portland State,22,14,8,0.636,-5.9,-3.58,5.0,4.0,8,1,5,6,1569,1546,68.5,102.0,0.284,0.357,0.526,50.8,53.1,7.8,10.2,0.5,15.8,29.3,0.193
239,Prairie View,21,8,13,0.381,-13.04,-3.46,3.0,5.0,4,2,3,11,1490,1618,74.1,104.1,0.497,0.327,0.564,54.9,47.7,9.4,10.1,0.524,20.1,33.9,0.346
240,Presbyterian,24,10,14,0.417,-9.87,-5.3,2.0,7.0,5,6,4,7,1813,1776,69.5,105.9,0.431,0.361,0.561,50.0,45.7,8.6,9.3,0.514,16.2,26.7,0.324
241,Princeton,19,16,3,0.842,7.58,-1.0,4.0,2.0,7,0,8,3,1453,1224,65.4,98.5,0.234,0.373,0.514,47.7,47.8,7.6,10.1,0.486,14.7,24.3,0.172
242,Providence,21,14,7,0.667,13.54,6.25,5.0,5.0,11,2,2,4,1549,1396,69.6,94.4,0.283,0.321,0.487,48.9,36.6,9.5,9.1,0.449,15.8,27.6,0.208
243,Purdue,22,20,2,0.909,26.42,10.65,9.0,2.0,11,0,4,2,1888,1541,70.5,98.2,0.224,0.388,0.498,42.2,57.0,9.7,5.9,0.473,12.9,24.2,0.155
244,Purdue Fort Wayne,22,14,8,0.636,-0.65,-6.15,5.0,6.0,8,3,4,5,1799,1562,73.7,95.8,0.316,0.365,0.528,54.4,51.4,7.1,8.6,0.497,20.9,31.1,0.221
245,Queens (NC),24,10,14,0.417,-8.96,-1.91,4.0,5.0,9,2,0,12,1931,1973,74.9,109.8,0.302,0.366,0.56,50.7,43.5,8.8,12.4,0.528,14.2,29.1,0.224
246,Quinnipiac,21,17,4,0.81,-3.68,-7.28,9.0,1.0,9,1,8,3,1640,1500,72.9,97.4,0.248,0.376,0.509,46.8,53.8,9.5,9.2,0.483,15.9,26.6,0.171
247,Radford,24,13,11,0.542,-4.13,-2.81,3.0,6.0,7,3,3,8,1734,1679,65.6,105.1,0.327,0.384,0.524,49.8,45.7,7.8,7.0,0.487,14.1,31.3,0.236
248,Rhode Island,22,10,12,0.455,-1.84,3.02,4.0,5.0,9,4,1,5,1612,1676,68.8,110.8,0.297,0.384,0.541,47.1,51.2,10.2,12.1,0.519,11.0,27.9,0.197
249,Rice,22,9,13,0.409,-2.2,2.09,3.0,6.0,5,6,4,4,1615,1661,69.3,107.8,0.282,0.381,0.548,49.5,53.2,11.0,10.2,0.517,14.2,28.9,0.208
250,Richmond,22,16,6,0.727,8.71,1.3,8.0,1.0,11,0,4,4,1593,1430,67.8,95.3,0.262,0.418,0.487,52.7,48.3,6.8,8.0,0.454,14.9,26.6,0.188
251,Rider,21,8,13,0.381,-7.42,-3.02,5.0,5.0,5,3,3,10,1511,1553,69.8,104.1,0.38,0.407,0.534,47.9,50.8,11.1,6.9,0.499,14.6,28.6,0.263
252,Robert Morris,23,9,14,0.391,-7.4,-4.59,5.0,7.0,6,5,3,9,1729,1729,69.1,107.0,0.358,0.345,0.561,46.5,51.2,10.7,7.7,0.529,15.2,27.2,0.254
253,Rutgers,21,11,10,0.524,7.23,6.28,3.0,7.0,9,3,2,5,1405,1385,69.6,94.2,0.307,0.398,0.5,50.5,53.0,9.6,9.6,0.465,18.8,30.7,0.215
254,Sacramento State,22,6,16,0.273,-10.45,-1.7,2.0,7.0,5,4,1,10,1506,1564,66.3,107.2,0.327,0.376,0.549,44.2,50.4,11.0,9.1,0.519,13.1,24.4,0.23
255,Sacred Heart,24,12,12,0.5,-10.18,-8.55,6.0,3.0,9,3,2,9,1790,1753,70.7,103.3,0.315,0.403,0.538,52.4,58.0,9.1,8.8,0.513,18.1,33.5,0.212
256,Saint Francis (PA),23,7,16,0.304,-17.61,-6.37,2.0,8.0,5,6,2,10,1503,1672,67.3,108.0,0.353,0.365,0.55,50.4,51.9,10.5,11.4,0.519,15.8,32.9,0.247
257,Saint Joseph's,22,15,7,0.682,7.08,-0.83,5.0,4.0,10,2,3,5,1713,1539,69.0,100.8,0.298,0.459,0.507,48.5,57.5,10.3,11.8,0.477,14.9,29.9,0.202
258,Saint Louis,22,8,14,0.364,-3.19,4.0,1.0,8.0,7,5,0,7,1577,1692,69.2,111.2,0.344,0.418,0.555,51.4,50.0,9.5,11.7,0.521,12.5,28.9,0.249
259,Saint Mary's (CA),24,18,6,0.75,15.83,4.66,9.0,0.0,11,3,6,0,1741,1405,63.7,90.9,0.331,0.299,0.478,42.0,45.8,8.1,7.0,0.437,16.1,23.8,0.232
260,Saint Peter's,19,11,8,0.579,-4.65,-5.7,7.0,3.0,5,3,6,5,1232,1210,65.7,96.3,0.464,0.368,0.525,48.2,51.1,10.7,10.9,0.48,19.3,29.0,0.321
261,Sam Houston,23,13,10,0.565,-3.09,-0.66,6.0,2.0,8,2,4,8,1641,1635,70.5,99.8,0.341,0.39,0.531,47.9,54.6,9.8,10.6,0.499,17.1,26.3,0.235
262,Samford,23,20,3,0.87,6.7,-3.5,9.0,1.0,14,0,6,3,2019,1715,75.2,99.1,0.371,0.398,0.535,48.9,55.4,11.4,10.2,0.499,20.0,31.7,0.26
263,San Diego,24,13,11,0.542,-3.33,1.49,3.0,6.0,9,5,3,5,1743,1832,72.4,105.5,0.36,0.395,0.544,51.1,60.5,11.8,8.4,0.513,15.6,30.5,0.248
264,San Diego State,22,17,5,0.773,15.98,8.88,6.0,3.0,11,0,3,5,1677,1481,68.7,96.9,0.304,0.423,0.506,47.3,50.2,8.6,7.8,0.47,16.3,27.1,0.219
265,San Francisco,24,18,6,0.75,10.12,-2.01,7.0,2.0,12,1,4,3,1901,1553,69.4,92.8,0.367,0.392,0.519,45.1,47.5,9.1,5.5,0.482,19.4,22.5,0.254
266,San Jose State,22,8,14,0.364,-2.3,1.6,1.0,8.0,5,5,1,8,1617,1654,67.1,110.7,0.356,0.333,0.562,52.5,48.8,7.0,8.3,0.533,13.8,29.4,0.247
267,Santa Clara,24,15,9,0.625,5.09,2.09,6.0,3.0,8,4,4,3,1848,1742,69.9,103.8,0.332,0.386,0.521,45.7,50.5,10.4,6.8,0.484,13.2,27.6,0.237
268,Seattle,22,13,9,0.591,3.87,-0.18,6.0,5.0,11,2,2,7,1639,1499,69.0,95.5,0.374,0.361,0.51,47.5,46.6,8.7,8.5,0.47,16.9,25.9,0.261
269,Seton Hall,22,14,8,0.636,11.91,7.18,7.0,4.0,9,3,4,3,1618,1514,66.9,101.1,0.281,0.41,0.52,45.1,57.6,11.3,11.2,0.483,15.8,29.1,0.213
270,Siena,21,3,18,0.143,-19.77,-3.77,2.0,8.0,2,7,1,9,1270,1606,68.4,111.8,0.27,0.326,0.551,49.1,47.8,14.6,9.4,0.524,12.8,31.8,0.194
271,South Alabama,23,10,13,0.435,-7.82,-1.77,3.0,8.0,6,5,4,8,1684,1785,70.4,107.9,0.332,0.356,0.543,54.3,44.3,10.2,10.3,0.515,14.4,31.8,0.227
272,South Carolina,22,19,3,0.864,12.2,3.61,7.0,2.0,11,1,5,2,1599,1410,65.0,98.1,0.307,0.322,0.499,46.8,46.7,8.9,12.8,0.459,13.8,27.0,0.224
273,South Carolina State,22,7,15,0.318,-13.57,-2.92,3.0,3.0,5,4,2,11,1556,1744,71.9,109.7,0.483,0.386,0.581,48.3,57.3,11.6,9.5,0.533,17.7,30.9,0.362
274,South Carolina Upstate,22,7,15,0.318,-9.5,-1.97,2.0,7.0,5,4,2,11,1578,1608,68.1,106.1,0.447,0.363,0.559,53.6,46.8,8.5,7.9,0.516,16.9,31.2,0.324
275,South Dakota,23,9,14,0.391,-13.07,-4.42,2.0,6.0,6,5,2,8,1740,1807,70.6,109.5,0.245,0.375,0.535,46.9,47.6,9.0,9.5,0.511,11.4,28.2,0.173
276,South Dakota State,23,12,11,0.522,-0.63,-1.13,5.0,3.0,7,3,3,4,1767,1675,69.9,103.6,0.278,0.471,0.533,48.8,53.0,10.0,9.3,0.5,14.5,26.2,0.207
277,South Florida,20,15,5,0.75,5.3,-1.2,8.0,1.0,10,2,4,3,1511,1381,69.5,99.4,0.341,0.382,0.513,50.1,51.5,9.2,8.8,0.483,16.5,29.6,0.227
278,Southeast Missouri State,23,7,16,0.304,-19.08,-5.39,2.0,8.0,7,4,0,11,1530,1674,70.6,102.5,0.423,0.286,0.543,53.0,47.6,10.1,8.2,0.506,16.3,27.9,0.292
279,Southeastern Louisiana,22,9,13,0.409,-9.35,-1.51,4.0,5.0,6,2,3,9,1494,1555,66.3,106.6,0.307,0.445,0.549,48.8,61.1,10.6,10.1,0.516,15.6,30.5,0.225
280,Southern,21,12,9,0.571,-6.36,-1.74,6.0,2.0,8,0,4,9,1573,1502,72.6,97.3,0.448,0.393,0.543,52.7,56.1,8.8,8.1,0.502,20.9,30.9,0.313
281,Southern California,22,9,13,0.409,8.73,8.1,3.0,8.0,6,5,1,6,1640,1626,70.3,104.6,0.315,0.383,0.528,49.4,59.7,10.5,10.3,0.493,15.5,31.7,0.229
282,Southern Illinois,23,15,8,0.652,5.82,-0.45,7.0,5.0,10,4,4,3,1670,1501,65.4,99.3,0.335,0.31,0.514,48.4,44.8,9.1,11.8,0.481,14.7,26.2,0.229
283,SIU Edwardsville,23,13,10,0.565,-7.03,-5.73,6.0,4.0,10,2,1,8,1630,1564,66.5,102.3,0.314,0.376,0.526,50.2,54.1,8.2,9.3,0.491,15.8,30.7,0.226
284,Southern Indiana,23,6,17,0.261,-12.98,-3.38,3.0,7.0,4,7,2,10,1561,1660,69.9,102.7,0.447,0.364,0.532,48.6,51.5,10.3,8.3,0.485,15.2,26.7,0.32
285,Southern Methodist,21,14,7,0.667,13.73,2.33,5.0,3.0,10,2,3,4,1591,1344,68.6,93.3,0.316,0.369,0.47,46.3,55.6,11.2,12.5,0.433,16.0,31.5,0.217
286,Southern Mississippi,23,12,11,0.522,-6.09,-2.33,6.0,5.0,7,1,5,7,1599,1625,68.9,102.5,0.314,0.373,0.523,50.6,50.9,10.7,8.1,0.496,15.9,30.7,0.208
287,Southern Utah,22,9,13,0.409,-3.39,-0.84,4.0,7.0,6,4,2,9,1686,1685,71.6,106.3,0.313,0.282,0.547,51.9,44.9,9.0,9.0,0.517,15.5,31.9,0.224
288,St. Bonaventure,21,13,8,0.619,8.99,1.56,4.0,5.0,8,2,3,4,1547,1391,66.4,99.8,0.351,0.401,0.531,48.1,55.4,6.7,8.2,0.499,17.5,27.3,0.242
289,St. John's (NY),22,13,9,0.591,15.45,9.58,5.0,6.0,9,3,2,4,1685,1556,69.6,101.6,0.346,0.349,0.519,47.0,51.3,9.6,7.4,0.477,15.9,32.2,0.255
290,St. Thomas,24,15,9,0.625,-0.04,-4.94,5.0,4.0,8,2,6,6,1747,1526,63.9,99.0,0.298,0.375,0.528,50.0,48.6,8.0,8.1,0.498,17.0,26.4,0.21
291,Stanford,20,11,9,0.55,8.63,5.73,6.0,4.0,8,3,3,3,1569,1511,71.6,103.6,0.247,0.369,0.525,49.7,42.0,9.7,7.6,0.502,12.9,25.5,0.168
292,Stephen F. Austin,22,13,9,0.591,1.78,-1.37,6.0,5.0,7,4,4,4,1706,1558,73.0,95.4,0.478,0.362,0.531,46.2,53.2,11.2,8.7,0.482,21.1,29.2,0.339
293,Stetson,24,14,10,0.583,-4.04,-1.66,6.0,3.0,8,1,4,9,1834,1704,67.4,104.8,0.243,0.387,0.513,49.6,52.7,8.8,7.9,0.487,12.4,30.7,0.171
294,Stonehill,24,3,21,0.125,-18.99,-4.29,1.0,8.0,3,5,0,16,1527,1838,70.0,108.8,0.302,0.473,0.547,55.3,62.4,11.5,14.0,0.512,15.2,32.9,0.227
295,Stony Brook,23,12,11,0.522,-3.62,-1.12,5.0,5.0,9,3,3,8,1635,1649,67.5,104.5,0.245,0.427,0.529,50.7,57.9,8.7,6.7,0.503,14.5,28.9,0.176
296,Syracuse,22,14,8,0.636,8.5,9.21,5.0,6.0,10,1,2,5,1653,1619,73.0,100.8,0.26,0.378,0.527,51.6,50.2,8.9,7.7,0.502,17.5,30.5,0.18
297,Tarleton State,22,15,7,0.682,-0.98,-0.35,8.0,3.0,8,2,5,5,1574,1471,67.4,98.7,0.363,0.372,0.528,49.8,49.8,8.8,9.1,0.498,19.0,32.4,0.242
298,TCU,22,16,6,0.727,15.87,4.15,5.0,4.0,10,2,4,2,1823,1565,71.2,97.7,0.332,0.346,0.527,45.9,55.8,9.7,7.7,0.498,18.6,28.5,0.225
299,Temple,21,8,13,0.381,-3.28,0.67,1.0,7.0,4,5,2,5,1473,1522,68.6,103.1,0.318,0.391,0.537,51.4,55.5,8.7,9.9,0.497,16.3,29.8,0.242
300,Tennessee,21,16,5,0.762,21.89,9.41,6.0,2.0,10,1,4,2,1672,1410,70.6,95.1,0.363,0.391,0.488,46.7,48.8,9.2,7.3,0.442,15.9,28.0,0.259
301,Tennessee State,23,13,10,0.565,-7.27,-5.59,6.0,4.0,9,2,3,7,1709,1626,70.1,100.3,0.395,0.335,0.525,51.1,46.1,9.1,10.3,0.481,17.2,30.9,0.284
302,Tennessee Tech,23,7,16,0.304,-14.65,-4.35,2.0,8.0,5,6,2,10,1569,1730,68.1,109.8,0.237,0.38,0.56,54.4,55.0,10.0,9.4,0.533,13.5,27.5,0.181
303,Tennessee-Martin,23,14,9,0.609,-5.67,-5.73,7.0,3.0,8,2,6,6,1883,1775,75.3,101.4,0.228,0.413,0.509,48.0,50.4,9.9,10.4,0.482,12.9,25.9,0.165
304,Texas,22,15,7,0.682,15.3,6.85,4.0,5.0,10,3,3,3,1685,1499,68.0,99.6,0.317,0.329,0.519,48.3,48.3,9.6,9.9,0.486,16.6,29.5,0.222
305,Texas A&M,21,13,8,0.619,12.91,7.68,4.0,4.0,8,3,3,3,1543,1433,66.7,101.7,0.313,0.443,0.523,43.8,60.8,7.3,13.8,0.488,15.5,28.3,0.225
306,Texas A&M-Commerce,22,8,14,0.364,-12.4,-1.51,2.0,7.0,6,5,2,9,1581,1609,69.4,103.1,0.409,0.317,0.541,53.9,47.7,7.5,9.8,0.5,17.3,32.1,0.292
307,Texas A&M-Corpus Christi,22,14,8,0.636,-4.45,-4.78,7.0,2.0,8,2,6,5,1666,1461,71.9,92.4,0.487,0.386,0.52,45.0,53.3,9.5,9.7,0.465,19.8,22.4,0.351
308,Texas Southern,20,8,12,0.4,-9.16,-2.74,6.0,3.0,4,2,3,9,1344,1430,70.1,102.1,0.408,0.365,0.519,51.4,53.1,9.9,10.2,0.477,15.2,32.1,0.285
309,Texas State,23,9,14,0.391,-6.19,0.48,3.0,8.0,5,4,4,8,1577,1626,68.8,102.8,0.366,0.354,0.53,48.0,48.2,11.3,9.0,0.49,15.4,28.9,0.264
310,Texas Tech,21,16,5,0.762,14.88,6.31,5.0,3.0,11,1,2,3,1616,1436,66.6,102.0,0.237,0.4,0.517,49.0,45.8,8.5,11.2,0.494,15.5,31.2,0.163
311,Texas-Rio Grande Valley,22,6,16,0.273,-11.45,-1.0,2.0,9.0,5,5,1,9,1605,1744,74.6,105.0,0.372,0.334,0.55,53.2,58.2,10.4,11.8,0.507,17.6,32.6,0.279
312,The Citadel,23,9,14,0.391,-5.91,-3.06,1.0,9.0,5,5,2,9,1627,1608,66.8,104.1,0.202,0.402,0.533,47.3,54.7,10.0,11.2,0.511,13.9,25.5,0.148
313,Toledo,22,14,8,0.636,3.37,-0.22,8.0,2.0,9,2,5,3,1741,1662,70.3,107.4,0.25,0.376,0.57,49.9,48.0,8.5,8.7,0.547,16.7,28.7,0.183
314,Towson,23,14,9,0.609,0.92,-0.49,7.0,3.0,10,0,4,4,1559,1477,63.2,100.0,0.311,0.35,0.518,44.3,47.2,9.7,9.5,0.484,15.4,27.0,0.221
315,Troy,23,15,8,0.652,0.88,-3.22,9.0,2.0,12,1,3,7,1841,1602,71.2,96.2,0.372,0.342,0.518,45.6,45.3,10.9,11.4,0.482,18.3,27.8,0.257
