,Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
201,202,Nicholls State,17,8,9,0.471,-6.79,-5.39,2.0,3.0,3,4,4,5,1058,1030,71.1,86.9,0.276,0.33,0.472,48.6,58.2,12.8,4.8,0.445,18.8,26.4,0.178
202,203,NJIT,17,8,9,0.471,-15.16,-12.4,0.0,4.0,6,3,2,6,1005,1052,68.7,85.4,0.278,0.272,0.468,51.0,47.8,11.4,12.2,0.426,22.7,35.7,0.208
203,204,Norfolk State,16,12,4,0.75,-0.62,-9.43,2.0,0.0,2,0,9,3,1042,901,69.4,93.1,0.256,0.275,0.463,52.9,53.6,17.4,9.1,0.429,17.5,37.9,0.183
204,205,North Alabama,17,6,11,0.353,-11.14,-2.07,2.0,2.0,4,5,2,6,1222,1280,75.3,94.1,0.267,0.431,0.533,47.6,58.4,9.9,4.8,0.5,21.3,26.6,0.2
205,206,North Carolina,18,13,5,0.722,22.32,10.1,5.0,1.0,9,1,2,1,1274,1054,71.6,98.8,0.303,0.287,0.49,52.8,50.0,11.2,12.1,0.461,14.4,33.0,0.198
206,207,North Carolina A&T,15,9,6,0.6,-3.64,-2.02,3.0,1.0,4,2,4,3,971,859,72.6,88.4,0.351,0.321,0.483,53.3,57.6,10.3,8.7,0.431,22.5,35.7,0.265
207,208,North Carolina Central,17,7,10,0.412,-21.71,-6.49,1.0,1.0,5,1,2,9,1167,1169,80.4,84.8,0.295,0.271,0.455,47.7,48.5,13.1,8.5,0.429,19.1,30.2,0.179
208,209,North Dakota,18,6,12,0.333,-9.54,0.39,2.0,3.0,5,6,1,5,1189,1283,76.6,86.2,0.291,0.286,0.465,49.5,47.1,9.8,6.5,0.425,19.8,30.1,0.207
209,210,North Dakota State,17,10,7,0.588,2.28,2.61,4.0,0.0,7,0,3,4,1245,1174,72.5,101.0,0.313,0.348,0.519,53.0,53.3,11.5,7.2,0.48,17.8,36.6,0.232
210,211,North Florida,18,7,11,0.389,-9.23,-0.43,1.0,3.0,5,3,2,7,1186,1190,70.0,92.8,0.218,0.44,0.504,49.7,55.0,11.0,4.7,0.483,21.2,33.5,0.145
211,212,North Texas,17,14,3,0.824,9.35,-2.4,4.0,1.0,7,0,5,3,1286,1023,75.7,100.0,0.456,0.277,0.548,54.4,54.2,10.7,6.9,0.512,20.8,35.0,0.308
212,213,Northeastern,14,6,8,0.429,-10.57,-7.78,2.0,2.0,4,2,2,6,877,916,68.5,90.7,0.285,0.346,0.512,48.1,55.9,9.0,6.0,0.491,22.9,31.4,0.182
213,214,Northern Arizona,17,11,6,0.647,1.84,1.72,3.0,1.0,4,3,5,3,1331,1275,75.5,102.1,0.262,0.329,0.525,49.4,56.7,11.4,8.0,0.489,15.5,29.6,0.202
214,215,Northern Colorado,15,8,7,0.533,-2.6,-2.21,3.0,1.0,5,2,3,5,1034,950,70.5,97.0,0.356,0.356,0.533,54.0,59.3,11.9,7.0,0.508,22.3,34.5,0.23
215,216,Northern Illinois,16,8,8,0.5,-12.78,-8.78,2.0,3.0,5,2,1,6,1051,1045,71.9,91.3,0.247,0.399,0.483,50.3,59.4,9.5,4.3,0.454,18.5,29.3,0.17
216,217,Northern Iowa,13,4,9,0.308,0.04,8.04,3.0,1.0,3,2,1,5,864,976,72.2,92.1,0.314,0.409,0.484,45.9,47.4,9.1,6.4,0.447,15.8,24.4,0.219
217,218,Northern Kentucky,16,3,13,0.188,-12.39,0.08,1.0,6.0,3,4,0,7,1045,1228,73.0,88.7,0.333,0.35,0.498,46.8,50.1,8.3,4.6,0.467,20.6,24.9,0.219
218,219,Northwestern,18,7,11,0.389,-3.66,10.07,2.0,5.0,5,4,2,5,1217,1464,72.9,92.1,0.221,0.254,0.5,49.0,72.1,7.4,8.7,0.465,20.4,32.4,0.174
219,220,Northwestern State,16,6,10,0.375,-8.18,-1.24,2.0,3.0,5,2,1,8,947,1010,69.9,84.6,0.299,0.311,0.461,48.3,47.9,10.3,7.6,0.425,20.9,29.5,0.202
220,221,Notre Dame,16,13,3,0.813,31.87,7.12,4.0,2.0,7,1,5,1,1360,964,77.7,109.4,0.309,0.232,0.553,56.6,55.3,16.1,10.8,0.516,17.0,39.9,0.236
221,222,Oakland,16,7,9,0.438,-10.1,-3.25,3.0,5.0,5,4,2,5,1170,1123,75.9,94.1,0.363,0.352,0.475,49.4,45.3,16.9,7.9,0.441,17.3,36.2,0.232
222,223,Ohio,15,4,11,0.267,-13.71,-2.84,1.0,4.0,4,3,0,8,925,1088,77.2,79.9,0.27,0.421,0.463,41.8,47.7,13.6,5.4,0.434,23.5,25.8,0.176
223,224,Ohio State,17,14,3,0.824,31.72,12.35,5.0,1.0,9,1,3,1,1386,1052,75.0,107.9,0.368,0.331,0.553,50.4,55.6,13.9,8.8,0.519,15.9,31.6,0.262
224,225,Oklahoma,16,10,6,0.625,17.22,7.84,4.0,1.0,7,2,3,1,1237,1087,80.0,96.6,0.259,0.388,0.501,53.4,69.1,12.5,7.8,0.471,18.8,36.4,0.184
225,226,Oklahoma State,17,11,6,0.647,18.32,9.14,4.0,2.0,8,1,3,2,1259,1103,72.2,102.5,0.295,0.398,0.55,50.8,50.0,11.2,7.3,0.516,17.7,27.0,0.221
226,227,Old Dominion,16,12,4,0.75,2.16,-1.58,4.0,2.0,7,2,5,2,979,901,71.7,85.4,0.284,0.322,0.441,51.3,51.7,16.3,8.8,0.408,19.3,34.8,0.184
227,228,Omaha,18,4,14,0.222,-17.0,-0.94,0.0,5.0,3,6,1,8,1315,1520,75.8,95.1,0.39,0.309,0.51,43.9,48.3,10.3,3.1,0.462,16.7,24.6,0.285
228,229,Oral Roberts,18,13,5,0.722,1.03,3.39,4.0,1.0,9,0,4,5,1446,1313,79.5,100.3,0.28,0.285,0.492,50.1,49.3,13.2,5.4,0.456,14.2,33.7,0.202
229,230,Oregon,18,11,7,0.611,9.85,8.63,2.0,3.0,8,1,2,6,1155,1133,68.9,93.1,0.313,0.275,0.49,52.7,62.5,9.0,11.6,0.456,18.1,31.3,0.216
230,231,Oregon State,16,14,2,0.875,25.53,6.66,3.0,2.0,12,0,0,2,1219,917,69.3,108.3,0.254,0.387,0.572,59.1,69.1,6.7,9.6,0.549,17.8,34.1,0.183
231,232,Pacific,18,11,7,0.611,2.12,1.18,3.0,2.0,7,3,3,4,1317,1238,75.8,96.6,0.276,0.241,0.536,52.2,64.3,9.3,7.7,0.499,19.9,30.4,0.213
232,233,Penn State,17,12,5,0.706,24.92,6.27,3.0,3.0,9,1,2,3,1482,1165,78.9,109.6,0.265,0.337,0.602,52.5,57.1,13.3,10.7,0.579,19.3,30.7,0.197
233,234,Pennsylvania,16,10,6,0.625,-3.29,-0.65,2.0,1.0,5,1,5,5,1083,1019,70.3,96.4,0.238,0.353,0.502,52.0,56.4,9.5,10.5,0.469,18.1,33.0,0.178
234,235,Pepperdine,17,5,12,0.294,-13.65,-0.19,1.0,3.0,3,6,2,6,963,1120,70.1,80.8,0.239,0.3,0.462,50.6,53.0,9.6,10.4,0.432,25.1,33.4,0.166
235,236,Pittsburgh,18,6,12,0.333,0.63,3.41,0.0,5.0,5,5,0,4,1175,1225,70.2,91.7,0.301,0.251,0.485,53.2,59.1,9.0,12.4,0.451,20.2,35.4,0.207
236,237,Portland,18,11,7,0.611,7.17,4.8,3.0,1.0,7,2,4,3,1240,1122,73.4,93.2,0.31,0.321,0.508,49.1,65.3,14.1,14.5,0.476,20.8,32.3,0.214
237,238,Portland State,17,5,12,0.294,-14.66,-2.13,0.0,5.0,3,6,2,6,987,1154,66.7,87.0,0.251,0.389,0.481,46.4,51.5,11.2,5.2,0.446,21.8,29.5,0.186
238,239,Prairie View,13,5,8,0.385,-22.97,-0.47,1.0,2.0,4,2,1,6,857,910,76.8,85.9,0.327,0.215,0.469,50.1,54.1,13.7,8.9,0.432,21.7,35.2,0.219
239,240,Presbyterian,20,11,9,0.55,-15.52,-8.23,2.0,3.0,6,3,5,4,1187,1212,68.7,86.3,0.235,0.353,0.471,51.9,60.7,8.4,3.1,0.445,22.4,33.7,0.157
240,241,Princeton,16,13,3,0.813,16.23,5.67,3.0,0.0,4,0,8,2,1092,923,66.5,101.0,0.212,0.267,0.508,53.3,50.0,12.5,10.3,0.483,17.1,37.8,0.154
241,242,Providence,19,8,11,0.421,4.38,6.96,2.0,4.0,6,4,2,5,1089,1138,67.8,84.5,0.309,0.273,0.485,54.3,55.4,10.2,10.7,0.457,25.6,36.7,0.198
242,243,Purdue,17,9,8,0.529,12.25,10.31,2.0,4.0,8,1,1,5,1168,1135,72.1,95.3,0.294,0.324,0.516,50.0,61.8,10.8,7.2,0.474,19.2,30.0,0.23
243,244,Purdue Fort Wayne,19,11,8,0.579,-0.92,-0.86,5.0,4.0,5,1,4,6,1343,1227,72.8,96.5,0.276,0.413,0.516,50.1,51.5,11.2,7.3,0.483,17.9,28.7,0.201
244,245,Queens (NC),17,6,11,0.353,-23.84,-9.55,0.0,4.0,5,4,1,7,1058,1127,73.9,84.2,0.249,0.269,0.443,48.3,39.1,13.1,5.7,0.415,20.1,32.5,0.161
245,246,Quinnipiac,15,7,8,0.467,-10.8,-6.0,4.0,2.0,5,1,2,6,895,967,68.3,87.4,0.27,0.32,0.483,47.7,56.0,8.4,6.0,0.451,19.3,25.4,0.188
246,247,Radford,18,8,10,0.444,-15.18,-6.65,4.0,0.0,4,3,4,5,1036,1157,69.5,82.7,0.288,0.338,0.461,50.8,52.6,8.8,6.3,0.421,22.9,33.5,0.206
247,248,Rhode Island,19,12,7,0.632,10.0,1.11,4.0,2.0,8,1,2,6,1214,1045,68.2,93.6,0.281,0.298,0.473,53.4,54.9,13.2,9.1,0.445,18.2,36.5,0.183
248,249,Rice,16,10,6,0.625,8.11,1.48,4.0,1.0,6,3,4,3,1105,999,71.5,95.8,0.294,0.329,0.488,50.4,52.8,12.3,7.2,0.443,17.3,34.8,0.228
249,250,Richmond,19,16,3,0.842,14.86,2.07,6.0,0.0,8,0,5,2,1408,1165,68.8,107.1,0.279,0.429,0.583,49.2,58.4,8.7,14.4,0.552,17.6,24.9,0.217
250,251,Rider,15,5,10,0.333,-16.98,-7.91,2.0,4.0,4,3,1,7,836,972,67.8,81.6,0.303,0.339,0.462,43.9,58.8,9.8,7.2,0.423,21.2,22.4,0.211
251,252,Robert Morris,18,6,12,0.333,-14.5,-3.81,2.0,7.0,5,3,1,9,1074,1184,71.3,82.5,0.224,0.359,0.452,48.5,52.3,9.7,10.0,0.424,21.0,29.9,0.154
252,253,Rutgers,20,6,14,0.3,2.64,6.39,0.0,7.0,6,6,0,6,1369,1444,72.0,95.0,0.357,0.277,0.511,52.3,49.6,10.0,11.5,0.471,21.5,37.4,0.253
253,254,Sacramento State,16,1,15,0.063,-19.02,-1.15,0.0,5.0,1,9,0,6,814,1100,67.5,75.4,0.256,0.374,0.445,47.2,57.5,9.5,9.0,0.415,26.6,30.3,0.167
254,255,Sacred Heart,18,9,9,0.5,-10.28,-7.66,3.0,1.0,4,2,4,5,1103,1082,67.5,89.6,0.291,0.309,0.451,49.5,49.8,12.5,6.5,0.412,17.2,34.8,0.203
255,256,Saint Francis (PA),17,2,15,0.118,-32.52,-9.34,1.0,3.0,2,5,0,10,845,1239,69.1,72.0,0.221,0.28,0.402,44.8,51.3,9.4,3.4,0.372,21.9,26.6,0.146
256,257,Saint Joseph's,18,16,2,0.889,11.83,-1.56,5.0,1.0,8,2,8,0,1230,989,65.6,103.5,0.256,0.326,0.546,52.6,60.0,8.1,8.2,0.51,17.4,30.5,0.205
257,258,Saint Louis,19,7,12,0.368,-1.82,4.57,2.0,4.0,5,4,1,6,1373,1442,76.2,94.8,0.32,0.282,0.514,50.9,57.4,10.5,6.0,0.472,20.1,33.4,0.242
258,259,Saint Mary's (CA),17,8,9,0.471,-1.69,1.75,1.0,2.0,7,4,1,5,1023,1062,64.9,92.0,0.241,0.323,0.524,46.8,56.6,12.1,7.9,0.498,21.9,27.3,0.174
259,260,Saint Peter's,16,4,12,0.25,-25.34,-10.59,1.0,6.0,2,3,2,9,801,1037,69.8,71.6,0.326,0.427,0.442,49.0,64.8,13.1,7.1,0.398,29.4,30.8,0.224
260,261,Sam Houston,15,5,10,0.333,-12.86,-1.17,0.0,3.0,4,4,1,6,1022,1058,78.1,86.5,0.385,0.251,0.434,49.6,47.3,12.4,7.5,0.385,19.3,38.5,0.256
261,262,Samford,18,9,9,0.5,-8.88,-3.01,1.0,2.0,8,1,1,7,1051,1062,68.2,85.7,0.333,0.343,0.476,49.0,54.4,10.1,10.3,0.446,20.5,26.7,0.211
262,263,San Diego,18,4,14,0.222,-5.37,3.8,0.0,5.0,3,8,1,6,1108,1210,71.4,86.2,0.283,0.194,0.468,50.9,58.5,12.1,8.9,0.43,21.8,35.0,0.201
263,264,San Diego State,19,11,8,0.579,1.36,0.24,2.0,4.0,6,4,3,4,1274,1228,68.7,95.1,0.267,0.301,0.498,50.0,50.0,10.6,8.8,0.459,15.4,26.0,0.204
264,265,San Francisco,17,7,10,0.412,-0.23,0.77,3.0,1.0,4,4,3,5,1160,1154,75.0,91.0,0.293,0.369,0.483,52.8,62.0,9.0,5.7,0.447,19.2,32.3,0.207
265,266,San Jose State,17,6,11,0.353,-8.23,-2.54,1.0,4.0,3,4,3,6,1066,1063,69.1,90.8,0.233,0.358,0.507,49.0,55.9,14.5,11.0,0.481,23.8,33.7,0.165
266,267,Santa Clara,19,14,5,0.737,10.78,2.08,2.0,2.0,7,0,6,4,1342,1077,68.2,103.5,0.234,0.376,0.53,54.2,60.7,11.3,7.7,0.493,17.6,35.8,0.191
267,268,Seattle,16,1,15,0.063,-17.58,-1.27,1.0,6.0,1,7,0,8,983,1244,73.8,82.6,0.251,0.369,0.448,47.7,55.0,12.7,7.9,0.42,22.0,34.1,0.163
268,269,Seton Hall,18,11,7,0.611,15.69,5.58,3.0,4.0,7,4,3,2,1176,994,66.4,97.0,0.253,0.309,0.508,50.7,55.8,14.9,7.9,0.478,18.2,32.3,0.183
269,270,Siena,15,7,8,0.467,-9.55,-8.02,4.0,3.0,4,3,3,5,964,987,72.6,87.7,0.263,0.347,0.486,48.4,50.3,12.4,8.7,0.459,21.5,31.7,0.176
270,271,South Alabama,18,7,11,0.389,-10.7,-0.7,0.0,6.0,4,5,3,5,1119,1230,73.2,85.0,0.326,0.319,0.474,51.0,52.5,8.8,7.4,0.428,23.6,34.1,0.238
271,272,South Carolina,16,16,0,1.0,49.36,10.49,4.0,0.0,8,0,6,0,1444,822,76.1,118.6,0.276,0.244,0.586,59.2,55.9,12.6,19.9,0.571,14.9,40.4,0.184
272,273,South Carolina State,16,1,15,0.063,-26.49,-6.37,0.0,1.0,1,3,0,11,796,1118,67.1,74.2,0.315,0.275,0.449,45.4,49.0,9.2,7.9,0.412,27.4,28.7,0.209
273,274,South Carolina Upstate,17,8,9,0.471,-18.67,-10.04,3.0,1.0,5,1,2,7,987,1097,72.7,79.9,0.337,0.304,0.482,48.7,51.6,8.9,5.2,0.435,25.8,27.4,0.248
274,275,South Dakota,19,13,6,0.684,2.42,0.17,2.0,2.0,7,2,4,2,1410,1219,70.7,102.9,0.306,0.423,0.558,54.4,67.8,10.0,7.0,0.524,20.4,34.7,0.23
275,276,South Dakota State,17,12,5,0.706,11.34,4.2,4.0,0.0,7,1,5,4,1171,1015,68.2,99.6,0.313,0.293,0.533,54.1,54.4,8.2,12.6,0.503,18.7,31.6,0.22
276,277,South Florida,19,11,8,0.579,7.23,2.86,3.0,3.0,8,2,1,3,1227,1144,68.4,93.9,0.265,0.356,0.482,52.5,62.1,7.5,10.9,0.444,18.0,33.4,0.198
277,278,Southeast Missouri State,16,5,11,0.313,-13.16,-3.8,2.0,3.0,4,3,1,8,1040,1111,75.1,86.5,0.306,0.262,0.477,45.6,51.7,13.4,6.0,0.432,20.3,28.2,0.23
278,279,Southeastern Louisiana,16,9,7,0.563,4.22,1.36,5.0,0.0,5,3,4,2,988,889,69.0,88.8,0.259,0.212,0.463,48.0,45.7,12.6,8.9,0.433,16.1,25.9,0.174
279,280,Southern,18,5,13,0.278,-12.39,6.9,3.0,1.0,3,1,2,12,1002,1274,73.3,76.0,0.216,0.272,0.43,43.1,52.7,12.4,7.1,0.405,21.2,23.7,0.138
280,281,Southern California,14,13,1,0.929,30.37,11.44,3.0,1.0,9,0,1,1,1076,811,71.8,107.0,0.31,0.348,0.547,51.6,61.0,12.1,15.6,0.516,15.0,30.6,0.224
281,282,Southern Illinois,15,6,9,0.4,-2.53,0.27,1.0,4.0,4,5,0,3,977,1019,74.6,86.5,0.341,0.266,0.464,49.5,59.4,15.1,7.1,0.422,19.6,31.7,0.234
282,283,SIU Edwardsville,19,3,16,0.158,-15.91,-4.24,0.0,6.0,3,6,0,10,1354,1496,75.9,93.9,0.335,0.358,0.511,47.6,62.1,8.3,7.4,0.465,20.2,29.6,0.255
283,284,Southern Indiana,16,11,5,0.688,-4.61,-4.54,6.0,0.0,8,2,3,3,1116,1020,72.6,96.1,0.26,0.35,0.52,52.8,51.1,11.0,6.8,0.491,20.1,32.3,0.186
284,285,Southern Methodist,17,8,9,0.471,5.45,1.98,2.0,4.0,6,5,2,2,1210,1151,73.2,95.9,0.363,0.223,0.514,49.5,58.2,11.5,8.2,0.478,17.6,27.8,0.25
285,286,Southern Mississippi,16,9,7,0.563,1.42,-1.64,2.0,4.0,8,2,1,4,1136,1048,72.4,98.0,0.267,0.24,0.519,53.0,51.2,10.0,8.4,0.486,19.9,36.4,0.199
286,287,Southern Utah,15,4,11,0.267,-7.44,0.27,2.0,4.0,3,5,1,6,993,1087,71.7,92.4,0.231,0.338,0.485,49.8,52.6,7.8,9.3,0.466,18.3,31.4,0.145
287,288,St. Bonaventure,17,4,13,0.235,-13.23,-5.47,1.0,5.0,3,4,1,9,1007,1139,68.9,86.0,0.264,0.378,0.478,48.4,48.8,8.9,4.5,0.446,20.4,27.2,0.185
288,289,St. John's (NY),19,11,8,0.579,8.23,4.76,5.0,2.0,7,2,4,3,1126,1060,62.7,94.5,0.262,0.29,0.508,48.4,53.0,11.3,5.7,0.473,18.6,30.7,0.197
289,290,St. Thomas,19,11,8,0.579,-4.16,-0.98,3.0,2.0,6,3,5,3,1303,1285,71.6,95.8,0.302,0.38,0.54,51.5,60.2,11.8,7.9,0.502,22.0,31.6,0.231
290,291,Stanford,17,15,2,0.882,37.55,13.9,4.0,1.0,10,0,3,2,1386,984,69.8,116.0,0.276,0.366,0.563,61.0,60.4,7.9,11.5,0.525,15.1,42.7,0.224
291,292,Stephen F. Austin,18,12,6,0.667,-0.57,-1.57,6.0,1.0,8,2,4,3,1377,1216,75.2,99.7,0.291,0.374,0.522,51.4,61.2,14.0,7.5,0.486,18.0,32.9,0.215
292,293,Stetson,18,7,11,0.389,-11.79,-4.54,2.0,2.0,5,3,2,6,1038,1095,69.1,83.4,0.284,0.315,0.441,50.7,46.8,10.8,8.2,0.406,20.2,32.9,0.189
293,294,Stonehill,17,2,15,0.118,-27.89,-8.06,2.0,2.0,2,7,0,8,847,1184,71.2,70.0,0.227,0.378,0.409,44.8,59.1,6.9,4.3,0.371,25.1,26.3,0.165
294,295,Stony Brook,15,14,1,0.933,11.66,-7.47,4.0,0.0,8,0,6,1,1149,862,74.1,103.3,0.268,0.349,0.544,54.9,57.8,10.0,9.4,0.507,17.9,33.0,0.211
295,296,Syracuse,17,15,2,0.882,18.31,3.31,5.0,1.0,11,0,2,2,1339,1084,73.3,107.4,0.259,0.329,0.523,55.6,46.1,13.2,11.0,0.493,16.8,43.1,0.189
296,297,Tarleton State,15,4,11,0.267,-13.67,-4.53,1.0,5.0,1,5,3,6,923,983,72.1,85.4,0.285,0.319,0.471,48.9,57.3,8.0,12.1,0.438,19.4,25.6,0.193
297,298,TCU,18,14,4,0.778,20.26,3.26,1.0,4.0,12,1,0,3,1362,1035,69.2,109.3,0.257,0.433,0.562,54.7,65.9,8.7,14.7,0.537,16.3,33.7,0.187
298,299,Temple,17,9,8,0.529,7.21,-0.44,3.0,2.0,5,5,3,2,1184,1054,71.8,96.3,0.204,0.278,0.462,51.8,53.2,13.8,8.9,0.434,15.9,40.0,0.146
299,300,Tennessee,17,11,6,0.647,18.81,12.16,4.0,1.0,7,2,3,2,1318,1205,75.5,101.9,0.32,0.353,0.522,54.3,55.7,7.1,6.1,0.483,17.8,36.7,0.236
300,301,Tennessee State,16,5,11,0.313,-17.64,-5.71,2.0,4.0,4,4,0,6,982,1136,74.6,81.0,0.322,0.218,0.453,45.2,42.1,13.1,6.5,0.409,23.1,32.1,0.226
301,302,Tennessee Tech,17,8,9,0.471,-5.42,-3.62,3.0,3.0,4,4,3,4,1174,1113,69.9,98.1,0.317,0.374,0.521,51.1,68.6,13.8,9.8,0.48,19.3,33.8,0.239
302,303,Tennessee-Martin,17,6,11,0.353,-6.33,-1.39,3.0,3.0,3,5,3,6,1069,1120,69.6,89.7,0.32,0.312,0.524,49.6,56.2,13.3,9.7,0.482,24.7,28.8,0.244
303,304,Texas,19,17,2,0.895,40.2,9.25,4.0,2.0,10,1,4,1,1653,1065,74.3,117.1,0.338,0.184,0.571,59.3,53.8,14.2,11.1,0.545,16.0,46.0,0.234
304,305,Texas A&M,17,14,3,0.824,23.6,1.3,2.0,2.0,11,0,2,3,1255,876,72.4,102.0,0.275,0.298,0.488,57.8,58.3,12.7,11.3,0.462,15.1,39.1,0.179
305,306,Texas A&M-Commerce,15,8,7,0.533,-11.92,-0.77,3.0,2.0,6,2,2,5,1053,1119,77.6,90.5,0.209,0.328,0.474,46.0,49.7,8.9,6.6,0.444,15.7,25.2,0.153
306,307,Texas A&M-Corpus Christi,16,11,5,0.688,-3.21,-3.87,4.0,1.0,8,2,3,3,1067,894,72.0,91.9,0.404,0.328,0.478,52.4,64.9,15.4,10.3,0.431,18.8,33.7,0.279
307,308,Texas Southern,14,3,11,0.214,-20.78,0.07,2.0,1.0,2,4,1,7,809,1038,77.8,74.2,0.241,0.338,0.427,45.8,51.9,9.1,9.2,0.391,24.0,27.3,0.168
308,309,Texas State,18,10,8,0.556,-2.74,-3.86,1.0,5.0,5,3,3,5,1213,1115,71.2,94.0,0.336,0.283,0.5,51.7,50.4,11.8,5.0,0.453,20.1,35.0,0.253
309,310,Texas Tech,19,14,5,0.737,15.83,5.26,3.0,3.0,11,1,1,2,1334,1133,70.8,99.2,0.339,0.362,0.524,52.2,58.8,12.0,8.1,0.479,19.7,36.4,0.258
310,311,Texas-Rio Grande Valley,16,3,13,0.188,-12.05,-0.74,2.0,5.0,1,6,2,7,962,1143,73.6,81.7,0.332,0.41,0.448,44.4,59.0,9.9,7.7,0.393,19.7,24.5,0.251
311,312,Toledo,15,12,3,0.8,9.63,1.2,5.0,0.0,5,1,5,2,1038,878,69.4,99.7,0.295,0.344,0.514,52.6,55.0,11.3,8.0,0.475,17.8,33.8,0.222
312,313,Towson,14,8,6,0.571,-5.66,-2.06,1.0,3.0,3,2,3,4,921,975,72.5,89.2,0.272,0.31,0.457,48.1,46.8,11.0,5.1,0.414,16.1,29.1,0.204
313,314,Troy,16,8,8,0.5,3.13,2.76,5.0,1.0,3,4,3,4,1267,1261,81.5,96.5,0.276,0.221,0.473,50.6,49.2,12.2,6.2,0.439,14.0,33.6,0.193
314,315,Tulane,16,8,8,0.5,2.86,-0.33,1.0,4.0,7,2,1,4,1067,1016,67.6,98.7,0.297,0.417,0.522,52.3,68.0,11.7,7.7,0.482,19.9,35.2,0.228
315,316,Tulsa,18,13,5,0.722,5.05,2.21,3.0,2.0,6,1,3,3,1251,1200,73.5,94.0,0.286,0.442,0.516,48.9,53.8,8.3,9.0,0.489,19.3,25.5,0.194
316,317,UAB,17,13,4,0.765,1.14,-7.42,4.0,1.0,8,1,4,2,1225,1077,71.8,99.6,0.323,0.385,0.536,49.7,58.3,9.4,6.4,0.491,18.5,29.0,0.253
317,318,UC Davis,17,9,8,0.529,-4.13,0.61,5.0,2.0,6,1,3,7,1085,1067,70.4,90.6,0.176,0.447,0.52,49.0,65.3,9.9,5.9,0.504,20.8,21.0,0.121
318,319,UC Irvine,16,10,6,0.625,2.9,-2.92,4.0,2.0,4,1,5,4,977,884,68.3,89.4,0.268,0.312,0.476,51.1,50.8,15.9,9.4,0.437,19.8,33.2,0.199
319,320,UC Riverside,17,9,8,0.529,-5.73,0.87,4.0,3.0,6,2,3,6,996,1040,68.7,85.3,0.286,0.344,0.447,45.7,54.6,16.7,6.5,0.405,17.7,28.1,0.206
320,321,UC San Diego,17,7,10,0.412,-4.03,0.04,3.0,3.0,5,5,2,4,1039,990,67.5,89.2,0.273,0.366,0.485,52.2,56.1,11.7,10.4,0.449,21.1,31.0,0.196
321,322,UC Santa Barbara,17,12,5,0.706,0.36,-3.97,6.0,1.0,8,1,3,3,1170,1010,68.8,98.6,0.248,0.323,0.534,52.9,57.4,7.2,5.3,0.506,19.7,32.0,0.182
322,323,UCLA,15,14,1,0.933,36.82,12.09,3.0,1.0,9,0,2,1,1272,901,74.3,114.2,0.262,0.334,0.562,62.4,64.0,12.6,14.8,0.537,16.7,44.7,0.191
323,324,UNC Asheville,18,7,11,0.389,-17.97,-14.28,1.0,4.0,5,4,2,5,1069,1035,71.4,82.6,0.273,0.305,0.43,51.4,47.5,9.4,5.2,0.398,19.4,34.8,0.175
324,325,UNC Greensboro,18,13,5,0.722,-6.89,-9.24,2.0,1.0,11,0,2,5,1193,972,67.5,98.2,0.252,0.303,0.486,53.8,52.7,12.9,10.2,0.464,16.9,38.2,0.16
325,326,UNC Wilmington,15,2,13,0.133,-25.9,-4.11,0.0,4.0,1,6,1,7,818,1087,73.8,73.3,0.3,0.268,0.403,44.7,49.7,10.5,6.8,0.352,22.6,30.3,0.216
326,327,UT Arlington,17,8,9,0.471,-3.98,0.67,4.0,3.0,3,3,4,5,1162,1241,74.6,91.6,0.344,0.287,0.506,47.0,61.1,10.4,8.9,0.466,19.3,26.3,0.245
327,328,Utah,17,12,5,0.706,33.54,7.8,2.0,3.0,7,1,4,3,1470,984,72.1,119.0,0.222,0.47,0.621,59.2,68.2,12.6,7.2,0.605,17.4,36.8,0.164
328,329,Utah State,17,3,14,0.176,-19.57,-2.5,0.0,6.0,2,7,1,7,952,1198,69.6,80.5,0.355,0.317,0.467,47.3,47.6,9.8,8.6,0.423,24.3,28.4,0.244
329,330,Utah Tech,17,9,8,0.529,-6.06,-3.66,3.0,3.0,6,3,3,5,1276,1180,74.5,100.7,0.219,0.466,0.551,48.7,53.2,8.8,8.1,0.529,17.0,21.8,0.158
330,331,Utah Valley,16,6,10,0.375,-10.63,-5.49,1.0,6.0,5,3,1,7,967,1010,70.6,84.9,0.308,0.365,0.464,44.9,68.5,16.7,9.7,0.438,19.9,27.5,0.188
331,332,UTEP,16,6,10,0.375,-3.32,3.33,1.0,2.0,6,3,0,3,1108,1176,72.9,93.5,0.345,0.24,0.496,50.9,48.5,10.6,5.3,0.458,19.6,33.1,0.24
332,333,UTSA,17,10,7,0.588,2.14,0.79,4.0,2.0,5,2,5,5,1109,1086,70.2,90.2,0.269,0.255,0.461,56.9,55.7,9.2,13.5,0.437,20.9,41.9,0.167
333,334,Valparaiso,14,1,13,0.071,-19.0,-3.22,0.0,5.0,1,3,0,9,821,1042,73.0,79.6,0.314,0.455,0.477,41.9,53.7,14.4,7.3,0.449,24.9,22.6,0.199
